line	start	end	head	text
1	4	4	4	compagnia
2	3	4	4	l'un
2	7	8	8	l'altro
3	2	3	2	frati minor
3	2	2	2	frati
3	6	6	6	via
4	5	8	6	la favola d'Isopo
4	6	8	6	favola d'Isopo
4	8	8	8	Isopo
5	1	7	3	lo mio pensier per la presente rissa
5	1	3	3	lo mio pensier
5	3	7	3	pensier per la presente rissa
5	5	7	7	la presente rissa
6	5	9	6	la rana e del topo
6	5	6	6	la rana
6	9	9	9	topo
7	6	8	6	mo’ e ‘issa
7	6	6	6	mo
7	8	8	8	issa
8	2	6	3	l'un con l'altro
8	2	3	3	l'un
8	5	6	6	l'altro
9	1	7	1	principio e fine con la mente fissa
9	1	3	1	principio e fine
9	1	1	1	principio
9	3	3	3	fine
9	5	7	6	la mente fissa
9	6	7	6	mente fissa
9	6	6	6	mente
10	3	8	5	l'un pensier de l'altro
10	3	5	5	l'un pensier
10	7	8	8	l'altro
11	4	4	4	quello
11	5	6	6	un altro
12	2	4	4	la prima paura
13	1	1	1	Io
13	4	4	4	Questi
13	6	6	6	noi
14	4	4	4	danno
14	7	7	7	beffa
15	7	8	8	lor nòi
15	8	8	8	nòi
16	2	3	3	l'ira
16	5	7	7	'l mal voler
17	1	1	1	ei
18	2	3	3	'l cane
18	5	9	6	quella lievre ch'elli acceffa
18	5	6	6	quella lievre
18	8	8	8	elli
19	2	2	2	mi
19	6	7	7	li peli
20	2	3	3	la paura
21	2	2	2	io
21	4	4	4	Maestro
22	1	3	1	te e me
22	1	1	1	te
22	3	3	3	me
22	5	5	5	i'
22	7	7	7	pavento
23	2	3	3	i Malebranche
23	3	3	3	Malebranche
23	4	4	4	Noi
23	5	5	5	li
24	1	1	1	io
24	2	2	2	li
24	7	7	7	li
25	2	2	2	quei
25	4	4	4	i'
25	7	8	8	piombato vetro
26	1	5	2	l'imagine di fuor tua
26	1	2	2	l'imagine
26	2	5	2	imagine di fuor tua
26	4	5	4	fuor tua
27	4	4	4	me
27	6	6	6	quella
28	4	8	6	i tuo' pensier tra ' miei
28	4	6	6	i tuo' pensier
28	8	8	8	miei
29	2	3	3	simile atto
29	6	7	7	simile faccia
30	4	4	4	intrambi
30	5	7	7	un sol consiglio
31	2	2	2	elli
31	6	8	8	la destra costa
32	2	2	2	noi
32	5	7	7	l'altra bolgia
33	1	1	1	noi
33	3	5	5	l'imaginata caccia
34	5	6	6	tal consiglio
35	2	2	2	io
35	2	2	2	+io
35	3	3	3	li
35	3	3	3	+lo
35	7	9	8	l'ali tese
35	7	8	8	l'ali
35	8	9	8	ali tese
36	5	6	6	volerne prendere
36	5	5	5	+ne
37	1	3	2	Lo duca mio
37	1	2	2	Lo duca
37	2	3	2	duca mio
37	6	6	6	+mi
38	2	8	3	la madre ch'al romore è desta
38	2	3	3	la madre
38	4	4	4	+che
38	6	6	6	romore
39	5	5	5	sé
39	5	5	5	+sé
39	6	8	7	le fiamme accese
39	6	7	7	le fiamme
40	1	1	1	+che
40	3	4	4	il figlio
40	9	9	9	+si
41	2	8	8	più di lui che di sé cura
41	4	4	4	lui
41	4	4	4	+lui
41	7	7	7	sé
41	7	7	7	+sé
42	4	5	5	una camiscia
43	4	8	4	collo de la ripa dura
43	4	4	4	collo
43	6	8	7	la ripa dura
43	7	8	7	ripa dura
43	7	7	7	ripa
44	2	2	2	+si
44	5	7	7	la pendente roccia
44	6	7	7	pendente roccia
44	7	7	7	roccia
45	1	1	1	+che
45	2	5	3	l'un de' lati
45	2	3	3	l'un
45	5	5	5	lati
45	7	9	9	l'altra bolgia
45	8	9	9	altra bolgia
45	9	9	9	bolgia
46	6	8	6	acqua per doccia
46	6	6	6	acqua
46	8	8	8	doccia
47	3	6	3	ruota di molin terragno
47	3	3	3	ruota
47	5	6	5	molin terragno
47	5	5	5	molin
48	2	2	2	ella
48	2	2	2	+ella
48	5	6	6	le pale
49	2	4	3	'l maestro mio
49	3	4	3	maestro mio
49	6	7	7	quel vivagno
50	2	2	2	me
50	2	2	2	+me
50	4	6	6	'l suo petto
50	5	6	6	suo petto
51	2	3	3	suo figlio
51	6	6	6	compagno
52	2	2	2	pena
52	4	6	5	i piè suoi
52	9	9	9	letto
53	1	3	2	del fondo giù
53	2	3	2	fondo giù
53	5	5	5	+essi
53	7	9	9	in sul colle
53	8	9	9	sul colle
54	2	2	2	noi
54	2	2	2	+noi
54	7	7	7	sospetto
55	2	4	4	l'alta provedenza
55	4	4	4	provedenza
55	5	5	5	+che
55	6	6	6	lor
55	6	6	6	+loro
56	2	6	2	ministri de la fossa quinta
56	2	2	2	ministri
56	4	6	5	la fossa quinta
56	5	6	5	fossa quinta
56	5	5	5	fossa
57	1	4	1	poder di partirs' indi
57	1	1	1	poder
57	6	6	6	tutti
57	6	6	6	+tutto
58	4	6	5	una gente dipinta
59	1	1	1	+che
59	6	7	7	lenti passi
60	4	4	4	sembiante
61	1	1	1	Elli
61	1	1	1	+elli
61	3	6	3	cappe con cappucci bassi
61	5	6	5	cappucci bassi
62	3	4	4	li occhi
62	7	8	8	la taglia
63	1	1	1	+che
63	3	3	3	Clugnì
63	5	6	6	li monaci
64	2	2	2	fuor
64	7	7	7	elli
64	7	7	7	+egli
65	3	3	3	tutte
65	4	4	4	piombo
66	2	2	2	Federigo
66	3	3	3	le
66	3	3	3	+lo
66	6	6	6	paglia
67	3	5	5	etterno faticoso manto
67	5	5	5	manto
68	1	1	1	Noi
68	1	1	1	+noi
68	2	2	2	+ci
68	7	8	7	man manca
68	7	7	7	man
69	2	2	2	loro
69	2	2	2	+loro
69	6	7	7	tristo pianto
69	7	7	7	pianto
70	3	4	4	lo peso
70	5	7	6	quella gente stanca
71	5	5	5	noi
71	5	5	5	+noi
72	2	2	2	compagnia
72	4	7	5	ogne mover d'anca
72	5	7	5	mover d'anca
72	7	7	7	anca
73	3	3	3	io
73	3	3	3	+io
73	5	6	5	duca mio
73	9	9	9	tu
73	9	9	9	+tu
74	1	9	1	alcun ch'al fatto o al nome si conosca
74	1	1	1	alcun
74	1	1	1	+alcuno
74	2	2	2	+che
74	4	4	4	fatto
74	7	7	7	nome
74	8	8	8	+si
75	2	3	3	li occhi
75	3	3	3	occhi
76	2	7	2	un che 'ntese la parola tosca
76	2	2	2	un
76	2	2	2	+uno
76	3	3	3	+che
76	5	7	6	la parola tosca
77	2	2	2	retro
77	4	4	4	noi
77	4	4	4	+noi
77	7	8	8	i piedi
78	1	8	1	voi che correte sì per l'aura fosca
78	1	1	1	voi
78	1	1	1	+voi
78	2	2	2	+che
78	6	8	7	l'aura fosca
79	5	5	5	me
79	5	5	5	+me
79	6	9	6	quel che tu chiedi
79	6	6	6	+quello
79	7	7	7	+che
79	8	8	8	tu
79	8	8	8	+tu
80	2	3	3	'l duca
80	4	4	4	+si
81	4	6	6	il suo passo
81	5	6	6	suo passo
82	4	4	4	due
82	6	7	7	gran fretta
82	7	7	7	fretta
83	2	3	3	l'animo
83	3	3	3	animo
83	5	5	5	viso
83	8	8	8	meco
83	8	8	8	+me
84	2	2	2	+lo
84	3	8	4	'l carco e la via stretta
84	3	4	4	'l carco
84	4	4	4	carco
84	6	8	7	la via stretta
84	7	8	7	via stretta
84	7	7	7	via
85	6	8	7	l'occhio bieco
85	6	7	7	l'occhio
85	7	8	7	occhio bieco
86	1	1	1	mi
86	1	1	1	+me
86	5	5	5	parola
87	2	2	2	si
87	2	2	2	+si
87	5	5	5	sé
87	5	5	5	+sé
87	8	8	8	seco
88	1	1	1	Costui
88	1	1	1	+costui
88	5	9	6	l'atto de la gola
88	8	9	9	la gola
89	2	3	3	s'e'
89	7	8	8	qual privilegio
89	8	8	8	privilegio
90	4	6	6	la grave stola
91	3	3	3	me
91	3	3	3	+me
91	5	5	5	Tosco
91	8	8	8	collegio
92	2	4	3	l'ipocriti tristi
92	3	4	3	ipocriti tristi
92	3	3	3	ipocriti
93	2	4	2	chi tu se'
93	2	2	2	+chi
93	3	3	3	tu
93	3	3	3	+tu
93	8	8	8	dispregio
94	2	2	2	io
94	2	2	2	+io
94	4	4	4	loro
94	4	4	4	+loro
94	5	5	5	I'
94	5	5	5	+io
95	2	6	4	'l bel fiume d'Arno
95	2	4	4	'l bel fiume
95	4	6	4	fiume d'Arno
95	6	6	6	Arno
95	8	10	10	la gran villa
96	4	9	4	corpo ch'i' ho sempre avuto
96	4	4	4	corpo
96	5	5	5	+che
96	6	6	6	i'
96	6	6	6	+io
97	2	2	2	voi
97	2	2	2	+voi
97	3	3	3	chi
97	3	3	3	+chi
97	6	6	6	cui
97	6	6	6	+cui
98	1	1	1	+quanto
98	2	2	2	i'
98	2	2	2	+io
98	4	8	4	dolor giù per le guance
98	7	8	8	le guance
99	2	3	3	che pena
99	2	2	2	che
99	6	6	6	voi
99	6	6	6	+voi
99	7	7	7	+che
100	2	3	3	l'un
100	3	3	3	un
100	3	3	3	+uno
100	6	6	6	me
100	6	6	6	+me
100	7	9	8	Le cappe rance
100	8	9	8	cappe rance
100	8	8	8	cappe
101	3	3	3	piombo
101	7	8	8	li pesi
101	8	8	8	pesi
102	4	6	6	le lor bilance
102	5	6	6	lor bilance
102	6	6	6	bilance
103	1	2	1	Frati godenti
103	1	1	1	Frati
103	5	5	5	bolognesi
104	1	1	1	io
104	1	1	1	+io
104	2	2	2	Catalano
104	4	5	4	questi Loderingo
104	4	4	4	questi
104	4	4	4	+questo
104	5	5	5	Loderingo
105	4	5	5	tua terra
105	5	5	5	terra
106	5	7	6	un uom solingo
107	3	4	4	sua pace
108	3	3	3	+si
108	7	7	7	Gardingo
109	1	1	1	Io
109	1	1	1	+io
109	4	4	4	frati
109	5	7	7	i vostri mali
109	6	7	7	vostri mali
110	7	8	8	l'occhio
110	9	9	9	+mi
111	1	7	2	un, crucifisso in terra con tre pali
111	2	7	2	crucifisso in terra con tre pali
111	2	4	2	crucifisso in terra
111	2	2	2	crucifisso
111	4	4	4	terra
111	6	7	7	tre pali
112	2	2	2	mi
112	2	2	2	+me
112	4	4	4	tutto
112	5	5	5	+si
113	3	4	4	la barba
113	6	6	6	sospiri
114	2	4	3	'l frate Catalan
114	3	4	3	frate Catalan
114	4	4	4	Catalan
114	7	7	7	ciò
115	1	1	1	mi
115	1	1	1	+mi
115	3	7	4	Quel confitto che tu miri
115	3	4	4	Quel confitto
115	5	5	5	+che
115	6	6	6	tu
115	6	6	6	+tu
116	2	5	3	i Farisei che convenia
116	2	3	3	i Farisei
117	2	3	3	un uom
117	5	6	6	lo popolo
117	7	8	8	a' martìri
118	5	6	6	la via
119	2	2	2	tu
119	2	2	2	+tu
119	6	6	6	mestier
119	8	8	8	el
119	8	8	8	+egli
120	1	1	1	qualunque
120	1	1	1	+qualunque
121	3	4	4	tal modo
121	5	6	6	il socero
121	7	7	7	+si
122	2	3	3	questa fossa
122	5	8	6	li altri dal concilio
122	5	6	6	li altri
122	8	8	8	concilio
123	1	1	1	+che
123	4	5	5	li Giudei
123	6	7	7	mala sementa
124	3	3	3	io
124	3	3	3	+io
124	5	5	5	Virgilio
125	2	7	2	colui ch'era disteso in croce
125	2	2	2	+colui
125	7	7	7	croce
126	4	6	6	l'etterno essilio
127	3	4	4	al frate
127	4	4	4	frate
127	5	6	6	cotal voce
127	6	6	6	voce
128	2	2	2	+voi
128	5	5	5	+voi
128	7	7	7	+ci
129	3	5	4	la man destra
129	4	5	4	man destra
129	4	4	4	man
129	7	8	8	alcuna foce
129	8	8	8	foce
130	2	3	2	noi amendue
130	2	2	2	+noi
130	5	5	5	+ci
131	2	6	2	costrigner de li angeli neri
131	4	6	5	li angeli neri
132	1	1	1	+che
132	4	5	5	esto fondo
132	7	7	7	+ci
133	5	5	5	tu
133	5	5	5	+tu
134	1	1	1	+si
