line	start	end	head	text
1	3	8	4	l'estremità d'un'alta ripa
1	3	4	4	l'estremità
1	4	8	4	estremità d'un'alta ripa
1	4	4	4	estremità
1	6	8	8	un'alta ripa
1	8	8	8	ripa
2	3	5	4	gran pietre rotte
2	3	4	4	gran pietre
2	4	5	4	pietre rotte
2	4	4	4	pietre
2	7	7	7	cerchio
3	3	5	5	più crudele stipa
3	5	5	5	stipa
4	4	6	6	l'orribile soperchio
5	2	7	2	puzzo che 'l profondo abisso gitta
5	2	2	2	puzzo
5	4	6	6	'l profondo abisso
6	6	7	7	un coperchio
7	2	4	4	un grand' avello
7	6	6	6	io
7	8	9	9	una scritta
8	3	4	4	Anastasio papa
8	3	3	3	Anastasio
8	4	4	4	papa
9	1	2	2	lo qual
9	4	4	4	Fotin
9	6	8	7	la via dritta
10	1	3	3	Lo nostro scender
11	5	6	6	un poco
11	9	10	10	il senso
12	2	3	3	tristo fiato
12	9	9	9	riguardo
13	2	3	3	'l maestro
13	5	5	5	io
13	6	7	7	Alcun compenso
14	2	2	2	lui
14	5	6	6	'l tempo
15	3	3	3	elli
15	7	7	7	ciò
16	1	2	1	Figliuol mio
16	5	6	6	cotesti sassi
17	6	7	7	tre cerchietti
18	2	2	2	grado
18	4	4	4	grado
18	6	8	6	que' che lassi
18	6	6	6	que'
19	1	1	1	Tutti
19	5	6	5	spirti maladetti
20	7	8	8	la vista
21	0	0	0	
22	2	3	3	ogne malizia
22	5	5	5	odio
22	7	7	7	cielo
23	1	1	1	ingiuria
23	3	4	4	'l fine
23	6	8	7	ogne fin cotale
24	3	3	3	forza
24	6	7	6	frode altrui
24	7	7	7	altrui
25	3	3	3	frode
25	5	9	9	de l'uom proprio male
25	6	7	7	l'uom
25	8	9	9	proprio male
26	4	4	4	Dio
27	1	2	2	li frodolenti
27	4	5	5	più dolor
28	2	2	2	vïolenti
28	3	5	5	il primo cerchio
29	5	5	5	forza
29	7	8	8	tre persone
30	2	3	3	tre gironi
31	2	2	2	Dio
31	4	4	4	sé
31	5	6	6	al prossimo
31	6	6	6	prossimo
32	2	2	2	forza
32	5	5	5	loro
32	8	9	9	lor cose
32	9	9	9	cose
33	4	5	5	aperta ragione
33	5	5	5	ragione
34	1	6	1	Morte per forza e ferute dogliose
34	1	1	1	Morte
34	3	6	3	forza e ferute dogliose
34	3	3	3	forza
34	5	6	5	ferute dogliose
35	2	2	2	prossimo
35	7	8	8	suo avere
36	1	5	1	ruine, incendi e tollette dannose
36	1	1	1	ruine
36	2	2	2	incendi
36	4	5	4	tollette dannose
37	2	7	2	omicide e ciascun che mal fiere
37	2	2	2	omicide
37	4	7	4	ciascun che mal fiere
37	4	4	4	ciascun
38	1	3	1	guastatori e predon
38	1	1	1	guastatori
38	3	3	3	predon
38	4	4	4	tutti
39	1	6	2	lo giron primo per diverse schiere
39	1	3	2	lo giron primo
39	5	6	6	diverse schiere
40	2	2	2	omo
40	5	5	5	sé
40	6	7	6	man vïolenta
40	6	6	6	man
41	3	4	4	suoi beni
41	4	4	4	beni
41	8	8	8	secondo
42	1	1	1	giron
42	5	5	5	pro
43	1	1	1	qualunque
43	3	3	3	sé
43	4	6	6	del vostro mondo
43	5	6	6	vostro mondo
44	4	6	6	la sua facultade
44	5	6	6	sua facultade
45	6	7	7	de' giocondo
45	7	7	7	giocondo
46	3	3	3	forza
46	5	6	6	la deïtade
47	1	2	2	col cor
47	6	6	6	quella
48	3	6	3	natura e sua bontade
48	3	3	3	natura
48	5	6	6	sua bontade
49	3	5	5	lo minor giron
50	2	7	2	segno suo e Soddoma e Caorsa
50	2	5	2	segno suo e Soddoma
