line	start	end	head	text
1	1	2	2	La bocca
1	5	6	6	fiero pasto
2	1	2	2	quel peccator
2	3	3	3	+la
2	5	5	5	capelli
3	2	8	2	capo ch'elli avea di retro guasto
3	2	2	2	capo
3	4	4	4	elli
3	7	7	7	retro
4	3	3	3	Tu
4	6	6	6	io
5	1	7	2	disperato dolor che 'l cor mi preme
5	1	2	2	disperato dolor
5	4	5	5	'l cor
6	6	6	6	io
7	3	5	5	le mie parole
7	8	8	8	seme
8	3	3	3	infamia
8	4	8	5	al traditor ch'i' rodo
8	4	5	5	al traditor
8	5	8	5	traditor ch'i' rodo
8	5	5	5	traditor
8	7	7	7	i'
9	1	3	3	parlar e lagrimar
9	1	1	1	parlar
9	3	3	3	lagrimar
10	1	1	1	Io
10	5	5	5	tu
10	9	10	10	che modo
11	6	6	6	fiorentino
12	1	1	1	mi
12	5	5	5	io
12	6	6	6	t'
13	1	1	1	Tu
13	5	5	5	i'
13	7	8	7	conte Ugolino
13	8	8	8	Ugolino
14	2	2	2	questi
14	4	6	5	l'arcivescovo Ruggieri
14	6	6	6	Ruggieri
15	2	2	2	ti
15	5	5	5	i
16	3	8	4	l'effetto de' suo' mai pensieri
16	3	4	4	l'effetto
16	6	8	8	suo' mai pensieri
17	3	3	3	lui
17	4	4	4	io
18	7	7	7	mestieri
19	2	7	2	quel che non puoi avere inteso
20	3	5	4	la morte mia
21	5	5	5	e'
21	6	6	6	m'
22	1	6	2	Breve pertugio dentro da la Muda
22	1	2	2	Breve pertugio
22	5	6	6	la Muda
23	1	2	2	la qual
23	4	4	4	me
23	6	10	7	'l titol de la fame
23	9	10	10	la fame
24	2	2	2	che
24	6	6	6	altrui
25	5	7	7	lo suo forame
26	1	2	2	più lune
26	5	5	5	io
26	7	9	9	'l mal sonno
27	3	3	3	futuro
27	6	7	7	'l velame
28	1	1	1	Questi
28	4	4	4	me
28	5	7	5	maestro e donno
28	5	5	5	maestro
28	7	7	7	donno
29	2	5	3	il lupo e ' lupicini
29	2	3	3	il lupo
29	5	5	5	lupicini
29	6	7	7	al monte
29	7	7	7	monte
30	3	4	4	i Pisan
30	6	6	6	Lucca
31	2	6	2	cagne magre, studïose e conte
32	1	6	1	Gualandi con Sismondi e con Lanfranchi
32	1	1	1	Gualandi
32	3	3	3	Sismondi
32	6	6	6	Lanfranchi
33	6	7	7	la fronte
34	2	3	3	picciol corso
35	1	4	4	lo padre e ' figli
35	1	2	2	lo padre
35	4	4	4	figli
35	7	9	9	l'agute scane
36	6	7	7	li fianchi
37	5	6	6	la dimane
38	4	5	5	'l sonno
38	6	8	8	i miei figliuoli
39	4	4	4	meco
39	7	8	8	del pane
40	3	3	3	crudel
40	5	5	5	tu
41	2	8	2	ciò che 'l mio cor s'annunziava
41	2	2	2	ciò
41	4	6	6	'l mio cor
41	5	6	6	mio cor
42	6	6	6	che
43	5	6	6	l'ora
44	2	3	3	'l cibo
45	3	4	4	suo sogno
45	5	5	5	ciascun
46	2	2	2	io
46	5	8	6	l'uscio di sotto
46	5	6	6	l'uscio
46	6	8	6	uscio di sotto
47	2	4	4	l'orribile torre
47	3	4	4	orribile torre
47	6	6	6	io
48	2	5	2	viso a' mie' figliuoi
48	2	2	2	viso
48	4	5	5	mie' figliuoi
48	8	8	8	motto
49	1	1	1	Io
50	2	2	2	elli
50	4	5	4	Anselmuccio mio
51	2	2	2	Tu
51	5	5	5	padre
51	6	6	6	che
52	6	6	6	io
53	1	3	3	tutto quel giorno
53	5	7	6	la notte appresso
54	3	5	5	l'altro sol
54	7	7	7	mondo
55	2	5	3	un poco di raggio
55	2	3	3	un poco
55	3	5	3	poco di raggio
55	5	5	5	raggio
56	2	3	3	doloroso carcere
56	5	5	5	io
57	2	3	3	quattro visi
57	4	7	6	il mio aspetto stesso
57	5	7	6	mio aspetto stesso
57	6	7	6	aspetto stesso
58	1	3	3	ambo le man
58	2	3	3	le man
58	5	6	6	lo dolor
59	2	2	2	ei
59	5	5	5	io
59	6	6	6	'l
59	9	9	9	voglia
60	2	2	2	manicar
60	4	4	4	sùbito
61	3	3	3	Padre
61	5	5	5	ci
61	7	8	8	men doglia
62	2	2	2	tu
62	5	5	5	noi
62	6	6	6	tu
62	7	7	7	ne
63	1	3	3	queste misere carni
63	5	5	5	tu
63	6	6	6	le
64	6	6	6	+li
65	1	5	2	lo dì e l'altro
65	1	2	2	lo dì
65	4	5	5	l'altro
65	7	7	7	tutti
66	2	3	3	dura terra
67	5	6	6	quarto dì
67	6	6	6	dì
68	1	1	1	Gaddo
68	7	7	7	piedi
69	2	3	2	Padre mio
69	2	2	2	Padre
70	5	5	5	tu
70	6	6	6	mi
71	2	2	2	io
71	4	5	5	li tre
71	7	7	7	uno
71	9	9	9	uno
72	2	7	4	'l quinto dì e 'l sesto
72	2	4	4	'l quinto dì
72	6	7	7	'l sesto
72	9	9	9	io
72	10	10	10	mi
73	2	2	2	cieco
73	6	6	6	ciascuno
74	2	3	3	due dì
74	4	4	4	li
74	9	9	9	morti
75	4	5	5	'l dolor
75	7	8	8	'l digiuno
76	4	4	4	ciò
76	6	8	7	li occhi torti
76	7	8	7	occhi torti
77	2	4	3	'l teschio misero
77	3	4	3	teschio misero
77	6	6	6	denti
78	1	1	1	che
78	4	5	5	l'osso
78	5	5	5	osso
78	8	9	9	un can
78	9	9	9	can
79	2	2	2	Pisa
79	3	6	3	vituperio de le genti
79	5	6	6	le genti
80	1	3	3	del bel paese
80	2	3	3	bel paese
80	6	7	7	'l sì
81	3	4	4	i vicini
