line	start	end	head	text
1	3	7	4	la carità del natio loco
1	3	4	4	la carità
1	4	7	4	carità del natio loco
1	6	7	7	natio loco
2	1	1	1	mi
2	4	6	5	le fronde sparte
2	4	5	5	le fronde
2	5	6	5	fronde sparte
3	3	3	3	le
3	5	9	5	colui, ch'era già fioco
3	5	5	5	colui
4	4	4	4	fine
5	1	5	3	lo secondo giron dal terzo
5	1	3	3	lo secondo giron
5	3	3	3	giron
5	5	5	5	terzo
6	3	6	6	di giustizia orribil arte
6	4	4	4	giustizia
6	5	6	6	orribil arte
6	6	6	6	arte
7	4	6	5	le cose nove
8	5	6	6	una landa
9	3	4	4	suo letto
9	5	6	6	ogne pianta
10	1	3	3	La dolorosa selva
10	6	6	6	ghirlanda
11	3	5	4	'l fosso tristo
11	7	7	7	essa
12	3	4	4	i passi
12	6	6	6	randa
12	8	8	8	randa
13	1	2	2	Lo spazzo
13	4	8	5	una rena arida e spessa
14	3	4	4	altra foggia
14	7	7	7	colei
15	4	6	4	piè di Caton
15	6	6	6	Caton
16	2	4	2	vendetta di Dio
16	4	4	4	Dio
16	6	6	6	tu
17	4	6	4	ciascun che legge
17	4	4	4	ciascun
18	1	8	1	ciò che fu manifesto a li occhi mei
18	1	1	1	ciò
18	6	8	7	li occhi mei
18	7	8	7	occhi mei
19	2	3	2	anime nude
19	2	2	2	anime
19	5	6	6	molte gregge
19	6	6	6	gregge
20	3	3	3	tutte
21	4	6	6	lor diversa legge
21	5	6	6	diversa legge
21	6	6	6	legge
22	4	4	4	terra
22	5	6	6	alcuna gente
22	6	6	6	gente
23	1	1	1	alcuna
24	2	2	2	altra
25	1	4	1	Quella che giva 'ntorno
25	1	1	1	Quella
26	2	7	2	quella men che giacëa al tormento
26	2	2	2	quella
26	7	7	7	tormento
27	4	4	4	duolo
27	6	8	7	la lingua sciolta
27	7	8	7	lingua sciolta
27	7	7	7	lingua
28	2	4	4	tutto 'l sabbion
28	3	4	4	'l sabbion
28	4	4	4	sabbion
28	6	8	7	un cader lento
28	7	7	7	cader
29	2	5	5	di foco dilatate falde
29	3	3	3	foco
29	4	5	5	dilatate falde
29	5	5	5	falde
30	3	3	3	neve
30	5	7	5	alpe sanza vento
30	5	5	5	alpe
30	7	7	7	vento
31	2	2	2	Alessandro
31	4	6	5	quelle parti calde
32	2	2	2	Indïa
32	5	7	7	'l süo stuolo
33	1	1	1	fiamme
33	5	5	5	terra
34	3	3	3	ei
34	7	8	8	lo suolo
35	2	4	4	le sue schiere
35	7	8	8	lo vapore
36	1	1	1	mei
37	3	5	5	l'etternale ardore
38	2	3	3	la rena
38	7	7	7	esca
39	2	2	2	focile
39	5	6	6	lo dolore
40	2	2	2	riposo
40	5	6	6	la tresca
41	2	4	4	le misere mani
41	3	4	4	misere mani
41	4	4	4	mani
42	3	3	3	sé
42	4	6	5	l'arsura fresca
42	5	6	5	arsura fresca
42	5	5	5	arsura
43	1	1	1	I'
43	3	3	3	Maestro
43	4	4	4	tu
44	1	3	3	tutte le cose
44	2	3	3	le cose
44	6	7	6	demon duri
45	3	7	4	l'intrar de la porta
45	3	4	4	l'intrar
45	6	7	7	la porta
46	1	1	1	chi
46	3	4	4	quel grande
47	1	2	2	lo 'ncendio
48	3	4	4	la pioggia
48	8	8	8	'l
49	2	3	3	quel medesmo
50	2	2	2	io
50	4	8	6	il mio duca di lui
50	4	6	6	il mio duca
50	8	8	8	lui
51	3	3	3	io
52	2	2	2	Giove
52	4	6	6	'l suo fabbro
52	5	6	6	suo fabbro
53	3	5	4	la folgore aguta
53	4	5	4	folgore aguta
54	2	4	4	l'ultimo dì
54	3	4	4	ultimo dì
55	3	3	3	elli
55	5	6	6	li altri
55	8	8	8	muta
55	10	10	10	muta
56	2	2	2	Mongibello
56	4	6	5	la focina negra
56	5	6	5	focina negra
57	2	3	3	Buon Vulcano
57	3	3	3	Vulcano
58	3	3	3	el
58	6	9	7	la pugna di Flegra
58	7	9	7	pugna di Flegra
58	9	9	9	Flegra
