line	start	end	head	text
1	2	6	3	quella parte del giovanetto anno
1	3	6	3	parte del giovanetto anno
1	5	6	6	giovanetto anno
2	2	3	3	'l sole
2	4	5	5	i crin
2	7	8	8	l'Aquario
3	3	4	4	le notti
3	6	7	6	mezzo dì
3	7	7	7	dì
4	2	3	3	la brina
4	6	7	7	la terra
5	1	6	2	l'imagine di sua sorella bianca
5	4	6	5	sua sorella bianca
5	5	6	5	sorella bianca
6	5	7	7	la sua penna
7	1	7	2	lo villanello a cui la roba manca
7	1	2	2	lo villanello
7	5	6	6	la roba
8	7	8	8	la campagna
9	4	4	4	ei
9	7	8	8	l'anca
10	3	3	3	casa
11	2	9	3	'l tapin che non sa che si faccia
11	2	3	3	'l tapin
11	3	3	3	tapin
12	4	5	5	la speranza
12	5	5	5	speranza
13	2	3	3	'l mondo
13	6	6	6	faccia
14	2	4	2	poco d'ora
14	4	4	4	ora
14	7	8	8	suo vincastro
15	3	4	4	le pecorelle
15	7	7	7	caccia
16	5	6	6	lo mastro
17	2	2	2	io
17	7	8	8	la fronte
18	5	5	5	mal
18	7	8	8	lo 'mpiastro
19	3	3	3	noi
19	6	7	7	guasto ponte
20	1	2	2	lo duca
20	4	4	4	me
20	8	9	9	quel piglio
21	3	3	3	io
21	7	9	7	piè del monte
21	9	9	9	monte
22	1	3	2	Le braccia aperse
22	2	3	2	braccia aperse
22	2	2	2	braccia
22	5	6	6	alcun consiglio
22	6	6	6	consiglio
23	2	2	2	seco
23	2	2	2	+se
24	2	3	3	la ruina
24	3	3	3	ruina
24	5	5	5	+mi
24	7	7	7	piglio
25	3	7	3	quei ch'adopera ed estima
25	3	3	3	quei
26	1	1	1	che
27	3	3	3	me
27	6	7	7	la cima
28	2	3	3	un ronchione
28	5	7	7	un'altra scheggia
29	3	3	3	quella
30	6	6	6	tal
30	8	8	8	ella
31	3	7	3	via da vestito di cappa
31	3	3	3	via
31	5	7	5	vestito di cappa
31	5	5	5	vestito
31	7	7	7	cappa
32	2	2	2	noi
32	4	4	4	pena
32	5	6	5	ei lieve
32	5	5	5	ei
32	8	9	8	io sospinto
32	8	8	8	io
33	5	5	5	chiappa
33	7	7	7	chiappa
34	7	8	8	quel precinto
35	4	5	5	l'altro
35	7	9	8	la costa corta
36	4	4	4	lui
36	6	6	6	io
37	3	3	3	Malebolge
37	5	6	6	la porta
38	1	3	3	del bassissimo pozzo
38	2	3	3	bassissimo pozzo
39	1	5	2	lo sito di ciascuna valle
39	1	2	2	lo sito
39	4	5	5	ciascuna valle
40	2	4	4	l'una costa
40	7	8	8	l'altra
41	1	1	1	noi
41	4	5	5	al fine
41	8	9	9	la punta
42	2	4	4	l'ultima pietra
43	1	2	2	La lena
43	5	6	6	del polmon
43	6	6	6	polmon
44	2	2	2	io
44	6	6	6	i'
45	5	7	7	la prima giunta
46	4	4	4	tu
47	2	3	3	'l maestro
47	7	7	7	piuma
48	2	2	2	fama
48	8	8	8	coltre
49	2	3	3	la qual
49	4	7	4	chi sua vita consuma
49	5	6	6	sua vita
50	1	6	2	cotal vestigio in terra di sé
50	1	2	2	cotal vestigio
50	4	6	4	terra di sé
50	6	6	6	sé
51	4	4	4	aere
51	7	7	7	acqua
51	8	9	9	la schiuma
52	6	7	7	l'ambascia
53	2	7	3	l'animo che vince ogne battaglia
53	2	3	3	l'animo
53	6	7	7	ogne battaglia
54	3	5	5	suo grave corpo
55	1	3	3	Più lunga scala
56	4	4	4	costoro
56	5	6	5	esser partito
57	2	2	2	tu
57	3	3	3	mi
58	2	2	2	mi
58	4	4	4	+mi
59	3	3	3	lena
59	5	5	5	i'
59	7	7	7	mi
60	5	5	5	i'
61	3	4	4	lo scoglio
61	6	7	7	la via
62	0	0	0	
63	6	8	6	quel di pria
63	8	8	8	pria
64	0	0	0	
65	2	3	3	una voce
65	6	8	8	l'altro fosso
66	2	2	2	parole
67	3	4	3	che disse
67	3	3	3	che
67	8	9	9	'l dosso
68	3	8	4	l'arco già che varca quivi
68	3	4	4	l'arco
68	6	6	6	che
69	2	3	2	chi parlava
69	2	2	2	chi
69	5	5	5	ire
70	1	1	1	Io
70	7	9	8	li occhi vivi
71	5	5	5	fondo
71	7	8	8	lo scuro
72	3	3	3	io
72	4	4	4	Maestro
72	7	7	7	tu
73	2	4	4	l'altro cinghio
73	4	4	4	cinghio
73	7	8	8	lo muro
73	8	8	8	muro
74	3	3	3	i'
75	5	5	5	neente
76	1	2	2	Altra risposta
76	5	5	5	ti
77	3	3	3	lo
77	6	8	7	la dimanda onesta
78	5	6	6	l'opera
79	1	1	1	Noi
79	3	7	4	il ponte da la testa
79	3	4	4	il ponte
79	6	7	7	la testa
80	5	7	7	l'ottava ripa
81	3	3	3	mi
81	5	7	6	la bolgia manifesta
81	5	6	6	la bolgia
82	2	2	2	+vi
82	4	5	5	terribile stipa
83	2	2	2	serpenti
83	5	7	7	sì diversa mena
84	2	3	3	la memoria
84	4	5	5	il sangue
85	5	5	5	Libia
85	7	8	8	sua rena
86	3	6	3	chelidri, iaculi e faree
86	3	3	3	chelidri
86	4	4	4	iaculi
86	6	6	6	faree
87	3	5	3	cencri con anfisibena
87	3	3	3	cencri
87	5	5	5	anfisibena
88	2	3	3	tante pestilenzie
88	5	6	6	sì ree
89	5	7	7	tutta l'Etïopia
89	6	7	7	l'Etïopia
90	3	10	3	ciò che di sopra al Mar Rosso èe
90	3	3	3	ciò
90	8	9	8	Mar Rosso
91	2	6	6	questa cruda e tristissima copia
91	6	6	6	copia
92	2	5	2	genti nude e spaventate
92	2	2	2	genti
93	3	5	3	pertugio o elitropia
93	3	3	3	pertugio
93	5	5	5	elitropia
94	2	2	2	serpi
94	3	4	4	le man
95	1	1	1	quelle
