line	start	end	head	text
1	2	8	3	lo loco ov' a scender la riva
1	2	3	3	lo loco
1	7	8	8	la riva
2	5	9	5	quel che v'er' anco
3	3	4	4	ogne vista
4	1	1	1	Qual
4	3	4	4	quella ruina
4	7	7	7	fianco
5	4	4	4	Trento
5	5	6	6	l'Adice
6	3	3	3	tremoto
6	6	7	6	sostegno manco
7	3	5	3	cima del monte
7	5	5	5	monte
8	2	2	2	piano
8	5	7	6	la roccia discoscesa
8	6	6	6	roccia
9	2	3	3	alcuna via
9	3	3	3	via
9	6	8	6	chi sù fosse
9	6	6	6	chi
10	1	4	1	cotal di quel burrato
10	3	4	4	quel burrato
10	6	7	7	la scesa
11	4	9	5	la punta de la rotta lacca
11	4	5	5	la punta
11	7	9	9	la rotta lacca
12	1	4	2	l'infamïa di Creti
12	1	2	2	l'infamïa
12	4	4	4	Creti
13	1	1	1	che
13	5	7	7	la falsa vacca
14	4	4	4	noi
14	5	6	5	sé stesso
15	3	8	3	quei cui l'ira dentro fiacca
15	3	3	3	quei
15	5	6	6	l'ira
16	1	3	2	Lo savio mio
16	5	5	5	lui
17	1	1	1	tu
17	6	9	7	'l duca d'Atene
17	7	9	7	duca d'Atene
17	9	9	9	Atene
18	4	4	4	mondo
18	5	6	6	la morte
18	7	7	7	ti
19	2	2	2	bestia
19	4	4	4	questi
20	3	5	5	la tua sorella
20	4	5	5	tua sorella
20	5	5	5	sorella
21	5	7	7	le vostre pene
21	6	7	7	vostre pene
21	7	7	7	pene
22	1	1	1	Qual
22	3	4	4	quel toro
22	9	9	9	quella
23	1	1	1	c'
23	5	7	6	'l colpo mortale
24	1	1	1	che
25	2	2	2	io
25	3	4	4	lo Minotauro
25	4	4	4	Minotauro
26	2	3	2	quello accorto
26	2	2	2	quello
26	7	7	7	varco
27	8	8	8	tu
28	3	4	3	via giù
28	6	7	7	lo scarco
29	2	3	3	quelle pietre
30	2	4	4	i miei piedi
30	6	8	8	lo novo carco
31	1	1	1	Io
31	5	5	5	quei
31	7	7	7	Tu
32	3	4	4	questa ruina
32	4	4	4	ruina
32	5	5	5	ch'
33	2	4	3	quell' ira bestial
33	2	3	3	quell' ira
33	3	4	3	ira bestial
33	3	3	3	ira
33	5	5	5	ch'
33	6	6	6	i'
34	6	8	8	l'altra fïata
35	2	2	2	i'
35	7	8	8	basso inferno
36	1	2	2	questa roccia
37	0	0	0	
38	3	3	3	colui
38	5	7	7	la gran preda
39	3	6	3	Dite del cerchio superno
39	5	6	5	cerchio superno
40	2	3	3	tutte parti
40	4	7	6	l'alta valle feda
41	4	4	4	i'
41	7	8	8	l'universo
42	2	2	2	amor
42	4	5	5	lo qual
42	7	8	7	chi creda
43	1	2	2	più volte
43	3	7	4	il mondo in caòsso converso
43	6	7	6	caòsso converso
44	3	4	4	quel punto
44	5	7	7	questa vecchia roccia
45	4	4	4	tal
46	3	4	4	li occhi
46	6	6	6	valle
47	1	4	2	la riviera del sangue
47	2	4	2	riviera del sangue
47	3	4	4	del sangue
47	4	4	4	sangue
47	6	7	7	la qual
48	1	7	1	qual che per vïolenza in altrui noccia
48	1	1	1	qual
48	4	4	4	vïolenza
48	6	6	6	altrui
49	2	6	3	cieca cupidigia e ira folle
49	2	3	3	cieca cupidigia
49	3	3	3	cupidigia
49	5	6	5	ira folle
49	5	5	5	ira
50	6	8	7	la vita corta
50	7	8	7	vita corta
50	7	7	7	vita
51	3	5	5	l'etterna poi
51	4	5	5	etterna poi
51	5	5	5	poi
52	1	1	1	Io
52	3	8	5	un'ampia fossa in arco torta
52	3	5	5	un'ampia fossa
52	7	8	7	arco torta
53	2	2	2	quella
53	4	6	6	tutto 'l piano
53	5	6	6	'l piano
54	5	7	7	la mia scorta
55	3	9	4	'l piè de la ripa ed essa
55	3	7	4	'l piè de la ripa
55	6	7	7	la ripa
55	9	9	9	essa
55	11	11	11	traccia
56	2	5	2	centauri, armati di saette
56	2	2	2	centauri
56	5	5	5	saette
57	4	4	4	mondo
57	7	7	7	caccia
58	1	1	1	+ci
58	3	3	3	ciascun
59	3	4	4	la schiera
59	5	5	5	tre
60	2	6	2	archi e asticciuole prima elette
60	2	2	2	archi
60	4	6	4	asticciuole prima elette
