line	token	word	role	arg_line	arg_token
1	8	pinse	subj	1	4
1	8	pinse	obj	1	3
1	8	pinse	iobj	1	7
1	8	pinse	obl:di	1	6
2	1	veggendo	subj	0	0
2	1	veggendo	obj	2	3
2	1	veggendo	xcomp	2	5
2	5	tornare	subj	2	3
2	5	tornare	obl:in	2	7
3	7	ristrinse	subj	1	2
3	7	ristrinse	obl:dentro	3	6
4	3	fermò	subj	0	0
4	3	fermò	attr	4	1
4	3	fermò	obl:come	4	5
4	7	ascolta	subj	4	6
5	5	potea	subj	5	3
5	5	potea	xcomp	5	6
5	6	menare	subj	5	3
5	6	menare	obj	5	4
5	6	menare	obl:a	5	8
5	6	menare	obl:per	6	3
5	6	menare	obl:per	6	8
6	0			0	0
7	4	converrà	subj	7	5
7	4	converrà	obl:a	7	3
7	5	vincer	obj	7	7
8	1	cominciò	subj	8	2
8	1	cominciò	ccomp	7	4
8	1	cominciò	ccomp	8	8
8	8	offerse	subj	8	5
9	3	tarda	subj	9	9
9	3	tarda	obl:a	9	5
9	9	giunga	subj	9	7
10	2	vidi	subj	10	1
10	2	vidi	ccomp	10	7
10	7	ricoperse	subj	10	6
10	7	ricoperse	obj	11	2
10	7	ricoperse	obl:con	11	5
11	8	venne	subj	11	6
12	7	diverse	subj	12	3
12	7	diverse	obl:a	12	6
13	7	dienne	subj	13	6
13	7	dienne	obj	13	3
14	3	traeva	subj	14	2
14	3	traeva	obj	14	5
14	3	traeva	obl:a	15	4
15	7	tenne	subj	0	0
15	7	tenne	obj	15	5
16	0			0	0
17	1	discende	subj	17	3
17	1	discende	obl:in	16	3
18	5	ha	subj	18	1
18	5	ha	obj	18	7
18	5	ha	obl:per	18	4
19	3	fec'	subj	19	4
19	3	fec'	obj	19	2
20	1	incontra	subj	0	0
20	1	incontra	obj	20	4
20	1	incontra	obl:di	19	8
20	3	rispuose	subj	19	6
20	3	rispuose	iobj	20	2
20	3	rispuose	ccomp	20	1
21	1	faccia	subj	20	4
21	1	faccia	obj	21	3
21	1	faccia	obl:di	20	6
21	8	vado	subj	21	7
21	8	vado	obl:per	21	6
22	1	Ver	subj	22	8
22	2	è	subj	22	8
22	2	è	attr	22	1
22	8	fui	subj	0	0
22	8	fui	obl	22	5
23	1	congiurato	subj	0	0
23	1	congiurato	obl:da	23	4
24	2	richiamava	subj	24	1
24	2	richiamava	obj	24	4
24	2	richiamava	obl:a	24	6
25	3	era	subj	25	7
25	3	era	obl:di	25	2
25	3	era	obl:di	25	5
26	4	fece	subj	26	2
26	4	fece	obj	26	3
26	4	fece	xcomp	26	5
26	5	intrar	subj	26	3
26	5	intrar	obl:a	26	9
27	2	trarne	subj	0	0
27	2	trarne	obj	27	4
28	2	è	subj	28	1
28	2	è	attr	28	6
28	2	è	attr	28	10
28	2	è	attr	29	4
28	6	loco	subj	28	1
28	10	oscuro	subj	28	1
29	4	lontan	subj	28	1
29	4	lontan	obl:da	29	6
29	9	gira	subj	29	7
30	2	so	subj	0	0
30	2	so	obj	30	4
30	7	fa	subj	0	0
30	7	fa	obj	30	6
30	7	fa	attr	30	8
30	8	sicuro	subj	30	6
31	7	spira	subj	31	3
31	7	spira	obj	31	6
32	1	cigne	subj	31	2
32	1	cigne	obj	32	4
33	3	potemo	subj	0	0
33	3	potemo	xcomp	33	4
33	4	intrare	subj	0	0
33	4	intrare	obl:senza	33	7
34	3	disse	subj	0	0
34	3	disse	obj	34	2
34	7	ho	subj	0	0
34	7	ho	obj	34	6
34	7	ho	obl:a	34	9
35	8	tratto	subj	35	4
35	8	tratto	obj	35	5
35	8	tratto	obl:ver'	36	4
35	8	tratto	obl:a	36	7
36	0			0	0
37	6	dritte	subj	38	2
37	6	dritte	obl:in	37	4
38	6	tinte	subj	38	2
38	6	tinte	obl:di	38	5
39	4	avieno	subj	39	1
39	4	avieno	obj	39	2
39	4	avieno	obj	39	6
40	6	cinte	subj	39	1
40	6	cinte	obl:con	40	3
41	4	avien	subj	39	1
41	4	avien	obj	41	1
41	4	avien	obl:per	41	6
42	6	avvinte	subj	42	4
42	6	avvinte	obl	42	1
43	5	conobbe	subj	43	3
43	5	conobbe	obj	43	7
44	0			0	0
45	1	Guarda	subj	0	0
45	1	Guarda	obj	45	6
45	3	disse	subj	43	2
45	3	disse	iobj	45	2
45	3	disse	ccomp	45	1
46	3	Megera	subj	46	1
46	3	Megera	obl:da	46	6
47	3	piange	subj	47	2
47	3	piange	obl:da	47	5
47	7	Aletto	subj	47	1
48	2	è	subj	48	1
48	2	è	obl:in	48	4
48	6	tacque	subj	0	0
48	6	tacque	obl:a	48	8
49	5	fendea	subj	49	6
49	5	fendea	obj	49	8
49	5	fendea	obl:con	49	3
50	1	battiensi	subj	0	0
50	1	battiensi	obl:a	50	3
50	5	gridavan	subj	0	0
51	4	strinsi	subj	51	2
51	4	strinsi	obl:a	51	6
51	4	strinsi	obl:per	51	8
52	1	Vegna	subj	52	2
52	5	farem	subj	0	0
52	5	farem	obj	52	4
52	5	farem	obl:di	52	7
53	1	dicevan	subj	53	2
53	3	riguardando	subj	53	2
53	3	riguardando	obl:in	53	5
54	3	vengiammo	subj	0	0
54	3	vengiammo	obj	54	7
54	3	vengiammo	obl:in	54	5
55	1	Volgiti	subj	0	0
55	1	Volgiti	obl:in	55	3
55	5	tien	subj	0	0
55	5	tien	obj	55	7
55	8	chiuso	subj	55	7
56	6	mostra	subj	56	4
56	10	vedessi	subj	56	8
56	10	vedessi	obj	56	9
57	2	sarebbe	subj	57	1
57	2	sarebbe	obl:di	57	4
57	4	tornar	subj	0	0
57	4	tornar	obl	57	6
58	2	disse	subj	58	4
59	2	volse	subj	58	6
59	2	volse	obj	59	1
59	6	tenne	subj	58	6
59	6	tenne	obj	59	5
59	6	tenne	obl:a	59	10
60	8	chiudessi	subj	0	0
60	8	chiudessi	obj	60	7
60	8	chiudessi	obl:con	60	4
61	4	avete	subj	61	3
61	4	avete	obj	61	6
62	1	mirate	subj	0	0
62	1	mirate	obj	62	3
62	6	asconde	subj	62	4
62	6	asconde	obj	62	5
62	6	asconde	obl:sotto	63	3
63	0			0	0
64	3	venìa	subj	65	2
64	3	venìa	obl:per	64	8
65	0			0	0
66	3	tremavano	subj	66	6
66	3	tremavano	obl:per	66	2
67	3	fatto	subj	65	2
67	3	fatto	obl:di	67	7
68	0			0	0
69	2	fier	subj	69	1
69	2	fier	obj	69	4
70	3	schianta	subj	69	1
70	3	schianta	obj	70	2
70	4	abbatte	subj	69	1
70	4	abbatte	obj	70	2
70	6	porta	subj	69	1
70	6	porta	obj	70	2
71	3	va	subj	69	1
71	3	va	attr	71	2
71	3	va	attr	71	4
72	2	fa	subj	69	1
72	2	fa	xcomp	72	3
72	3	fuggir	subj	72	5
73	4	sciolse	subj	0	0
73	4	sciolse	obj	73	2
73	4	sciolse	iobj	73	3
73	6	disse	subj	0	0
73	6	disse	ccomp	73	8
73	8	drizza	subj	0	0
73	8	drizza	obj	73	10
73	8	drizza	obl:per	74	6
73	8	drizza	obl:per	75	2
74	0			0	0
75	8	acerbo	subj	75	5
76	0			0	0
77	6	dileguan	subj	76	3
77	6	dileguan	obl:a	77	1
77	6	dileguan	obl:per	77	4
78	8	abbica	subj	78	6
78	8	abbica	obl:a	78	5
79	1	vid'	subj	79	2
79	1	vid'	obj	79	6
79	1	vid'	xcomp	80	1
80	1	fuggir	subj	79	6
80	1	fuggir	obl:a	80	5
81	1	passava	subj	80	6
81	1	passava	obj	81	2
81	1	passava	obl:a	80	8
81	1	passava	obl:con	81	5
82	3	rimovea	subj	0	0
82	3	rimovea	obj	82	5
82	3	rimovea	obl:da	82	2
83	1	menando	subj	0	0
83	1	menando	obj	83	3
84	6	parea	subj	0	0
84	6	parea	attr	84	7
84	6	parea	obl:di	84	5
84	7	lasso	subj	0	0
84	7	lasso	obl:di	84	5
85	3	accorsi	subj	0	0
85	3	accorsi	ccomp	85	9
85	9	messo	subj	85	5
85	9	messo	obl:da	85	8
86	2	volsimi	subj	0	0
86	2	volsimi	obl:a	86	4
86	7	fé	subj	86	6
86	7	fé	obj	86	8
86	7	fé	ccomp	87	4
87	3	stessi	subj	87	2
87	3	stessi	attr	87	4
87	4	queto	subj	87	2
87	6	inchinassi	subj	87	2
87	6	inchinassi	obl:a	87	8
88	4	parea	subj	0	0
88	4	parea	iobj	88	3
88	4	parea	xcomp	88	5
88	5	pien	subj	0	0
88	5	pien	obl:di	88	7
89	1	Venne	subj	0	0
89	1	Venne	obl:a	89	4
90	2	aperse	subj	0	0
90	2	aperse	obj	90	1
90	2	aperse	obl:con	89	8
90	6	ebbe	subj	90	3
90	6	ebbe	obj	90	8
90	6	ebbe	obl	90	5
91	0			0	0
92	1	cominciò	subj	92	2
92	1	cominciò	obl:in	92	7
93	7	alletta	subj	93	3
93	7	alletta	obl:in	93	5
94	2	recalcitrate	subj	0	0
94	2	recalcitrate	obl:a	94	5
95	4	puote	subj	95	6
95	4	puote	xcomp	95	9
95	4	puote	obl:a	95	2
95	9	mozzo	subj	95	6
96	7	cresciuta	subj	96	2
96	7	cresciuta	obj	96	8
96	7	cresciuta	iobj	96	5
96	7	cresciuta	obl	96	4
97	2	giova	subj	97	6
97	2	giova	obj	97	1
97	2	giova	obl:in	97	5
97	6	dar	subj	0	0
97	6	dar	obl:di	97	8
98	6	ricorda	subj	0	0
98	6	ricorda	obj	98	5
99	2	porta	subj	98	1
99	2	porta	obj	99	6
99	2	porta	obl:di	99	1
99	4	pelato	subj	99	6
100	3	rivolse	subj	0	0
100	3	rivolse	obl:per	100	6
101	3	fé	subj	0	0
101	3	fé	obj	101	4
101	3	fé	obl:a	101	6
101	8	fé	subj	0	0
101	8	fé	obj	101	9
102	6	stringa	subj	102	5
102	6	stringa	obj	102	3
102	8	morda	subj	102	5
102	8	morda	obj	102	3
103	7	è	subj	103	5
103	7	è	obl	103	6
104	3	movemmo	subj	104	2
104	3	movemmo	obj	104	5
104	3	movemmo	obl:inver'	104	8
105	1	sicuri	subj	104	2
105	1	sicuri	obl:appresso	105	4
106	3	'ntrammo	subj	0	0
106	3	'ntrammo	obl:in	106	2
106	3	'ntrammo	obl:sanz	106	6
107	4	avea	subj	107	3
107	4	avea	obj	107	7
107	6	riguardar	subj	0	0
107	6	riguardar	obj	108	2
108	6	serra	subj	108	5
108	6	serra	obj	108	3
109	3	fui	subj	109	2
109	8	invio	subj	0	0
109	8	invio	obj	109	6
110	2	veggio	subj	0	0
110	2	veggio	obj	110	7
110	2	veggio	obl:a	110	5
111	1	piena	subj	110	7
111	1	piena	obl:di	111	3
111	1	piena	obl:di	111	6
112	7	stagna	subj	112	6
113	0			0	0
114	3	chiude	subj	114	2
114	3	chiude	obj	114	1
114	7	bagna	subj	114	2
114	7	bagna	obj	114	6
115	1	fanno	subj	115	3
115	1	fanno	obj	115	6
115	7	varo	subj	115	6
116	2	facevan	subj	0	0
116	2	facevan	obl:di	116	6
117	6	era	subj	117	4
117	6	era	attr	117	8
117	8	amaro	subj	117	4
118	6	erano	subj	118	5
118	6	erano	attr	118	7
118	7	sparte	subj	118	5
118	7	sparte	obl:tra	118	4
119	4	eran	subj	119	3
119	4	eran	attr	119	8
119	8	accesi	subj	119	3
119	8	accesi	obl:per	119	3
120	5	chiede	subj	120	7
120	5	chiede	obj	120	2
121	6	sospesi	subj	121	4
122	4	uscivan	subj	122	7
122	4	uscivan	obl:di	122	3
123	3	parean	subj	0	0
123	3	parean	obl:di	123	5
123	3	parean	obl:di	123	8
124	4	quai	subj	124	7
124	5	son	subj	124	7
124	5	son	attr	124	4
125	2	seppellite	subj	125	1
125	2	seppellite	obl:da	125	6
126	2	fan	subj	125	1
126	2	fan	xcomp	126	3
126	3	sentir	obj	126	1
126	3	sentir	obl:con	126	5
127	2	quelli	iobj	127	4
127	2	quelli	ccomp	127	6
127	6	son	subj	127	8
127	6	son	obl:con	128	3
128	0			0	0
129	4	credi	subj	0	0
129	4	credi	ccomp	129	5
129	5	son	subj	129	7
129	5	son	attr	129	8
129	8	carche	subj	129	7
130	6	sepolto	subj	130	1
130	6	sepolto	obl:con	130	4
131	8	caldi	subj	131	3
132	10	vòlto	subj	0	0
132	10	vòlto	obl:a	132	6
133	1	passammo	subj	0	0
133	1	passammo	obl:tra	133	4
