line	token	word	role	arg_line	arg_token
1	2	era	subj	0	0
1	2	era	obl:in	1	4
1	7	udia	subj	0	0
1	7	udia	obj	1	9
1	7	udia	obl	1	5
2	5	cadea	subj	2	4
2	5	cadea	obl:in	2	9
3	1	simile	subj	0	0
3	1	simile	obl:a	3	3
3	7	fanno	subj	3	6
3	7	fanno	obj	3	4
3	7	fanno	obj	3	8
4	6	partiro	subj	4	3
5	1	correndo	subj	4	3
5	1	correndo	obl:di	5	4
5	6	passava	subj	5	5
5	6	passava	obl:sotto	6	3
6	0			0	0
7	1	Venian	subj	0	0
7	1	Venian	obl:ver	7	3
7	6	gridava	subj	7	5
7	6	gridava	ccomp	8	1
8	1	Sòstati	subj	8	2
8	8	sembri	subj	9	2
8	8	sembri	xcomp	9	1
8	8	sembri	obl:a	8	6
9	1	esser	subj	9	2
9	1	esser	obl:ne	8	7
10	4	vidi	subj	0	0
10	4	vidi	obj	10	3
10	4	vidi	obl:in	10	7
11	0			0	0
12	3	duol	subj	12	9
12	3	duol	iobj	12	2
12	9	rimembri	subj	12	6
12	9	rimembri	obj	12	7
12	9	rimembri	obl:di	12	8
13	9	attese	subj	13	7
13	9	attese	obl:a	13	4
14	1	volse	subj	0	0
14	1	volse	obj	14	3
14	1	volse	obl:ver	14	5
14	8	aspetta	subj	0	0
15	1	disse	subj	0	0
15	1	disse	ccomp	15	5
15	5	vuole	subj	15	4
15	5	vuole	xcomp	15	7
15	6	esser	subj	0	0
15	6	esser	attr	15	7
15	6	esser	obl:a	15	3
15	7	cortese	subj	0	0
15	7	cortese	obl:a	15	3
16	4	fosse	subj	16	6
16	8	saetta	subj	16	7
16	8	saetta	obj	17	2
17	6	dicerei	subj	17	5
17	6	dicerei	ccomp	18	3
18	3	stesse	subj	18	10
18	3	stesse	obl:a	18	5
18	3	stesse	obl:a	18	8
19	1	Ricominciar	subj	19	5
19	1	Ricominciar	obj	20	3
19	4	restammo	subj	19	3
20	9	giunti	subj	0	0
20	9	giunti	obl:a	20	7
21	1	fenno	subj	21	8
21	1	fenno	obj	21	3
21	1	fenno	obl:di	21	5
22	2	sogliono	subj	22	4
22	2	sogliono	xcomp	22	5
22	5	far	subj	22	4
22	5	far	attr	22	6
22	5	far	attr	22	8
22	6	nudi	subj	22	4
22	8	unti	subj	22	4
23	1	avvisando	subj	22	4
23	1	avvisando	obj	23	3
24	6	battuti	subj	0	0
24	6	battuti	obl:tra	24	5
24	8	punti	subj	0	0
24	8	punti	obl:tra	24	5
25	2	rotando	subj	25	3
26	1	drizzava	subj	25	3
26	1	drizzava	obj	25	5
26	1	drizzava	obl:a	26	3
27	1	faceva	subj	26	9
27	1	faceva	obj	27	5
27	1	faceva	obl:a	27	3
28	0			0	0
29	1	rende	subj	28	3
29	1	rende	obj	29	4
29	1	rende	obj	29	7
29	1	rende	obl:in	29	3
30	1	cominciò	subj	30	3
31	7	pieghi	subj	31	2
31	7	pieghi	obj	31	6
31	7	pieghi	xcomp	32	2
32	2	dirne	subj	0	0
32	2	dirne	obj	32	3
32	5	se'	subj	32	4
32	5	se'	attr	32	3
33	6	freghi	subj	32	9
33	6	freghi	obl:per	33	5
34	6	pestar	subj	34	7
34	6	pestar	obj	34	3
34	8	vedi	subj	0	0
34	8	vedi	obj	34	7
34	8	vedi	xcomp	34	6
35	3	nudo	subj	35	2
35	5	dipelato	subj	35	2
35	6	vada	subj	35	2
35	6	vada	attr	35	3
35	6	vada	attr	35	5
36	1	fu	subj	34	1
36	1	fu	attr	36	3
36	3	grado	subj	34	1
36	8	credi	subj	36	6
36	8	credi	ccomp	36	1
37	1	nepote	subj	0	0
37	1	nepote	obl:di	37	6
37	2	fu	subj	0	0
37	2	fu	attr	37	1
38	3	ebbe	subj	38	2
38	3	ebbe	obj	38	4
39	1	fece	subj	0	0
39	1	fece	obl:in	38	8
39	1	fece	obl:con	39	3
39	1	fece	obl:con	39	8
40	4	appresso	subj	40	3
40	4	appresso	obl	40	5
40	4	appresso	obl	40	7
41	1	è	subj	40	2
41	1	è	attr	41	2
41	2	Tegghiaio	subj	40	2
42	6	gradita	subj	41	6
42	6	gradita	obl:in	42	2
43	4	posto	subj	43	3
43	4	posto	obl:con	43	7
43	4	posto	obl:in	43	9
44	1	Iacopo	subj	43	2
44	3	fui	subj	43	2
44	3	fui	attr	44	2
45	8	nuoce	subj	45	3
45	8	nuoce	iobj	45	7
45	8	nuoce	obl	45	6
46	7	coperto	subj	46	2
46	7	coperto	obl:da	46	6
47	1	gittato	subj	47	2
47	1	gittato	obl:tra	47	5
48	2	credo	subj	0	0
48	2	credo	ccomp	48	8
48	8	sofferto	subj	48	5
48	8	sofferto	obj	48	6
49	6	brusciato	subj	49	3
49	6	brusciato	obj	49	4
49	8	cotto	subj	49	3
49	8	cotto	obj	49	4
50	1	vinse	subj	50	6
50	1	vinse	obj	50	2
51	4	abbracciar	obj	51	3
51	6	facea	subj	51	1
51	6	facea	obj	51	5
51	6	facea	attr	51	7
51	7	ghiotto	subj	51	5
51	7	ghiotto	obl:di	51	4
52	2	cominciai	subj	0	0
52	2	cominciai	ccomp	53	6
53	6	fisse	subj	53	3
53	6	fisse	obj	52	4
53	6	fisse	obj	52	6
53	6	fisse	iobj	53	5
54	6	dispoglia	subj	54	4
55	7	disse	subj	55	5
55	7	disse	obj	56	1
55	7	disse	iobj	55	6
56	7	pensai	subj	56	5
56	7	pensai	ccomp	57	7
56	7	pensai	obl:per	56	4
57	4	siete	subj	57	3
57	4	siete	attr	57	2
57	7	venisse	subj	57	6
58	4	sono	subj	0	0
58	4	sono	obl:di	58	3
59	0			0	0
60	3	ritrassi	subj	0	0
60	3	ritrassi	obj	59	2
60	3	ritrassi	obj	59	8
60	3	ritrassi	obl:con	60	2
60	5	ascoltai	subj	0	0
60	5	ascoltai	obj	59	2
60	5	ascoltai	obj	59	8
60	5	ascoltai	obl:con	60	2
61	1	Lascio	subj	0	0
61	1	Lascio	obj	61	3
61	5	vo	subj	0	0
61	5	vo	obl:per	61	8
62	1	promessi	subj	61	8
62	1	promessi	iobj	62	3
62	1	promessi	obl:per	62	7
63	6	convien	ccomp	63	9
63	9	tomi	subj	63	8
