line	token	word	role	arg_line	arg_token
1	3	porta	subj	1	5
1	3	porta	obj	1	2
2	8	aduggia	subj	2	3
3	5	salva	subj	0	0
3	5	salva	obj	3	7
3	5	salva	obj	3	10
3	5	salva	obl:da	3	4
4	0			0	0
5	1	temendo	subj	4	2
5	1	temendo	obj	5	3
5	8	avventa	subj	5	4
5	8	avventa	obl:in	5	6
6	1	fanno	subj	4	2
6	1	fanno	obj	6	3
6	8	fuggia	subj	6	6
7	0			0	0
8	2	difender	subj	7	3
8	2	difender	obj	8	4
9	6	senta	subj	9	3
9	6	senta	obj	9	5
10	5	fatti	subj	10	6
10	5	fatti	attr	10	3
11	5	alti	subj	10	6
11	8	grossi	subj	10	6
12	4	fosse	subj	12	3
12	7	félli	subj	12	6
13	6	rimossi	subj	0	0
13	6	rimossi	obl:da	13	5
14	6	visto	subj	14	3
14	6	visto	ccomp	14	8
14	8	era	subj	0	0
15	5	rivolto	subj	15	2
15	5	rivolto	obl:in	15	4
16	2	incontrammo	subj	0	0
16	2	incontrammo	obj	16	6
17	2	venian	subj	17	1
17	2	venian	obl:lungo	17	5
18	2	riguardava	subj	17	7
18	2	riguardava	obj	18	1
18	4	suol	subj	0	0
18	4	suol	xcomp	19	1
19	1	guardare	subj	0	0
19	1	guardare	obj	19	3
19	1	guardare	obl:da	18	6
19	1	guardare	obl:sotto	19	6
20	5	aguzzavan	subj	0	0
20	5	aguzzavan	obj	20	7
20	5	aguzzavan	obl:verso	20	4
21	5	fa	subj	21	4
21	5	fa	obl:in	21	8
22	2	adocchiato	subj	0	0
22	2	adocchiato	obl:da	22	5
23	2	conosciuto	subj	0	0
23	2	conosciuto	obl:da	23	4
23	7	prese	subj	23	5
23	7	prese	obj	23	6
23	7	prese	obl:per	24	3
24	5	gridò	subj	23	5
24	5	gridò	obj	24	7
25	9	distese	subj	25	6
25	9	distese	obl:a	25	8
26	1	ficcaï	subj	25	2
26	1	ficcaï	obj	26	3
26	1	ficcaï	obl:per	26	7
27	7	difese	subj	27	4
27	7	difese	obj	28	2
27	7	difese	obl:a	28	6
28	0			0	0
