line	token	word	role	arg_line	arg_token
1	0			0	0
2	9	tempra	subj	2	3
2	9	tempra	obj	2	5
2	9	tempra	obl:sotto	2	8
3	9	vanno	subj	3	4
3	9	vanno	obl:a	3	6
4	8	assempra	subj	4	3
4	8	assempra	obj	5	2
4	8	assempra	obl:su	4	7
5	0			0	0
6	3	dura	subj	4	3
6	8	tempra	subj	4	3
6	8	tempra	obl:a	6	7
7	7	manca	subj	7	6
7	7	manca	obl:a	7	4
8	2	leva	subj	7	2
8	4	guarda	subj	7	2
8	6	vede	subj	7	2
8	6	vede	obj	8	8
8	6	vede	xcomp	9	1
9	1	biancheggiar	subj	8	8
9	6	batte	subj	9	4
9	6	batte	obj	9	8
10	1	ritorna	subj	9	4
10	1	ritorna	obl:in	10	3
10	9	lagna	subj	9	4
11	6	sa	subj	11	4
11	6	sa	ccomp	11	9
11	9	faccia	subj	0	0
12	2	riede	subj	0	0
12	6	ringavagna	subj	12	5
13	1	veggendo	subj	0	0
13	1	veggendo	ccomp	13	5
13	5	cangiata	subj	13	3
13	5	cangiata	obj	13	6
13	5	cangiata	obl:in	14	2
14	6	prende	subj	0	0
14	6	prende	obj	14	8
15	6	pascer	subj	0	0
15	7	caccia	subj	0	0
15	7	caccia	obj	15	4
15	7	caccia	obl:a	15	6
16	3	fece	subj	16	6
16	3	fece	obj	16	2
16	3	fece	xcomp	16	4
16	4	sbigottir	subj	16	2
17	4	vidi	subj	17	2
17	4	vidi	obj	17	3
17	4	vidi	xcomp	17	6
17	6	turbar	subj	17	3
17	6	turbar	obj	17	8
18	6	giunse	subj	18	8
18	6	giunse	obl:a	18	5
19	4	venimmo	subj	19	3
19	4	venimmo	obl:a	19	7
20	6	volse	subj	20	2
20	6	volse	obj	20	5
20	6	volse	obl:a	20	4
20	6	volse	obl:con	20	9
21	4	vidi	subj	21	3
21	4	vidi	obj	21	2
21	4	vidi	obl:a	21	7
22	3	aperse	subj	22	2
23	1	eletto	subj	22	6
23	1	eletto	obl:con	23	2
23	3	riguardando	subj	0	0
23	3	riguardando	obj	24	3
24	5	diedemi	subj	0	0
24	5	diedemi	obl:di	24	7
25	5	adopera	subj	25	4
25	7	estima	subj	25	4
26	3	par	subj	26	1
26	3	par	ccomp	26	7
26	7	proveggia	subj	26	6
27	2	levando	subj	0	0
27	2	levando	obj	27	3
27	2	levando	obl:ver	27	7
28	4	avvisava	subj	0	0
28	4	avvisava	obj	28	7
28	4	avvisava	obl:di	28	3
29	1	dicendo	subj	0	0
29	1	dicendo	ccomp	29	6
29	6	aggrappa	subj	0	0
29	6	aggrappa	obj	29	5
29	6	aggrappa	obl:sovra	29	3
30	2	tenta	subj	0	0
30	2	tenta	ccomp	30	5
30	5	è	subj	30	6
30	10	reggia	subj	30	8
30	10	reggia	obj	30	9
31	2	era	subj	31	3
31	5	vestito	subj	0	0
31	5	vestito	obl:di	31	7
32	6	lieve	subj	32	5
32	9	sospinto	subj	32	8
33	1	potavam	subj	32	2
33	1	potavam	xcomp	33	3
33	1	potavam	obl:a	32	4
33	3	montar	subj	32	2
33	3	montar	obl:di	33	5
33	3	montar	obl:in	33	7
34	4	fosse	subj	0	0
35	9	corta	subj	35	8
35	9	corta	obl:da	34	8
35	9	corta	obl:da	35	5
36	2	so	subj	0	0
36	2	so	obl:di	36	4
36	9	vinto	subj	36	6
37	0			0	0
38	5	pende	subj	37	6
38	5	pende	obl:in	37	3
38	5	pende	obl:di	38	3
39	6	porta	subj	39	2
39	6	porta	obj	40	1
39	6	porta	obl:di	39	5
40	5	surge	subj	40	4
40	9	scende	subj	40	8
41	3	venimmo	subj	41	1
41	3	venimmo	obl:a	41	5
41	3	venimmo	obl:in	41	9
42	6	scoscende	subj	42	4
42	6	scoscende	obl:da	42	1
43	8	munta	subj	43	2
43	8	munta	iobj	43	3
44	3	fui	subj	44	2
44	3	fui	obl	44	4
44	8	potea	subj	44	6
44	8	potea	obl	44	10
45	3	assisi	subj	0	0
45	3	assisi	obj	45	2
45	3	assisi	obl:in	45	7
46	2	convien	subj	0	0
46	2	convien	ccomp	46	7
46	7	spoltre	subj	46	4
46	7	spoltre	obj	46	6
47	1	disse	subj	47	3
47	1	disse	ccomp	46	2
47	5	seggendo	subj	0	0
47	5	seggendo	obl:in	47	7
48	5	vien	subj	0	0
48	5	vien	obl:in	48	2
48	5	vien	obl:sotto	48	8
49	7	consuma	subj	49	4
49	7	consuma	obj	49	6
50	7	lascia	subj	49	4
50	7	lascia	obj	50	2
50	7	lascia	obl:in	50	4
51	2	fummo	subj	50	2
51	2	fummo	obl:in	51	4
51	9	schiuma	subj	50	2
51	9	schiuma	obl:in	51	7
52	3	leva	subj	0	0
52	5	vinci	subj	0	0
52	5	vinci	obj	52	7
52	5	vinci	obl:con	53	3
53	5	vince	subj	53	4
53	5	vince	obj	53	7
54	8	accascia	subj	54	7
54	8	accascia	obl:con	54	5
55	4	convien	subj	0	0
55	4	convien	ccomp	55	7
55	7	saglia	subj	0	0
55	7	saglia	obj	55	3
56	2	basta	subj	56	5
56	6	partito	subj	0	0
56	6	partito	obl:da	56	4
57	4	'ntendi	subj	57	2
57	4	'ntendi	obj	57	3
57	6	fa	subj	0	0
57	6	fa	obj	57	7
57	7	sì	ccomp	57	10
57	10	vaglia	subj	0	0
57	10	vaglia	iobj	57	9
58	1	Leva'	subj	0	0
58	1	Leva'	obj	58	2
58	4	mostrandomi	subj	0	0
58	4	mostrandomi	xcomp	58	5
58	5	fornito	subj	0	0
58	5	fornito	obl:di	59	3
59	8	sentia	subj	59	5
59	8	sentia	obj	59	7
60	2	dissi	subj	0	0
60	3	Va	subj	0	0
60	6	son	subj	60	5
60	6	son	attr	60	7
60	6	son	attr	60	9
60	7	forte	subj	60	5
60	9	ardito	subj	60	5
61	5	prendemmo	subj	0	0
61	5	prendemmo	obj	61	7
61	5	prendemmo	obl:per	61	4
62	3	ronchioso	subj	62	1
62	4	stretto	subj	62	1
62	6	malagevole	subj	62	1
63	2	erto	subj	62	1
63	2	erto	obl	63	6
64	1	Parlando	subj	0	0
64	2	andava	subj	0	0
64	5	parer	subj	0	0
64	5	parer	attr	64	6
64	6	fievole	subj	0	0
65	4	uscì	subj	65	3
65	4	uscì	obl:de	65	8
66	3	formar	subj	65	3
66	3	formar	obl:a	66	2
66	4	disconvenevole	subj	65	3
67	2	so	subj	0	0
67	2	so	obj	67	3
67	4	disse	subj	0	0
67	4	disse	obj	67	3
68	1	fossi	subj	0	0
68	1	fossi	obl:sovra	67	9
68	1	fossi	obl:di	68	4
68	7	varca	subj	68	6
69	3	parlava	subj	69	2
69	5	ire	subj	69	2
69	6	parea	subj	69	2
