line	token	word	role	arg_line	arg_token
1	0			0	0
2	0			0	0
3	3	spose	subj	2	6
3	3	spose	obl:di	2	8
4	6	avolterate	subj	2	1
4	6	avolterate	obj	2	3
4	6	avolterate	obl:per	4	2
4	6	avolterate	obl:per	4	5
5	2	convien	subj	0	0
5	2	convien	ccomp	5	6
5	6	suoni	subj	5	8
5	6	suoni	obl:per	5	5
6	7	state	subj	0	0
6	7	state	obl:in	6	6
7	0			0	0
8	1	montati	subj	0	0
8	1	montati	obl:a	7	6
8	1	montati	obl:de	8	4
8	1	montati	obl:in	8	7
9	8	piomba	subj	9	1
9	8	piomba	obl:a	9	3
9	8	piomba	obl:sovra	9	5
10	4	quanta	subj	10	7
10	5	è	subj	10	7
10	5	è	attr	10	4
11	2	mostri	subj	11	1
11	2	mostri	obl:in	11	4
11	2	mostri	obl:in	11	6
11	2	mostri	obl:in	11	10
12	6	comparte	subj	12	5
13	2	vidi	subj	13	1
13	2	vidi	obj	14	3
13	2	vidi	obl:per	13	5
13	2	vidi	obl:per	13	9
14	1	piena	subj	14	3
14	1	piena	obl:di	14	6
15	8	tondo	subj	15	4
15	8	tondo	subj	15	6
15	8	tondo	obl:di	15	3
16	3	parean	subj	0	0
16	3	parean	iobj	16	2
16	3	parean	attr	16	5
16	3	parean	attr	16	7
16	5	ampi	subj	0	0
16	7	maggiori	subj	0	0
17	4	son	subj	17	3
17	4	son	obl:in	17	8
18	1	fatti	subj	17	2
18	1	fatti	obl:per	18	3
19	8	è	subj	19	10
20	1	rupp'	subj	20	2
20	1	rupp'	obj	19	2
20	1	rupp'	obl:per	20	4
20	8	annegava	subj	20	5
20	8	annegava	obl:bare	20	6
20	8	annegava	obl:in	20	7
21	3	sia	subj	21	2
21	3	sia	attr	21	4
21	4	suggel	subj	21	2
21	8	sganni	subj	21	7
21	8	sganni	obj	21	5
22	7	soperchiava	subj	23	5
22	7	soperchiava	subj	23	9
22	7	soperchiava	iobj	22	6
22	7	soperchiava	obl:de	22	4
22	7	soperchiava	obl:a	24	3
23	0			0	0
24	8	stava	subj	24	6
25	6	accese	subj	25	2
