line	token	word	role	arg_line	arg_token
1	1	Ecco	obj	1	3
2	2	passa	subj	2	1
2	2	passa	obj	2	4
2	6	rompe	subj	2	1
2	6	rompe	obj	2	8
2	6	rompe	obj	2	11
3	1	Ecco	obj	3	2
3	7	appuzza	subj	3	3
3	7	appuzza	obj	3	6
4	2	cominciò	subj	4	5
4	2	cominciò	xcomp	4	7
4	7	parlarmi	subj	4	5
5	2	accennolle	subj	0	0
5	2	accennolle	ccomp	5	4
5	4	venisse	subj	0	0
5	4	venisse	obl:a	5	6
5	4	venisse	obl:vicino	6	3
6	0			0	0
7	0			0	0
8	2	venne	subj	7	4
8	4	arrivò	subj	8	6
8	4	arrivò	subj	8	9
9	7	trasse	subj	0	0
9	7	trasse	obj	9	9
9	7	trasse	obl:in	9	5
10	4	era	subj	10	2
10	4	era	attr	10	5
10	5	faccia	subj	10	2
11	2	benigna	subj	11	7
11	2	benigna	obl:di	11	5
11	3	avea	subj	11	7
11	3	avea	attr	11	2
12	4	serpente	subj	12	8
13	3	avea	subj	0	0
13	3	avea	obj	13	2
13	3	avea	attr	13	4
13	3	avea	obl:insin	13	7
14	0			0	0
15	1	dipinti	subj	14	2
15	1	dipinti	obl:di	15	4
15	1	dipinti	obl:di	15	7
15	2	avea	subj	14	2
15	2	avea	attr	15	1
16	0			0	0
17	2	fer	subj	0	0
17	2	fer	obj	17	4
17	2	fer	obl:con	16	3
18	7	imposte	subj	18	4
18	7	imposte	obl:per	18	6
19	3	stanno	subj	19	7
19	3	stanno	obl:a	19	5
20	3	sono	subj	20	2
20	3	sono	subj	20	7
20	3	sono	obl:in	20	5
20	3	sono	obl:in	20	9
21	0			0	0
22	4	assetta	subj	22	2
22	4	assetta	obj	22	3
22	4	assetta	xcomp	22	6
22	4	assetta	obl:tra	21	7
22	6	far	obj	22	8
23	6	stava	subj	23	3
23	6	stava	obj	23	5
23	6	stava	obl:su	24	3
24	5	è	subj	24	4
24	5	è	obl:di	24	7
24	11	serra	subj	24	4
24	11	serra	obj	24	10
25	6	guizzava	subj	25	5
25	6	guizzava	obl:in	25	2
26	1	torcendo	subj	0	0
26	1	torcendo	obj	26	6
26	1	torcendo	obl:in	26	3
27	8	armava	subj	27	1
27	8	armava	obj	27	7
27	8	armava	obl:a	27	3
28	3	disse	subj	28	2
28	3	disse	ccomp	28	5
28	5	convien	ccomp	28	8
28	8	torca	subj	29	3
28	8	torca	obl:a	30	1
29	0			0	0
30	6	corca	subj	30	3
31	2	scendemmo	subj	0	0
31	2	scendemmo	obl:a	31	6
32	4	femmo	subj	0	0
32	4	femmo	obj	32	3
32	4	femmo	obl:in	32	8
33	3	cessar	subj	0	0
33	3	cessar	obj	33	5
33	3	cessar	obj	33	8
34	6	venuti	subj	34	3
34	6	venuti	obl:a	34	5
35	4	veggio	subj	0	0
35	4	veggio	obj	36	1
35	4	veggio	xcomp	36	2
35	4	veggio	obl:in	35	8
36	2	seder	subj	36	1
36	3	propinqua	subj	36	1
36	3	propinqua	obl:a	36	5
37	0			0	0
38	5	porti	subj	0	0
38	5	porti	obj	38	1
39	2	disse	subj	37	3
39	2	disse	iobj	39	1
39	3	va	subj	0	0
39	5	vedi	subj	0	0
39	5	vedi	obj	39	8
40	6	corti	subj	40	3
41	3	torni	subj	0	0
41	4	parlerò	subj	0	0
41	4	parlerò	obl:con	41	6
42	3	conceda	subj	0	0
42	3	conceda	obj	42	6
42	3	conceda	obl:di	42	2
43	0			0	0
44	0			0	0
45	1	andai	subj	0	0
45	1	andai	obl:per	43	7
45	3	sedea	subj	45	5
46	5	scoppiava	subj	46	7
46	5	scoppiava	obl:per	46	3
47	5	soccorrien	subj	0	0
47	5	soccorrien	obl:di	47	2
47	5	soccorrien	obl:di	47	4
47	5	soccorrien	obl:con	47	8
47	5	soccorrien	obl:a	48	3
47	5	soccorrien	obl:a	48	8
48	0			0	0
49	3	fan	subj	49	7
49	3	fan	obl:di	49	5
49	3	fan	obl:con	50	3
49	3	fan	obl:con	50	6
50	9	morsi	subj	49	7
50	9	morsi	obl:da	51	3
50	9	morsi	obl:da	51	6
50	9	morsi	obl:da	51	9
51	0			0	0
52	9	porsi	subj	0	0
52	9	porsi	obj	52	8
