line	token	word	role	arg_line	arg_token
1	6	crucciata	subj	1	4
1	6	crucciata	obl:per	2	2
1	6	crucciata	obl:contra	2	5
2	0			0	0
3	2	mostrò	subj	0	0
4	2	divenne	subj	4	1
4	4	insano	subj	4	1
5	2	veggendo	subj	0	0
5	2	veggendo	obj	5	4
5	2	veggendo	xcomp	6	1
6	1	andar	subj	5	4
6	2	carcata	subj	5	4
6	2	carcata	obl:da	6	5
7	1	gridò	subj	0	0
7	2	Tendiam	obj	7	4
7	8	pigli	subj	7	7
7	8	pigli	obj	8	2
7	8	pigli	obj	8	4
7	8	pigli	obl:a	8	6
8	0			0	0
9	3	distese	subj	0	0
9	3	distese	obj	9	6
10	1	prendendo	subj	0	0
10	1	prendendo	obj	10	3
10	5	avea	subj	10	4
10	5	avea	obj	10	6
11	2	rotollo	subj	0	0
11	4	percosselo	subj	0	0
11	4	percosselo	obl:a	11	7
12	4	annegò	subj	12	2
12	4	annegò	obl:con	12	8
13	5	volse	subj	13	4
13	5	volse	obj	14	2
13	5	volse	obl:in	13	7
14	7	ardiva	subj	14	5
14	7	ardiva	obj	14	6
15	9	casso	subj	15	7
15	9	casso	obl:con	15	5
16	0			0	0
17	3	vide	subj	16	1
17	3	vide	obj	17	4
17	5	morta	subj	17	4
18	0			0	0
19	7	accorta	subj	19	6
19	7	accorta	obl:di	18	4
19	7	accorta	obl:in	18	8
20	2	latrò	subj	16	1
20	2	latrò	obl:come	20	5
21	5	fé	subj	21	3
21	5	fé	obj	21	7
21	5	fé	iobj	21	4
21	5	fé	attr	21	8
21	8	torta	subj	21	7
22	0			0	0
23	2	vider	subj	22	5
23	2	vider	subj	22	7
23	2	vider	obl:in	23	5
24	2	punger	subj	0	0
24	2	punger	obj	24	3
24	2	punger	obj	24	5
25	3	vidi	subj	25	2
25	3	vidi	obl:in	25	6
26	2	mordendo	subj	26	1
26	3	correvan	subj	26	1
26	3	correvan	obl:di	26	6
27	8	schiude	subj	27	3
27	8	schiude	obl:di	27	6
28	3	giunse	subj	28	2
28	3	giunse	obl:a	28	5
29	4	assannò	subj	0	0
29	4	assannò	obj	29	3
29	4	assannò	obl:in	28	9
29	7	tirando	subj	0	0
30	1	grattar	subj	30	5
30	1	grattar	obj	30	2
30	1	grattar	obl:a	30	7
30	3	fece	subj	0	0
30	3	fece	obj	30	2
30	3	fece	xcomp	30	1
31	5	rimase	subj	31	4
31	6	tremando	subj	31	4
32	2	disse	subj	31	3
32	2	disse	iobj	32	1
32	2	disse	ccomp	32	5
32	5	è	subj	32	4
32	5	è	attr	32	7
32	6	Gianni	subj	32	4
33	2	va	subj	32	4
33	2	va	xcomp	33	6
33	6	conciando	subj	32	4
33	6	conciando	obj	33	4
34	2	diss'	subj	34	3
34	2	diss'	iobj	34	4
34	10	ficchi	subj	34	7
34	10	ficchi	obj	35	2
34	10	ficchi	iobj	34	9
34	10	ficchi	obl:a	35	4
35	7	sia	subj	36	2
35	7	sia	iobj	35	6
35	7	sia	attr	35	8
35	8	fatica	subj	36	2
35	8	fatica	iobj	35	6
36	2	dir	subj	0	0
36	2	dir	ccomp	36	4
36	4	è	subj	36	3
36	10	spicchi	subj	0	0
36	10	spicchi	obj	36	9
36	10	spicchi	obl:di	36	8
37	6	è	subj	37	5
37	6	è	attr	37	8
37	8	anima	subj	37	5
38	5	divenne	subj	38	4
38	5	divenne	attr	39	7
38	5	divenne	obl:a	39	2
38	5	divenne	obl:di	39	6
39	0			0	0
40	3	peccar	subj	40	1
40	3	peccar	obl:con	40	5
40	7	venne	subj	40	1
40	7	venne	xcomp	40	3
41	1	falsificando	subj	40	1
41	1	falsificando	obj	41	2
41	1	falsificando	obl:in	41	5
42	7	va	subj	42	4
42	8	sostenne	subj	42	3
42	8	sostenne	ccomp	44	1
43	2	guadagnar	subj	42	3
43	2	guadagnar	obj	43	4
44	1	falsificare	subj	42	3
44	1	falsificare	obj	44	5
44	1	falsificare	obl:in	44	3
45	1	testando	subj	42	3
45	3	dando	subj	42	3
45	3	dando	obj	45	6
45	3	dando	obl:a	45	5
46	8	passati	subj	46	6
47	7	tenuto	subj	47	3
47	7	tenuto	obj	47	6
47	7	tenuto	obl:sovra	47	2
48	1	rivolsilo	subj	0	0
48	1	rivolsilo	xcomp	48	3
48	3	guardar	subj	0	0
48	3	guardar	obj	48	7
49	2	vidi	subj	49	1
49	2	vidi	obj	49	3
49	4	fatto	subj	49	3
49	4	fatto	obl:a	49	6
