line	token	word	role	arg_line	arg_token
1	2	dico	subj	1	1
1	2	dico	ccomp	3	5
1	3	seguitando	subj	0	0
2	3	fossimo	subj	2	2
2	3	fossimo	obl:a	2	5
3	5	andar	subj	3	2
3	5	andar	obl:da	3	4
3	5	andar	obl:a	3	9
3	5	andar	obl:per	4	3
4	6	vedemmo	subj	0	0
4	6	vedemmo	obj	4	5
4	6	vedemmo	xcomp	4	7
4	7	porre	subj	4	5
4	7	porre	obj	4	4
5	6	render	subj	5	3
5	6	render	obj	5	7
5	6	render	obl:da	5	5
6	6	potea	subj	6	8
6	6	potea	xcomp	6	9
6	9	tòrre	subj	6	8
6	9	tòrre	obj	6	5
6	9	tòrre	obl:a	6	4
7	4	volsi	subj	7	2
7	4	volsi	obl:a	7	6
8	1	dissi	subj	0	0
8	1	dissi	ccomp	8	4
8	4	dice	subj	8	2
8	4	dice	obj	8	3
8	7	risponde	subj	9	3
8	7	risponde	obj	8	6
9	6	son	subj	9	7
9	6	son	attr	9	5
9	10	fenno	subj	9	8
9	10	fenno	obj	9	9
10	0			0	0
11	2	scorgere	obj	11	4
11	2	scorgere	obl:per	10	9
11	3	puoi	subj	0	0
11	3	puoi	xcomp	11	2
11	7	aspetta	subj	11	5
12	8	nasconde	subj	12	3
12	8	nasconde	obj	12	6
12	8	nasconde	iobj	12	7
13	3	pinse	subj	13	7
13	3	pinse	obj	13	1
13	3	pinse	obl:da	13	6
14	3	corresse	subj	14	1
14	3	corresse	obl:per	14	7
15	3	vidi	subj	15	2
15	3	vidi	obj	15	5
15	3	vidi	xcomp	16	1
16	1	venir	subj	15	5
16	1	venir	obl:per	16	4
16	1	venir	obl:verso	16	6
16	1	venir	obl:in	16	8
16	1	venir	obl:sotto	17	3
17	0			0	0
18	2	gridava	subj	18	1
18	2	gridava	ccomp	18	5
18	5	giunta	subj	0	0
19	4	gridi	subj	19	3
19	4	gridi	obl:a	19	6
20	1	disse	subj	20	4
20	1	disse	ccomp	19	4
20	1	disse	ccomp	21	4
21	4	avrai	subj	0	0
21	4	avrai	obj	21	3
21	4	avrai	obl:a	20	7
21	7	passando	subj	0	0
21	7	passando	obj	21	9
22	2	è	subj	22	3
22	2	è	attr	22	1
22	7	ascolta	subj	22	4
22	7	ascolta	obj	22	6
23	4	fatto	subj	0	0
23	4	fatto	iobj	23	2
23	9	rammarca	subj	22	4
23	9	rammarca	obl:di	23	8
24	1	fecesi	subj	24	2
24	1	fecesi	obl:in	24	5
25	4	discese	subj	25	2
25	4	discese	obl:in	25	7
26	4	fece	subj	0	0
26	4	fece	obj	26	3
26	4	fece	xcomp	26	5
26	5	intrare	subj	26	3
26	5	intrare	obl:appresso	26	7
27	5	fui	subj	27	4
27	5	fui	obl	27	6
27	7	parve	subj	0	0
27	7	parve	attr	27	8
28	9	fui	subj	28	4
28	9	fui	obl:in	28	8
29	1	segando	subj	29	7
29	1	segando	obl:di	30	3
29	4	va	subj	29	7
30	7	suol	subj	0	0
30	7	suol	obl:con	30	9
31	3	corravam	subj	31	2
31	3	corravam	obj	31	6
32	4	fece	subj	32	6
32	4	fece	iobj	32	2
33	2	disse	subj	0	0
33	3	Chi	subj	33	5
33	4	se'	subj	33	5
33	4	se'	attr	33	3
33	7	vieni	subj	33	6
34	7	vegno	subj	34	6
34	9	rimango	subj	0	0
35	3	chi	subj	35	2
35	4	se'	subj	35	2
35	4	se'	attr	35	3
35	8	fatto	subj	0	0
35	8	fatto	attr	35	9
35	9	brutto	subj	35	5
36	1	Rispuose	subj	0	0
36	1	Rispuose	ccomp	36	2
36	2	Vedi	subj	0	0
36	2	Vedi	ccomp	36	4
36	4	son	subj	0	0
36	4	son	attr	36	5
36	7	piango	subj	36	6
37	0			0	0
38	4	rimani	subj	0	0
38	4	rimani	obj	38	3
38	4	rimani	obl:con	37	6
38	4	rimani	obl:con	37	9
39	4	conosco	subj	39	2
39	4	conosco	obj	39	3
39	7	lordo	subj	0	0
40	2	distese	subj	0	0
40	2	distese	obj	40	7
40	2	distese	obl:a	40	4
41	7	sospinse	subj	41	4
41	7	sospinse	obj	41	6
42	1	dicendo	subj	0	0
42	1	dicendo	ccomp	42	2
42	2	Via	subj	0	0
42	2	Via	obl:con	42	7
43	8	cinse	subj	0	0
43	8	cinse	obj	43	2
43	8	cinse	iobj	43	7
43	8	cinse	obl:con	43	6
44	1	basciommi	subj	0	0
44	1	basciommi	obj	44	3
44	5	disse	subj	0	0
44	5	disse	ccomp	45	1
45	1	benedetta	subj	45	2
45	7	incinse	subj	45	3
45	7	incinse	obl:in	45	5
46	2	fu	subj	46	1
46	2	fu	attr	46	5
46	2	fu	obl:a	46	4
46	5	persona	subj	46	1
46	5	persona	obl:a	46	4
47	3	è	subj	47	1
47	7	fregi	subj	47	6
48	3	è	subj	48	5
48	3	è	attr	48	8
48	8	furïosa	subj	48	5
49	3	tegnon	subj	49	1
49	3	tegnon	obj	49	2
49	3	tegnon	attr	49	8
50	3	staranno	subj	50	1
50	3	staranno	attr	50	5
51	3	lasciando	subj	0	0
51	3	lasciando	obj	51	5
51	3	lasciando	obl:di	51	2
52	1	E	subj	52	2
52	6	vago	subj	52	2
52	6	vago	xcomp	53	2
53	2	vederlo	subj	0	0
53	2	vederlo	xcomp	53	3
53	3	attuffare	subj	53	2
53	3	attuffare	obl:in	53	6
54	4	uscissimo	subj	54	3
54	4	uscissimo	obl:di	54	6
55	2	elli	obl:a	55	4
56	3	lasci	subj	55	8
56	3	lasci	iobj	56	1
56	3	lasci	xcomp	56	4
56	4	veder	subj	0	0
56	4	veder	obj	55	8
56	7	sazio	subj	56	5
57	4	convien	subj	0	0
57	4	convien	ccomp	57	7
57	7	goda	subj	57	6
57	7	goda	obl:di	57	3
58	4	vid'	subj	58	5
