line	token	word	role	arg_line	arg_token
1	7	parlando	subj	0	0
1	7	parlando	obj	1	6
1	7	parlando	ccomp	2	7
1	7	parlando	obl:di	1	3
1	7	parlando	obl:in	1	5
2	5	cantar	subj	0	0
2	5	cantar	obj	2	4
2	7	cura	subj	0	0
2	7	cura	xcomp	2	5
3	1	venimmo	subj	0	0
3	3	tenavamo	subj	0	0
3	3	tenavamo	obj	3	5
4	1	restammo	subj	0	0
4	1	restammo	xcomp	4	3
4	3	veder	subj	0	0
4	3	veder	obj	4	6
4	3	veder	obj	5	6
5	0			0	0
6	2	vidila	subj	0	0
6	2	vidila	attr	6	4
6	4	oscura	subj	6	2
7	0			0	0
8	1	bolle	subj	8	3
8	1	bolle	obj	8	6
8	1	bolle	obl:in	7	4
9	2	rimpalmare	subj	0	0
9	2	rimpalmare	obj	9	4
10	2	navicar	subj	0	0
10	4	ponno	subj	0	0
10	4	ponno	xcomp	10	2
11	2	fa	subj	11	1
11	2	fa	obj	11	4
11	8	ristoppa	subj	11	7
11	8	ristoppa	obj	12	2
11	8	ristoppa	obl:a	12	4
12	8	fece	subj	12	5
12	8	fece	obj	12	7
13	2	ribatte	subj	13	1
13	2	ribatte	obl:da	13	4
14	2	fa	subj	14	1
14	2	fa	obj	14	3
14	6	volge	subj	14	5
14	6	volge	obj	14	7
15	5	rintoppa	subj	15	1
15	5	rintoppa	obj	15	2
16	0			0	0
17	1	bollia	subj	17	5
17	1	bollia	obl:per	16	4
17	1	bollia	obl:per	16	8
18	2	'nviscava	subj	18	1
18	2	'nviscava	obj	18	4
18	2	'nviscava	obl:di	18	7
19	2	vedea	subj	19	1
19	2	vedea	obj	19	3
19	6	vedëa	subj	0	0
19	6	vedëa	obj	20	4
19	6	vedëa	xcomp	21	2
19	6	vedëa	xcomp	21	5
19	6	vedëa	obl:in	19	8
20	8	levava	subj	20	7
20	8	levava	obj	20	5
21	2	gonfiar	subj	20	4
21	2	gonfiar	attr	21	3
21	5	riseder	subj	20	4
21	5	riseder	attr	21	6
22	6	mirava	subj	22	2
23	4	dicendo	subj	23	2
23	4	dicendo	ccomp	23	5
23	4	dicendo	ccomp	23	6
23	5	Guarda	subj	0	0
23	6	guarda	subj	0	0
24	2	trasse	subj	23	2
24	2	trasse	obj	24	1
24	2	trasse	obl:a	24	4
24	2	trasse	obl:di	24	6
24	9	stava	subj	24	8
24	9	stava	obl	24	7
25	3	volsi	subj	0	0
25	3	volsi	obj	25	2
25	8	tarda	subj	25	7
25	8	tarda	xcomp	26	2
26	2	veder	subj	0	0
26	2	veder	obj	26	3
26	6	convien	subj	26	7
26	6	convien	iobj	26	5
26	7	fuggire	subj	0	0
26	7	fuggire	obj	26	4
27	5	sgagliarda	subj	27	3
27	5	sgagliarda	obj	27	2
28	3	veder		0	0
28	3	veder	subj	0	0
28	5	indugia	subj	28	1
28	5	indugia	xcomp	28	7
28	7	partire	subj	0	0
29	2	vidi	subj	0	0
29	2	vidi	obj	29	7
29	2	vidi	obl:a	29	5
30	1	correndo	subj	29	7
30	1	correndo	obl:per	30	5
30	6	venire	subj	29	7
30	6	venire	obl:per	30	5
31	4	era	subj	31	3
31	4	era	obl:in	31	7
32	4	parea	subj	0	0
32	4	parea	iobj	32	3
32	4	parea	obl:in	32	7
32	4	parea	obl:con	33	3
32	4	parea	obl:sovra	33	8
33	9	leggero	subj	0	0
34	6	aguto	subj	34	4
34	8	superbo	subj	34	4
35	1	carcava	subj	34	2
35	1	carcava	obj	35	3
35	1	carcava	obl:con	35	7
36	3	tenea	subj	36	2
36	3	tenea	obj	36	8
36	3	tenea	obl:di	36	5
36	6	ghermito	subj	36	8
37	4	disse	subj	0	0
37	4	disse	obl:di	37	3
38	1	ecco	subj	38	2
39	1	Mettetel	subj	0	0
39	5	torno	subj	39	4
39	5	torno	obl:per	39	7
39	5	torno	obl:a	40	3
40	8	fornita	subj	40	4
40	8	fornita	obl:di	40	5
41	4	è	subj	41	2
41	4	è	attr	41	5
41	4	è	obl:in	41	3
41	5	barattier	subj	41	2
