line	token	word	role	arg_line	arg_token
1	2	avea	subj	2	3
1	2	avea	obj	1	3
1	2	avea	obl:a	1	6
2	6	guardava	subj	2	3
2	6	guardava	obl:in	3	4
3	7	parea	subj	3	6
3	7	parea	attr	3	8
4	7	frugava	subj	4	5
4	7	frugava	obj	4	3
5	3	tacea	subj	4	2
5	3	tacea	obl:di	5	2
5	6	dicea	subj	4	2
5	6	dicea	ccomp	6	8
5	6	dicea	obl	5	5
6	6	fo	subj	6	5
6	6	fo	obj	6	3
6	8	grava	subj	6	3
6	8	grava	obj	6	7
7	7	accorse	subj	7	5
7	7	accorse	obl:di	8	3
8	7	apriva	subj	8	4
9	1	parlando	subj	0	0
9	3	parlare	subj	0	0
9	6	porse	subj	0	0
9	6	porse	obj	9	4
9	6	porse	iobj	9	5
10	8	avviva	subj	10	6
10	8	avviva	obj	10	7
11	7	discerno	subj	11	6
11	7	discerno	ccomp	12	5
11	7	discerno	obl:in	11	4
11	7	discerno	obl	11	8
12	5	parta	subj	12	4
12	7	descriva	subj	12	4
13	3	prego	subj	0	0
13	3	prego	obj	13	2
13	3	prego	ccomp	14	3
14	3	dimostri	subj	0	0
14	3	dimostri	obj	14	4
14	3	dimostri	iobj	14	2
14	7	reduci	subj	15	3
14	7	reduci	subj	15	7
14	7	reduci	obl:a	14	6
15	0			0	0
16	1	Drizza	subj	0	0
16	1	Drizza	obj	16	7
16	1	Drizza	obl:verso	16	4
16	2	disse	subj	0	0
16	2	disse	ccomp	16	1
16	2	disse	ccomp	17	5
17	5	fieti	subj	18	2
17	5	fieti	attr	17	6
18	7	fanno	subj	18	5
18	7	fanno	obj	18	6
18	7	fanno	attr	18	8
19	5	creato	subj	19	3
19	5	creato	xcomp	19	7
19	7	amar	subj	0	0
19	7	amar	obl	19	8
20	4	è	subj	19	2
20	4	è	attr	20	5
20	4	è	obl:a	20	3
20	7	piace	subj	20	6
21	8	desto	subj	0	0
21	8	desto	obl:da	21	4
22	4	esser	subj	22	2
22	4	esser	attr	22	5
23	1	tragge	subj	22	2
23	1	tragge	obj	23	2
23	8	spiega	subj	22	2
23	8	spiega	obj	23	7
23	8	spiega	obl	23	4
23	8	spiega	obl:a	23	6
24	7	volger	subj	24	4
24	7	volger	obl:a	24	6
24	8	face	subj	24	4
24	8	face	xcomp	24	7
25	3	rivolto	subj	0	0
25	8	piega	subj	0	0
25	8	piega	obj	25	7
25	8	piega	obl:di	25	6
26	3	è	subj	26	2
26	3	è	attr	26	4
