line	token	word	role	arg_line	arg_token
1	7	stai	subj	1	4
1	7	stai	obl:in	1	6
2	0			0	0
3	9	hai	subj	3	8
3	9	hai	obj	3	1
3	9	hai	obl:a	3	4
4	2	sia	subj	4	5
4	2	sia	subj	4	9
4	2	sia	obl:da	5	3
5	5	è	subj	0	0
5	5	è	attr	5	6
5	5	è	xcomp	6	2
6	2	render	subj	0	0
6	2	render	obj	6	3
6	2	render	obl:a	6	7
7	1	Vegna	subj	7	5
7	1	Vegna	obl:verso	7	3
7	1	Vegna	obl	8	6
8	6	potem	subj	8	2
8	6	potem	obl:a	8	4
8	6	potem	obl:da	8	8
8	6	potem	obl	9	4
9	4	vien	subj	9	2
9	4	vien	obl:con	9	8
10	0			0	0
11	1	fan	subj	10	6
11	1	fan	obj	11	2
11	1	fan	obl:di	10	4
11	1	fan	obl:a	11	4
11	5	cantando	subj	0	0
11	5	cantando	obj	11	6
12	2	facciano	subj	12	4
12	2	facciano	obj	0	0
13	1	Dà	subj	0	0
13	1	Dà	obj	13	7
13	1	Dà	iobj	13	4
13	1	Dà	obl	13	2
14	0			0	0
15	3	va	subj	15	4
15	3	va	obl:sanza	14	3
15	3	va	obl:per	14	7
15	3	va	obl	15	2
15	7	gir	subj	15	4
15	9	affanna	subj	15	4
15	9	affanna	obj	15	8
15	9	affanna	xcomp	15	7
16	0			0	0
17	1	perdoniamo	subj	16	3
17	1	perdoniamo	obj	16	5
17	6	perdona	subj	17	5
18	0			0	0
19	5	legger	subj	0	0
19	7	adona	subj	19	3
19	7	adona	obj	19	6
19	7	adona	xcomp	19	5
20	2	spermentar	subj	0	0
20	2	spermentar	obj	19	2
20	2	spermentar	obl:con	20	6
21	8	sprona	subj	21	5
21	8	sprona	obj	21	7
21	8	sprona	obl	21	6
22	0			0	0
23	4	fa	subj	0	0
23	4	fa	obj	22	3
23	4	fa	obl:per	23	6
23	4	fa	obl:per	24	3
23	9	bisogna	subj	0	0
24	8	restaro	subj	24	4
24	8	restaro	obl	24	5
25	0			0	0
26	3	orando	subj	26	2
26	3	orando	obj	25	7
26	3	orando	iobj	25	3
26	3	orando	iobj	25	5
26	4	andavan	subj	26	2
26	4	andavan	obl:sotto	26	7
27	7	sogna	subj	27	4
28	0			0	0
29	0			0	0
30	1	purgando	subj	26	2
30	1	purgando	obj	30	3
31	9	dice	subj	0	0
31	9	dice	obl	31	3
31	9	dice	obl	31	4
31	9	dice	obl	31	5
31	9	dice	obl:per	31	7
32	4	dire	subj	0	0
32	4	dire	obj	32	3
32	6	far	subj	0	0
32	6	far	obj	32	3
32	10	puote	subj	0	0
32	10	puote	xcomp	32	4
32	10	puote	xcomp	32	6
32	10	puote	obl	32	2
32	10	puote	obl:per	32	8
32	10	puote	obl:da	33	2
33	4	hanno	subj	33	3
33	4	hanno	obj	33	8
33	4	hanno	obl:a	33	6
34	3	de'	subj	0	0
34	3	de'	xcomp	34	6
34	6	lavar	subj	34	8
35	2	portar	subj	0	0
35	2	portar	obj	35	1
36	1	possano	subj	0	0
36	1	possano	xcomp	36	2
36	2	uscire	subj	0	0
36	2	uscire	obl:a	36	6
37	7	disgrievi	subj	37	3
37	7	disgrievi	obj	37	6
38	4	possiate	subj	0	0
38	4	possiate	xcomp	38	5
38	5	muover	subj	0	0
38	5	muover	obj	38	7
39	7	lievi	subj	0	0
39	7	lievi	obj	39	6
39	7	lievi	obl:secondo	39	4
40	1	mostrate	subj	0	0
40	1	mostrate	ccomp	41	2
41	2	va	subj	0	0
41	2	va	obl	40	4
41	2	va	obl	40	7
41	2	va	obl	41	4
41	8	è	subj	41	12
42	3	'nsegnate	subj	0	0
42	3	'nsegnate	obj	42	1
42	3	'nsegnate	obl	42	2
42	7	cala	subj	42	4
42	7	cala	obl	42	6
43	4	vien	subj	43	3
43	4	vien	obl	43	5
44	8	veste	subj	0	0
44	8	veste	obj	44	7
44	8	veste	obl	44	6
45	7	è	subj	43	2
45	7	è	attr	45	8
45	7	è	obl:a	45	2
45	7	è	obl:contra	45	6
