line	start	end	head	text
1	2	5	3	'l dir l'andar
1	2	3	3	'l dir
1	4	5	5	l'andar
1	4	5	5	l'andar
1	7	11	8	l'andar lui più lento
1	9	11	9	lui più lento
2	0	0	0	
3	3	7	3	nave pinta da buon vento
3	3	4	3	nave pinta
3	6	7	7	buon vento
4	2	3	3	l'ombre
4	6	7	6	cose rimorte
5	2	6	3	le fosse de li occhi
5	5	6	6	li occhi
5	7	7	7	ammirazione
6	3	3	3	me
6	5	6	6	mio vivere
7	2	2	2	io
7	5	6	6	mio sermone
8	2	2	2	Ella
9	5	6	6	altrui cagione
10	4	4	4	tu
10	8	8	8	Piccarda
11	3	3	3	io
11	5	7	7	da notar persona
11	7	7	7	persona
12	2	7	3	questa gente che sì mi riguarda
12	2	3	3	questa gente
12	3	3	3	gente
12	6	6	6	mi
13	1	3	3	La mia sorella
13	2	3	3	mia sorella
13	3	3	3	sorella
13	4	4	4	che
13	6	8	6	bella e buona
13	6	6	6	bella
13	8	8	8	buona
14	3	3	3	qual
15	2	4	4	l'alto Olimpo
15	3	4	4	alto Olimpo
15	4	4	4	Olimpo
15	7	8	8	sua corona
15	8	8	8	corona
16	0	0	0	
17	3	3	3	ciascun
18	1	2	2	nostra sembianza
18	5	6	6	la dïeta
19	1	1	1	Questi
19	4	5	5	col dito
19	5	5	5	dito
19	7	7	7	Bonagiunta
20	1	3	1	Bonagiunta da Lucca
20	3	3	3	Lucca
20	5	6	6	quella faccia
21	4	4	4	lui
21	7	8	8	l'altre
22	2	4	4	la Santa Chiesa
22	6	8	8	le sue braccia
23	2	2	2	Torso
23	7	7	7	digiuno
24	1	4	2	l'anguille di Bolsena
24	4	4	4	Bolsena
24	6	7	7	la vernaccia
25	1	2	2	Molti altri
25	6	6	6	uno
25	6	6	6	uno
26	3	3	3	nomar
26	5	5	5	tutti
27	3	3	3	io
27	7	9	8	un atto bruno
28	3	3	3	fame
28	5	5	5	vòto
28	7	8	8	li denti
29	1	6	1	Ubaldin da la Pila e Bonifazio
29	1	4	1	Ubaldin da la Pila
29	1	1	1	Ubaldin
29	3	4	4	la Pila
29	6	6	6	Bonifazio
30	4	4	4	rocco
30	5	6	6	molte genti
31	2	3	3	messer Marchese
31	2	2	2	messer
31	3	3	3	Marchese
31	6	6	6	spazio
32	3	8	3	bere a Forlì con men secchezza
32	3	3	3	bere
32	5	5	5	Forlì
32	7	8	8	men secchezza
32	8	8	8	secchezza
33	4	4	4	tal
34	4	9	4	chi guarda e poi s'apprezza
35	3	3	3	un
35	6	6	6	altro
35	9	11	9	quel da Lucca
35	11	11	11	Lucca
36	5	5	5	me
36	7	7	7	contezza
37	1	1	1	El
37	7	7	7	Gentucca
38	2	2	2	io
38	5	5	5	el
38	7	8	8	la piaga
39	2	7	3	la giustizia che sì li pilucca
39	2	3	3	la giustizia
39	6	6	6	li
40	1	2	2	O anima
40	2	2	2	anima
40	4	4	4	io
41	7	7	7	io
42	2	2	2	te
42	4	4	4	me
42	6	7	7	tuo parlare
42	7	7	7	parlare
