line	start	end	head	text
1	4	8	5	al soglio de la porta
1	4	5	5	al soglio
1	5	8	5	soglio de la porta
1	5	5	5	soglio
1	7	8	8	la porta
1	8	8	8	porta
2	2	8	4	'l mal amor de l'anime disusa
2	2	4	4	'l mal amor
2	3	8	4	mal amor de l'anime disusa
2	3	4	4	mal amor
2	4	8	4	amor de l'anime disusa
2	4	4	4	amor
2	6	8	7	l'anime disusa
2	7	8	7	anime disusa
2	7	7	7	anime
3	5	7	6	la via torta
3	6	7	6	via torta
3	6	6	6	via
4	2	2	2	la
5	3	3	3	io
5	5	7	6	li occhi vòlti
5	5	6	6	li occhi
5	9	9	9	essa
6	1	1	1	qual
6	5	5	5	fallo
6	6	7	7	degna scusa
7	1	1	1	Noi
7	4	6	5	una pietra fessa
8	6	6	6	una
8	9	10	10	altra parte
8	10	10	10	parte
9	3	9	4	l'onda che fugge e s'appressa
9	3	4	4	l'onda
10	5	8	6	un poco d'arte
10	5	6	6	un poco
10	8	8	8	arte
11	2	4	3	'l duca mio
11	3	4	3	duca mio
11	3	3	3	duca
12	6	9	6	lato che si parte
12	6	6	6	lato
13	2	2	2	questo
13	4	7	6	i nostri passi scarsi
13	4	6	6	i nostri passi
13	5	7	6	nostri passi scarsi
13	5	6	6	nostri passi
13	6	7	6	passi scarsi
14	4	8	5	lo scemo de la luna
14	4	5	5	lo scemo
14	7	8	8	la luna
15	3	4	3	letto suo
16	2	2	2	noi
16	6	7	7	quella cruna
17	0	0	0	
18	3	4	4	il monte
19	1	2	1	ïo stancato
19	1	1	1	ïo
19	4	5	4	amendue incerti
19	4	4	4	amendue
20	2	3	3	nostra via
20	3	3	3	via
20	7	8	8	un piano
20	8	8	8	piano
21	4	6	4	strade per diserti
21	4	4	4	strade
21	6	6	6	diserti
22	2	4	4	la sua sponda
22	7	8	8	il vano
23	2	9	2	piè de l'alta ripa che pur sale
23	4	9	6	l'alta ripa che pur sale
23	4	6	6	l'alta ripa
24	3	4	4	tre volte
24	5	7	6	un corpo umano
25	3	5	4	l'occhio mio
25	4	4	4	occhio
25	9	9	9	ale
