line	start	end	head	text
1	4	6	6	i primi raggi
2	3	5	5	il suo fattor
2	6	7	7	lo sangue
3	2	2	2	Ibero
3	4	6	6	l'alta Libra
4	2	5	3	l'onde in Gange
4	2	3	3	l'onde
4	5	5	5	Gange
4	7	7	7	nona
5	3	4	4	il sole
5	6	7	7	'l giorno
6	2	6	3	l'angel di Dio lieto
6	2	5	3	l'angel di Dio
6	2	3	3	l'angel
6	5	5	5	Dio
7	3	4	4	la fiamma
7	8	9	9	la riva
8	4	5	5	mundo corde
9	2	8	2	voce assai più che la nostra viva
9	6	8	8	la nostra viva
10	0	0	0	
11	1	2	1	anime sante
11	3	4	4	il foco
11	7	7	7	esso
12	3	5	3	cantar di là
13	1	1	1	ci
13	4	4	4	noi
13	5	5	5	li
14	3	3	3	io
14	5	5	5	tal
14	7	7	7	lo
15	1	1	1	qual
15	3	9	3	colui che ne la fossa è messo
15	3	3	3	colui
15	6	7	7	la fossa
16	3	5	4	le man commesse
17	2	3	3	il foco
18	1	5	2	umani corpi già veduti accesi
19	3	3	3	me
19	4	6	6	le buone scorte
20	2	2	2	Virgilio
20	3	3	3	mi
20	5	6	5	Figliuol mio
21	4	4	4	tormento
21	7	7	7	morte
22	5	5	5	io
23	2	2	2	Gerïon
23	3	3	3	ti
24	1	1	1	che
24	7	7	7	Dio
25	8	9	9	l'alvo
26	2	3	3	questa fiamma
26	6	7	7	mille anni
27	6	8	7	un capel calvo
28	3	3	3	tu
28	7	7	7	io
29	3	3	3	lei
29	7	7	7	credenza
30	2	4	4	le tue mani
30	6	10	6	lembo d'i tuoi panni
30	8	10	10	i tuoi panni
31	6	7	7	ogne temenza
32	1	1	1	+ti
33	2	2	2	io
33	7	7	7	coscïenza
34	2	2	2	mi
35	2	3	3	un poco
35	7	7	7	figlio
36	2	4	2	Bëatrice e te
36	2	2	2	Bëatrice
36	4	4	4	te
36	6	7	7	questo muro
37	3	5	3	nome di Tisbe
37	5	5	5	Tisbe
37	7	8	8	il ciglio
38	1	1	1	Piramo
38	4	5	5	la morte
38	7	7	7	+la
39	3	4	4	'l gelso
40	2	6	4	la mia durezza fatta solla
40	2	4	4	la mia durezza
40	3	4	4	mia durezza
41	3	5	5	al savio duca
41	4	5	5	savio duca
41	7	8	8	il nome
42	3	4	4	la mente
43	2	2	2	ei
43	4	5	5	la fronte
44	0	0	0	
45	2	3	3	al fanciul
45	9	10	10	al pome
46	4	4	4	foco
47	2	2	2	Stazio
48	4	5	5	lunga strada
49	6	8	8	un bogliente vetro
50	5	5	5	+mi
51	4	7	5	lo 'ncendio sanza metro
51	7	7	7	metro
52	1	4	3	Lo dolce padre mio
52	3	4	3	padre mio
52	6	6	6	+mi
53	3	3	3	Beatrice
54	2	4	3	Li occhi suoi
54	3	4	3	occhi suoi
54	7	7	7	+mi
55	1	1	1	+ci
55	2	5	3	una voce che cantava
55	2	3	3	una voce
55	3	5	3	voce che cantava
55	4	4	4	che
56	4	4	4	noi
56	8	8	8	lei
57	5	5	5	si
58	2	4	2	benedicti Patris mei
58	3	4	3	Patris mei
59	4	8	5	un lume che lì era
59	4	5	5	un lume
60	1	1	1	tal
60	3	3	3	mi
60	7	7	7	nol
60	7	7	7	+lo
61	1	2	2	Lo sol
61	8	9	9	la sera
62	6	7	7	il passo
63	3	4	4	l'occidente
64	3	8	4	la via per entro 'l sasso
64	3	4	4	la via
64	7	8	8	'l sasso
65	2	8	3	tal parte ch'io toglieva i raggi
65	2	3	3	tal parte
65	5	5	5	io
65	7	8	8	i raggi
66	3	3	3	me
66	5	9	5	sol ch'era già basso
67	3	4	4	pochi scaglion
67	6	7	7	i saggi
68	2	4	4	'l sol corcar
68	2	3	3	'l sol
68	6	10	7	l'ombra che si spense
68	6	7	7	l'ombra
69	4	4	4	io
69	6	8	8	li miei saggi
69	7	8	8	miei saggi
70	5	9	8	tutte le sue parti immense
70	6	9	8	le sue parti immense
70	7	9	8	sue parti immense
70	8	9	8	parti immense
70	8	8	8	parti
71	2	6	2	orizzonte fatto d'uno aspetto
71	2	2	2	orizzonte
71	5	6	6	uno aspetto
72	2	2	2	notte
72	4	6	6	tutte sue dispense
72	5	6	6	sue dispense
72	6	6	6	dispense
73	1	3	1	ciascun di noi
73	3	3	3	noi
73	5	6	6	un grado
73	8	8	8	letto
74	2	5	3	la natura del monte
74	5	5	5	monte
75	1	5	2	la possa del salir più
75	4	5	4	salir più
75	7	8	8	'l diletto
76	1	1	1	Quali
77	1	2	2	le capre
78	2	7	3	le cime avante che sien pranse
78	2	4	3	le cime avante
78	2	3	3	le cime
79	3	4	4	l'ombra
79	7	8	8	'l sol
80	2	3	3	dal pastor
80	3	3	3	pastor
80	7	8	8	la verga
81	7	7	7	posa
82	3	7	4	il mandrïan che fori alberga
82	3	4	4	il mandrïan
83	2	5	3	il pecuglio suo queto
83	2	3	3	il pecuglio
84	3	3	3	fiera
85	1	1	1	tali
85	3	5	5	tutti e tre
85	3	3	3	tutti
85	5	5	5	tre
86	1	1	1	io
86	3	3	3	capra
86	5	5	5	ei
86	7	7	7	pastori
87	6	7	7	alta grotta
88	1	1	1	Poco
88	5	7	6	del di fori
88	6	7	7	di fori
89	3	4	4	quel poco
