line	start	end	head	text
1	2	2	2	pari
1	4	8	4	buoi che vanno a giogo
1	4	4	4	buoi
1	8	8	8	giogo
2	1	1	1	m'
2	3	3	3	io
2	5	7	6	quell' anima carca
2	6	7	6	anima carca
2	6	6	6	anima
3	3	3	3	'l
3	5	7	7	il dolce pedagogo
3	7	7	7	pedagogo
4	5	5	5	lui
5	6	7	7	l'ali
5	9	10	10	coi remi
6	3	3	3	ciascun
6	5	6	6	sua barca
7	4	4	4	andar
8	2	3	3	la persona
8	6	7	7	i pensieri
9	1	1	1	mi
10	1	1	1	Io
11	1	5	5	del mio maestro i passi
11	2	3	3	mio maestro
11	4	5	5	i passi
11	7	7	7	amendue
12	5	5	5	leggeri
13	2	2	2	el
13	6	7	7	li occhi
14	6	7	7	la via
15	2	7	3	lo letto de le piante tue
15	5	7	6	le piante tue
16	4	5	5	lor memoria
17	2	3	3	i sepolti
17	4	6	5	le tombe terragne
18	3	7	3	quel ch'elli eran pria
18	5	5	5	elli
19	3	4	4	molte volte
20	2	6	3	la puntura de la rimembranza
20	2	3	3	la puntura
20	5	6	6	la rimembranza
21	4	4	4	pïi
21	7	8	8	le calcagne
22	3	3	3	io
22	7	8	8	miglior sembianza
23	2	3	3	l'artificio
24	3	7	3	via di fuor del monte
24	5	7	5	fuor del monte
24	6	7	7	del monte
25	2	6	2	colui che fu nobil creato
25	2	2	2	colui
25	3	3	3	che
26	3	4	4	altra creatura
26	4	4	4	creatura
26	7	7	7	cielo
27	4	6	6	l'un lato
27	5	6	6	un lato
27	6	6	6	lato
28	2	5	2	Brïareo fitto dal telo
28	2	2	2	Brïareo
28	4	5	5	dal telo
28	5	5	5	telo
29	1	2	2	celestïal giacer
29	4	6	6	l'altra parte
30	3	4	4	la terra
30	6	8	8	lo mortal gelo
31	2	2	2	Timbreo
31	4	6	6	Pallade e Marte
31	4	4	4	Pallade
31	6	6	6	Marte
32	5	6	5	padre loro
33	2	7	3	le membra d'i Giganti sparte
33	5	6	6	i Giganti
34	2	2	2	Nembròt
34	4	7	4	piè del gran lavoro
34	6	7	7	gran lavoro
35	5	6	6	le genti
36	3	3	3	Sennaàr
36	5	5	5	lui
37	2	2	2	Nïobè
37	4	6	5	che occhi dolenti
37	5	6	5	occhi dolenti
38	2	2	2	io
38	3	4	3	te segnata
38	3	3	3	te
38	7	8	8	la strada
39	2	7	6	sette e sette tuoi figliuoli spenti
39	5	7	6	tuoi figliuoli spenti
39	6	7	6	figliuoli spenti
40	2	2	2	Saùl
40	6	8	8	la propria spada
40	8	8	8	spada
41	5	5	5	Gelboè
42	5	5	5	pioggia
42	7	7	7	rugiada
43	2	3	3	folle Aragne
43	6	6	6	io
43	7	7	7	te
44	2	3	3	mezza ragna
44	7	8	8	li stracci
45	2	9	3	l'opera che mal per te si fé
45	2	3	3	l'opera
45	7	7	7	te
46	2	2	2	Roboàm
47	2	4	4	'l tuo segno
47	8	8	8	spavento
48	3	4	4	un carro
48	7	7	7	altri
48	8	8	8	il
49	3	5	5	lo duro pavimento
50	2	2	2	Almeon
50	4	5	5	sua madre
51	2	4	4	lo sventurato addornamento
52	3	4	4	i figli
53	2	2	2	Sennacherìb
53	4	5	5	dal tempio
53	5	5	5	tempio
54	4	4	4	lui
54	6	6	6	il
55	2	7	3	la ruina e 'l crudo scempio
55	2	3	3	la ruina
55	5	7	7	'l crudo scempio
56	3	3	3	Tamiri
56	7	7	7	Ciro
57	1	1	1	Sangue
57	4	4	4	io
57	6	6	6	sangue
58	4	4	4	rotta
59	1	2	2	li Assiri
59	7	7	7	Oloferne
60	3	6	4	le reliquie del martiro
60	3	4	4	le reliquie
60	6	6	6	martiro
61	2	2	2	Troia
61	4	4	4	cenere
61	7	7	7	caverne
62	2	2	2	Ilïón
62	4	4	4	te
63	2	7	3	il segno che lì si discerne
63	2	3	3	il segno
63	4	4	4	che
64	1	3	1	Qual di pennel
64	1	1	1	Qual
64	3	3	3	pennel
64	5	5	5	maestro
64	8	8	8	stile
65	3	4	4	l'ombre
65	4	4	4	ombre
65	6	8	6	tratti ch'ivi
65	6	6	6	tratti
65	6	6	6	tratti
66	3	5	4	uno ingegno sottile
66	4	5	4	ingegno sottile
66	4	4	4	ingegno
67	2	3	3	li morti
67	5	6	6	i vivi
68	3	5	3	mei di me
68	3	3	3	mei
68	5	5	5	me
68	6	9	6	chi vide il vero
68	8	9	9	il vero
69	2	2	2	io
70	6	7	6	viso altero
71	1	3	1	figliuoli d'Eva
71	3	3	3	Eva
71	7	8	8	il volto
72	4	7	7	il vostro mal sentero
73	5	5	5	noi
73	7	8	7	monte vòlto
73	7	7	7	monte
74	3	5	3	cammin del sole
74	3	3	3	cammin
74	5	5	5	sole
75	4	7	5	l'animo non sciolto
75	5	7	5	animo non sciolto
75	5	5	5	animo
76	2	6	2	colui che sempre innanzi atteso
76	2	2	2	colui
77	4	5	5	la testa
78	4	8	4	tempo di gir sì sospeso
78	6	8	6	gir sì sospeso
79	3	7	4	un angel che s'appresta
79	3	4	4	un angel
80	4	4	4	noi
81	2	4	2	servigio del dì
81	4	4	4	dì
81	5	7	6	l'ancella sesta
82	2	2	2	reverenza
82	3	7	4	il viso e li atti
82	3	4	4	il viso
82	6	7	7	li atti
83	3	4	4	i diletti
83	8	8	8	suso
84	3	4	4	questo dì
85	1	1	1	Io
85	4	7	7	del suo ammonir uso
85	5	6	6	suo ammonir
85	7	7	7	uso
86	3	5	4	non perder tempo
86	5	5	5	tempo
86	9	9	9	quella
87	1	1	1	materia
88	2	2	2	noi
88	4	6	5	la creatura bella
89	4	5	5	la faccia
90	3	4	4	mattutina stella
