line	start	end	head	text
1	4	5	5	'l salir
2	2	3	3	'l sole
2	5	8	6	il cerchio di merigge
2	8	8	8	merigge
3	2	3	3	al Tauro
3	5	6	6	la notte
3	7	9	9	a lo Scorpio
4	5	10	6	l'uom che non s'affigge
4	5	6	6	l'uom
5	4	6	5	la via sua
5	7	10	7	che che li appaia
5	7	7	7	che
6	2	4	4	di bisogno stimolo
6	3	3	3	bisogno
6	4	4	4	stimolo
7	3	3	3	noi
7	5	6	6	la callaia
8	1	1	1	uno
8	3	3	3	altro
8	5	6	6	la scala
9	3	3	3	artezza
9	4	5	5	i salitor
10	3	8	4	il cicognin che leva l'ala
10	3	4	4	il cicognin
10	7	8	8	l'ala
11	2	4	2	voglia di volare
11	2	2	2	voglia
11	4	4	4	volare
12	3	4	4	lo nido
12	7	7	7	la
13	3	3	3	io
13	5	8	5	voglia accesa e spenta
14	2	2	2	dimandar
14	6	7	7	l'atto
15	3	8	3	colui ch'a dicer s'argomenta
15	3	3	3	colui
15	6	6	6	dicer
16	4	8	5	l'andar che fosse ratto
16	4	5	5	l'andar
17	1	4	3	lo dolce padre mio
17	3	4	3	padre mio
18	1	4	2	l'arco del dir
18	1	2	2	l'arco
18	3	4	4	del dir
18	4	4	4	dir
18	7	8	8	al ferro
18	8	8	8	ferro
19	4	5	5	la bocca
20	0	0	0	
21	3	6	4	l'uopo di nodrir
21	6	6	6	nodrir
22	5	5	5	Meleagro
23	4	7	4	consumar d'un stizzo
23	6	7	7	un stizzo
24	5	5	5	te
24	6	8	6	questo sì agro
25	6	7	7	vostro guizzo
26	4	5	5	lo specchio
26	6	7	7	vostra image
27	1	4	1	ciò che par duro
27	1	1	1	ciò
27	7	7	7	vizzo
28	5	6	6	tuo voler
29	3	3	3	Stazio
29	5	5	5	io
29	6	6	6	lui
30	4	8	4	sanator de le tue piage
30	6	8	8	le tue piage
30	7	8	8	tue piage
31	2	4	3	la veduta etterna
31	5	5	5	li
32	2	2	2	Stazio
32	5	5	5	tu
33	2	2	2	me
33	4	4	4	+ti
33	5	5	5	io
33	7	7	7	nego
34	4	6	5	le parole mie
35	1	1	1	figlio
35	2	4	3	la mente tua
36	1	1	1	lume
36	5	8	5	come che tu die
36	7	7	7	tu
37	1	2	1	Sangue perfetto
37	1	1	1	Sangue
38	2	4	4	l'assetate vene
38	3	4	4	assetate vene
38	4	4	4	vene
39	2	6	2	alimento che di mensa leve
39	2	2	2	alimento
39	5	5	5	mensa
40	3	3	3	core
40	5	7	6	tutte membra umane
40	6	7	6	membra umane
40	6	6	6	membra
41	1	2	1	virtute informativa
41	1	1	1	virtute
41	4	4	4	quello
42	3	3	3	+si
42	4	4	4	quelle
42	6	8	7	le vene vane
42	7	8	7	vene vane
42	7	7	7	vene
43	0	0	0	
44	1	1	1	tacer
44	3	3	3	dire
45	2	3	3	altrui sangue
45	5	6	6	natural vasello
46	4	8	5	l'uno e l'altro
46	4	5	5	l'uno
46	7	8	8	l'altro
47	1	5	2	l'un disposto a patire
47	1	2	2	l'un
47	7	10	8	l'altro a fare
47	7	8	8	l'altro
48	2	7	4	lo perfetto loco onde si preme
48	2	4	4	lo perfetto loco
49	3	3	3	lui
50	0	0	0	
51	1	7	1	ciò che per sua matera fé constare
51	4	5	5	sua matera
52	1	1	1	Anima
52	3	5	4	la virtute attiva
52	4	5	4	virtute attiva
53	3	4	4	una pianta
53	6	7	7	tanto differente
54	2	2	2	questa
54	5	5	5	via
54	7	7	7	quella
54	11	11	11	riva
