line	start	end	head	text
1	3	3	3	dilettanze
1	7	7	7	doglie
2	2	4	3	alcuna virtù nostra
3	1	2	2	l'anima
3	5	5	5	essa
4	4	5	5	nulla potenza
4	5	5	5	potenza
5	2	2	2	questo
5	5	8	6	quello error che crede
5	5	6	6	quello error
5	6	8	6	error che crede
5	6	6	6	error
6	2	7	3	un'anima sovr' altra in noi
6	2	5	3	un'anima sovr' altra
6	2	3	3	un'anima
6	3	3	3	anima
6	5	5	5	altra
6	7	7	7	noi
7	6	6	6	cosa
8	5	5	5	sé
8	6	8	7	l'anima volta
8	6	7	7	l'anima
9	2	3	3	'l tempo
9	5	6	6	l'uom
10	2	3	3	altra potenza
10	5	8	5	quella che l'ascolta
10	5	5	5	quella
10	7	7	7	l'
11	2	2	2	altra
11	4	9	4	quella c'ha l'anima intera
11	4	4	4	quella
11	7	9	8	l'anima intera
12	1	1	1	questa
12	6	6	6	quella
13	2	2	2	ciò
13	4	4	4	io
13	5	6	5	esperïenza vera
14	2	3	3	quello spirto
15	3	4	4	cinquanta gradi
16	1	2	2	lo sole
16	4	4	4	io
17	3	4	4	quell' anime
17	6	6	6	una
18	3	3	3	noi
18	6	7	7	vostro dimando
19	1	1	1	Maggiore
19	3	4	4	molte volte
20	2	6	3	una forcatella di sue spine
20	2	3	3	una forcatella
20	3	6	3	forcatella di sue spine
20	5	6	6	sue spine
21	1	5	2	l'uom de la villa
21	1	2	2	l'uom
21	2	5	2	uom de la villa
21	4	5	5	la villa
21	7	8	8	l'uva
22	4	7	5	la calla onde salìne
22	4	5	5	la calla
22	7	7	7	+ne
23	1	3	2	lo duca mio
23	2	3	2	duca mio
23	5	5	5	io
24	3	3	3	noi
24	4	5	5	la schiera
24	7	7	7	+ne
25	3	3	3	Sanleo
25	7	7	7	Noli
26	4	4	4	Bismantova
26	7	7	7	Cacume
27	2	2	2	esso
27	3	4	4	i piè
27	4	4	4	piè
27	9	9	9	om
28	3	5	4	l'ale snelle
28	8	9	9	le piume
29	2	3	3	gran disio
29	5	5	5	retro
29	7	8	8	quel condotto
30	2	2	2	speranza
30	7	7	7	lume
31	1	1	1	Noi
31	5	7	6	'l sasso rotto
31	6	7	6	sasso rotto
31	6	6	6	sasso
32	3	4	4	ogne lato
32	4	4	4	lato
32	7	8	8	lo stremo
32	8	8	8	stremo
33	2	4	2	piedi e man
33	2	2	2	piedi
33	4	4	4	man
33	6	9	7	il suol di sotto
33	7	9	7	suol di sotto
33	7	7	7	suol
33	9	9	9	sotto
34	3	3	3	noi
34	7	9	8	l'orlo suppremo
35	2	4	4	l'alta ripa
35	6	8	8	la scoperta piaggia
36	1	2	1	Maestro mio
36	4	4	4	io
36	5	6	6	che via
37	2	2	2	elli
37	4	4	4	me
37	5	7	7	Nessun tuo passo
37	6	7	7	tuo passo
37	7	7	7	passo
38	3	4	4	al monte
38	4	4	4	monte
38	7	7	7	me
39	3	3	3	n'
39	5	7	6	alcuna scorta saggia
39	6	7	6	scorta saggia
39	6	6	6	scorta
40	1	2	2	Lo sommo
40	4	4	4	alto
40	7	8	8	la vista
41	2	4	3	la costa superba
42	3	4	3	mezzo quadrante
42	4	4	4	quadrante
42	6	7	6	centro lista
42	7	7	7	lista
43	1	1	1	Io
44	2	3	3	dolce padre
44	4	4	4	+ti
