line	start	end	head	text
1	1	1	1	Chi
1	3	3	3	costui
1	5	7	7	'l nostro monte
1	6	7	7	nostro monte
2	3	3	3	morte
2	4	4	4	li
2	7	8	8	il volo
3	3	4	4	li occhi
3	6	7	7	sua voglia
4	3	3	3	chi
4	8	8	8	e'
5	2	2	2	tu
5	5	5	5	li
5	6	6	6	t'
6	7	7	7	lo
7	2	9	3	due spirti, l'uno a l'altro chini
7	2	3	3	due spirti
7	4	9	5	l'uno a l'altro chini
7	4	5	5	l'uno
7	7	8	8	l'altro
8	3	3	3	me
8	6	7	6	man dritta
9	3	7	4	li visi, per dirmi, supini
9	3	4	4	li visi
10	3	4	4	l'uno
10	5	8	6	O anima che fitta
10	5	6	6	O anima
10	6	8	6	anima che fitta
10	6	6	6	anima
11	2	2	2	corpo
11	5	6	6	lo ciel
12	2	2	2	carità
13	4	4	4	chi
13	7	7	7	tu
14	1	6	2	tanto maravigliar de la tua grazia
14	1	2	2	tanto maravigliar
14	2	6	2	maravigliar de la tua grazia
14	4	6	6	la tua grazia
14	5	6	6	tua grazia
15	3	8	3	cosa che non fu più mai
15	3	3	3	cosa
16	2	2	2	io
16	4	5	5	mezza Toscana
17	1	6	2	un fiumicel che nasce in Falterona
17	1	2	2	un fiumicel
17	6	6	6	Falterona
18	2	5	3	cento miglia di corso
18	2	3	3	cento miglia
18	5	5	5	corso
19	3	3	3	esso
19	5	5	5	io
19	6	7	7	questa persona
20	3	3	3	i'
20	6	7	6	parlare indarno
21	2	4	3	'l nome mio
22	3	5	4	lo 'ntendimento tuo
22	4	5	4	'ntendimento tuo
22	4	4	4	'ntendimento
23	2	3	3	lo 'ntelletto
23	3	3	3	'ntelletto
24	1	4	1	quei che diceva pria
24	1	1	1	quei
24	8	8	8	Arno
25	2	3	3	l'altro
25	5	5	5	lui
26	1	1	1	questi
26	2	6	3	il vocabol di quella riviera
26	2	3	3	il vocabol
26	5	6	6	quella riviera
27	3	3	3	om
27	6	8	8	l'orribili cose
28	2	8	3	l'ombra che di ciò domandata era
28	2	3	3	l'ombra
28	6	6	6	ciò
29	0	0	0	
30	4	8	5	'l nome di tal valle
30	4	5	5	'l nome
30	7	8	8	tal valle
31	3	4	3	principio suo
31	3	3	3	principio
32	1	7	3	l'alpestro monte ond' è tronco Peloro
32	1	3	3	l'alpestro monte
32	3	3	3	monte
32	7	7	7	Peloro
33	3	4	4	pochi luoghi
33	4	4	4	luoghi
33	7	8	8	quel segno
33	8	8	8	segno
34	7	7	7	ristoro
35	2	9	2	quel che 'l ciel de la marina asciuga
35	4	8	5	'l ciel de la marina
35	4	5	5	'l ciel
35	7	8	8	la marina
36	3	4	4	i fiumi
36	5	9	5	ciò che va con loro
36	9	9	9	loro
37	1	1	1	vertù
37	4	4	4	nimica
38	2	2	2	tutti
38	4	4	4	biscia
38	7	7	7	sventura
39	2	2	2	luogo
39	5	9	6	mal uso che li fruga
39	5	6	6	mal uso
40	5	6	6	lor natura
41	1	6	2	li abitator de la misera valle
41	1	2	2	li abitator
41	4	6	6	la misera valle
42	4	4	4	Circe
42	5	5	5	li
42	8	8	8	pastura
43	2	3	3	brutti porci
43	3	3	3	porci
43	7	7	7	galle
44	3	8	4	altro cibo fatto in uman uso
44	3	4	4	altro cibo
44	4	4	4	cibo
44	7	8	8	uman uso
44	8	8	8	uso
45	3	6	6	il suo povero calle
45	4	6	6	suo povero calle
45	5	6	6	povero calle
45	6	6	6	calle
46	1	1	1	Botoli
47	6	7	7	lor possa
48	3	3	3	lor
48	6	7	7	il muso
49	5	5	5	ella
50	5	5	5	can
50	7	7	7	lupi
51	1	5	5	la maladetta e sventurata fossa
51	5	5	5	fossa
52	4	6	5	più pelaghi cupi
53	2	7	3	le volpi sì piene di froda
53	2	3	3	le volpi
53	7	7	7	froda
54	4	7	4	ingegno che le occùpi
54	4	4	4	ingegno
55	6	6	6	altri
56	4	4	4	costui
57	2	7	2	ciò che vero spirto mi disnoda
57	2	2	2	ciò
57	4	5	5	vero spirto
57	5	5	5	spirto
58	1	1	1	Io
58	3	4	4	tuo nepote
59	1	4	1	cacciator di quei lupi
59	3	4	4	quei lupi
59	7	8	8	la riva
60	1	3	3	del fiero fiume
60	2	3	3	fiero fiume
60	5	6	6	tutti li
60	6	6	6	li
61	2	4	3	la carne loro
61	2	3	3	la carne
61	4	4	4	loro
62	2	2	2	li
62	5	6	6	antica belva
63	1	7	1	molti di vita e sé di pregio
63	1	3	1	molti di vita
63	1	1	1	molti
63	3	3	3	vita
63	5	7	5	sé di pregio
63	5	5	5	sé
63	7	7	7	pregio
64	4	6	6	la trista selva
65	7	8	8	mille anni
66	2	4	3	lo stato primaio
67	3	7	4	l'annunzio di dogliosi danni
67	3	4	4	l'annunzio
67	4	7	4	annunzio di dogliosi danni
67	6	7	7	dogliosi danni
67	7	7	7	danni
68	3	8	4	il viso di colui ch'ascolta
68	3	4	4	il viso
68	4	8	4	viso di colui ch'ascolta
68	4	4	4	viso
68	6	8	6	colui ch'ascolta
68	6	6	6	colui
69	2	2	2	qual
69	5	6	6	il periglio
69	6	6	6	periglio
70	3	3	3	io
70	4	6	6	l'altr' anima
70	5	6	6	altr' anima
70	6	6	6	anima
71	0	0	0	
72	4	5	5	la parola
72	5	5	5	parola
72	7	7	7	sé
73	1	9	2	Lo dir de l'una e de l'altra
73	2	9	2	dir de l'una e de l'altra
73	4	5	5	l'una
73	8	9	9	l'altra
73	10	11	11	la vista
74	5	7	5	saper lor nomi
74	6	7	7	lor nomi
75	2	2	2	dimanda
75	6	6	6	prieghi
76	3	8	4	lo spirto che di pria parlòmi
76	3	4	4	lo spirto
77	2	2	2	Tu
77	5	5	5	io
78	2	11	2	fare a te ciò che tu far non vuo'mi
78	4	4	4	te
78	5	11	5	ciò che tu far non vuo'mi
78	7	7	7	tu
79	4	4	4	Dio
79	6	6	6	te
80	1	3	3	tanto sua grazia
80	2	3	3	sua grazia
80	3	3	3	grazia
80	5	5	5	ti
81	4	4	4	io
81	6	8	6	Guido del Duca
81	7	8	8	del Duca
81	8	8	8	Duca
82	2	6	3	il sangue mio d'invidia
82	2	4	3	il sangue mio
82	2	3	3	il sangue
82	3	4	3	sangue mio
82	6	6	6	invidia
83	5	5	5	uom
84	5	5	5	livore
85	2	3	3	mia semente
85	4	5	5	cotal paglia
86	2	3	2	gente umana
86	6	7	7	'l core
87	4	7	4	mestier di consorte divieto
87	6	7	7	consorte divieto
88	1	1	1	Questi
88	3	3	3	Rinier
88	4	4	4	questi
88	6	10	7	'l pregio e l'onore
88	6	7	7	'l pregio
88	9	10	10	l'onore
89	2	5	3	la casa da Calboli
89	2	3	3	la casa
89	5	5	5	Calboli
89	7	7	7	nullo
90	7	8	8	suo valore
91	4	6	6	lo suo sangue
92	2	3	3	'l Po
92	5	6	6	'l monte
92	8	9	9	la marina
92	11	12	12	'l Reno
93	2	8	2	ben richesto al vero e al trastullo
93	2	3	2	ben richesto
93	5	5	5	vero
93	8	8	8	trastullo
94	4	5	5	questi termini
95	2	3	3	venenosi sterpi
96	2	2	2	coltivare
