line	start	end	head	text
1	1	1	1	Noi
1	4	7	4	sommo de la scala
1	6	7	7	la scala
2	0	0	0	
3	1	6	2	lo monte che salendo altrui dismala
3	1	2	2	lo monte
3	5	5	5	altrui
4	3	4	4	una cornice
5	2	3	3	il poggio
5	5	6	6	la primaia
6	4	6	5	l'arco suo
6	4	5	5	l'arco
7	1	1	1	Ombra
7	6	9	6	segno che si paia
7	6	6	6	segno
8	2	3	3	la ripa
8	3	3	3	ripa
8	6	8	7	la via schietta
8	7	8	7	via schietta
8	7	7	7	via
9	2	6	3	livido color de la petraia
9	2	3	3	livido color
9	3	6	3	color de la petraia
9	3	3	3	color
9	5	6	6	la petraia
9	6	6	6	petraia
10	5	5	5	gente
11	2	3	3	il poeta
11	3	3	3	poeta
11	4	4	4	io
12	5	5	5	indugio
12	6	7	7	nostra eletta
12	7	7	7	eletta
13	3	4	4	al sole
13	4	4	4	sole
13	5	6	6	li occhi
13	6	6	6	occhi
14	2	4	4	del destro lato
14	3	4	4	destro lato
14	4	4	4	lato
14	7	7	7	centro
15	2	6	4	la sinistra parte di sé
15	2	4	4	la sinistra parte
15	3	4	4	sinistra parte
15	4	6	4	parte di sé
15	4	4	4	parte
15	6	6	6	sé
16	2	8	3	dolce lume a cui fidanza i' entro
16	2	3	3	dolce lume
16	5	5	5	cui
16	6	6	6	fidanza
16	7	7	7	i'
17	2	4	4	lo novo cammin
17	5	5	5	tu
18	4	4	4	si
19	1	1	1	Tu
19	3	4	4	il mondo
19	5	5	5	tu
19	7	7	7	esso
20	2	3	3	altra ragione
20	5	5	5	contrario
21	2	2	2	+loro
21	4	7	6	li tuoi raggi duci
21	4	6	6	li tuoi raggi
21	5	7	6	tuoi raggi duci
21	5	6	6	tuoi raggi
21	6	7	6	raggi duci
22	1	3	1	Quanto di qua
22	1	1	1	Quanto
22	5	6	6	un migliaio
23	1	3	1	tanto di là
23	1	1	1	tanto
23	5	5	5	noi
24	2	3	3	poco tempo
24	5	7	6	la voglia pronta
25	3	3	3	noi
25	4	4	4	volar
26	4	5	4	spiriti parlando
26	4	4	4	spiriti
27	2	5	3	la mensa d'amor
27	2	3	3	la mensa
27	5	5	5	amor
27	6	7	7	cortesi inviti
28	1	6	3	La prima voce che passò volando
28	1	3	3	La prima voce
29	1	1	1	Vinum
30	4	4	4	noi
30	5	5	5	l'
31	5	5	5	tutto
32	3	7	5	un'altra ‘I' sono Oreste
32	5	7	5	I' sono Oreste
32	5	5	5	I'
32	7	7	7	Oreste
33	6	6	6	s'
34	3	3	3	io
34	4	4	4	padre
34	5	6	6	che voci
34	8	8	8	queste
35	3	3	3	io
35	6	7	7	la terza
36	4	4	4	cui
36	5	5	5	male
37	2	4	4	'l buon maestro
37	5	6	6	Questo cinghio
38	1	5	2	la colpa de la invidia
38	4	5	5	la invidia
39	3	3	3	amor
39	4	8	5	le corde de la ferza
39	7	8	8	la ferza
40	1	2	2	Lo fren
40	6	7	7	contrario suono
41	3	3	3	l'
41	6	7	7	mio avviso
42	5	7	5	passo del perdono
42	7	7	7	perdono
43	3	4	4	li occhi
43	6	9	7	l'aere ben fiso
43	6	7	7	l'aere
44	3	3	3	gente
44	6	6	6	noi
44	7	7	7	+si
45	2	2	2	ciascun
45	5	6	6	la grotta
46	5	6	6	li occhi
47	2	2	2	mi
47	6	8	6	ombre con manti
47	6	6	6	ombre
47	8	8	8	manti
48	2	5	2	color de la pietra
48	2	2	2	color
48	4	5	5	la pietra
49	5	6	6	un poco
50	3	3	3	Maria
50	6	6	6	noi
51	2	2	2	Michele
51	4	4	4	Pietro
51	6	7	7	Tutti santi
51	7	7	7	santi
52	5	5	5	terra
53	1	3	1	omo sì duro
53	1	1	1	omo
54	2	8	2	compassion di quel ch'i' vidi poi
54	2	2	2	compassion
54	4	8	4	quel ch'i' vidi poi
54	4	4	4	quel
55	7	7	7	lor
56	2	4	3	li atti loro
56	2	3	3	li atti
56	4	4	4	loro
56	6	6	6	me
57	2	3	3	li occhi
57	6	7	7	grave dolor
58	2	3	3	vil ciliccio
58	3	3	3	ciliccio
59	2	3	3	l'un
59	3	3	3	un
59	5	6	6	l'altro
59	6	6	6	altro
59	8	9	9	la spalla
59	9	9	9	spalla
60	2	2	2	tutti
60	4	5	5	la ripa
60	5	5	5	ripa
61	2	8	3	li ciechi a cui la roba falla
61	2	3	3	li ciechi
61	6	7	7	la roba
62	2	3	3	a' perdoni
62	6	7	7	lor bisogna
63	2	3	3	l'uno
63	4	5	5	il capo
63	7	8	8	l'altro
64	2	4	4	'n altrui pietà
64	3	4	4	altrui pietà
64	4	4	4	pietà
65	4	8	5	lo sonar de le parole
65	4	5	5	lo sonar
65	5	8	5	sonar de le parole
65	7	8	8	le parole
65	8	8	8	parole
66	3	8	4	la vista che non meno agogna
66	3	4	4	la vista
66	4	4	4	vista
67	4	5	5	li orbi
67	8	9	9	il sole
68	3	5	4	l'ombre quivi
68	3	4	4	l'ombre
68	7	7	7	io
69	1	5	1	luce del ciel di sé
69	1	1	1	luce
69	3	5	3	ciel di sé
69	3	3	3	ciel
69	5	5	5	sé
70	3	3	3	tutti
70	4	7	5	un fil di ferro
70	5	7	5	fil di ferro
70	7	7	7	ferro
70	8	9	9	i cigli
71	2	2	2	cusce
71	6	7	6	sparvier selvaggio
71	6	6	6	sparvier
72	1	1	1	si
72	5	5	5	queto
73	2	2	2	me
73	6	6	6	oltraggio
74	2	2	2	altrui
75	3	3	3	io
75	7	9	8	mio consiglio saggio
75	8	9	8	consiglio saggio
76	3	3	3	ei
76	7	8	8	lo muto
77	5	6	6	mia dimanda
78	0	0	0	
79	1	1	1	Virgilio
79	5	6	6	quella banda
80	2	7	3	la cornice onde cader si puote
80	2	3	3	la cornice
80	5	5	5	cader
81	3	4	4	nulla sponda
82	2	4	4	l'altra parte
82	7	8	8	le divote
83	1	1	1	ombre
83	4	6	6	l'orribile costura
84	5	6	6	le gote
85	3	3	3	loro
85	6	7	6	gente sicura
85	6	6	6	gente
86	4	6	6	l'alto lume
86	5	6	6	alto lume
86	6	6	6	lume
87	2	4	3	'l disio vostro
