line	token	word	role	arg_line	arg_token
1	6	morse	subj	1	3
1	6	morse	obj	1	5
2	4	tinse	subj	0	0
2	4	tinse	obj	2	10
2	4	tinse	iobj	2	3
3	6	riporse	subj	3	4
3	6	riporse	obj	3	5
4	2	od'	subj	4	3
4	2	od'	ccomp	4	5
4	5	solea	subj	0	0
4	5	solea	xcomp	4	6
4	6	far	subj	0	0
4	6	far	obj	4	8
4	6	far	xcomp	5	7
5	7	esser	subj	4	8
5	7	esser	attr	5	8
6	0			0	0
7	2	demmo	subj	7	1
7	2	demmo	obj	7	4
7	2	demmo	obl:a	7	7
7	2	demmo	obl:per	8	4
8	7	cinge	subj	8	5
8	7	cinge	obj	8	6
8	7	cinge	obl	8	8
9	1	attraversando	subj	0	0
9	1	attraversando	obl:sanza	9	4
10	2	era	subj	0	0
10	2	era	attr	10	3
11	6	andava	subj	11	4
11	6	andava	iobj	11	5
11	6	andava	obl	11	7
12	3	senti'	subj	12	2
12	3	senti'	ccomp	12	4
12	4	sonare	subj	12	7
13	3	avrebbe	subj	0	0
13	3	avrebbe	obj	13	5
13	3	avrebbe	attr	13	7
14	7	seguitando	subj	0	0
14	7	seguitando	obj	14	6
14	7	seguitando	obl:contra	14	3
15	1	dirizzò	subj	0	0
15	1	dirizzò	obj	15	3
15	1	dirizzò	obl:ad	15	8
16	0			0	0
17	3	perdé	subj	17	1
17	3	perdé	obj	17	6
18	2	sonò	subj	18	5
18	2	sonò	obl:dopo	16	4
18	2	sonò	obl	17	3
19	2	portäi	subj	0	0
19	2	portäi	xcomp	19	5
19	2	portäi	obl	19	1
19	2	portäi	obl:in	19	4
19	5	volta	subj	0	0
19	5	volta	obj	19	7
20	3	parve	subj	0	0
20	3	parve	iobj	20	2
20	3	parve	xcomp	20	4
20	4	veder	subj	0	0
20	4	veder	obj	20	7
21	4	dì	subj	0	0
21	4	dì	ccomp	21	7
21	7	è	subj	21	8
21	7	è	attr	21	6
22	2	elli	iobj	22	4
22	2	elli	ccomp	24	1
22	8	trascorri	subj	22	7
22	8	trascorri	obl:per	23	3
22	8	trascorri	obl:da	23	7
23	0			0	0
24	1	avvien	ccomp	24	6
24	1	avvien	obl	22	8
24	6	abborri	subj	0	0
24	6	abborri	obl:in	24	5
25	2	vedrai	subj	25	1
25	2	vedrai	ccomp	26	5
25	2	vedrai	obl	25	3
25	2	vedrai	obl	25	8
25	8	congiungi	subj	25	5
25	8	congiungi	obj	25	7
25	8	congiungi	obl	25	6
26	5	inganna	subj	26	3
26	5	inganna	obj	26	4
26	5	inganna	obl:di	26	7
27	6	pungi	subj	0	0
27	6	pungi	obj	27	4
27	6	pungi	obl	27	3
28	4	prese	subj	0	0
28	4	prese	obj	28	3
28	4	prese	obl:per	28	6
29	2	disse	subj	0	0
29	2	disse	ccomp	31	1
29	6	siam	subj	29	5
29	6	siam	attr	29	8
30	7	paia	subj	30	4
30	7	paia	iobj	30	6
30	7	paia	attr	30	8
30	7	paia	obl	30	5
31	1	sappi	subj	0	0
31	1	sappi	ccomp	31	4
31	1	sappi	obl	29	6
31	1	sappi	obl	30	7
31	4	son	subj	0	0
31	4	son	attr	31	5
31	4	son	attr	31	7
32	2	son	subj	0	0
32	2	son	attr	33	6
32	2	son	obl:in	32	4
32	2	son	obl:da	32	8
32	2	son	obl:da	33	3
32	2	son	obl	33	5
33	0			0	0
34	6	dissipa	subj	34	4
35	7	raffigura	subj	35	2
35	7	raffigura	obj	36	1
36	3	cela	subj	36	2
36	3	cela	obj	36	5
36	9	stipa	subj	36	6
36	9	stipa	obj	36	8
37	2	forando	subj	0	0
37	2	forando	obj	37	4
38	4	appressando	subj	0	0
38	4	appressando	obl:verso	38	7
39	1	fuggiemi	subj	39	2
39	4	cresciemi	subj	39	5
40	0			0	0
41	5	corona	subj	41	1
41	5	corona	obl:su	40	6
41	5	corona	obl:di	41	3
42	7	circonda	subj	42	4
42	7	circonda	obj	42	6
43	1	torreggiavan	subj	44	3
43	1	torreggiavan	obl	42	3
43	1	torreggiavan	obl:di	43	5
44	5	minaccia	subj	45	1
44	5	minaccia	obj	44	4
45	6	tuona	subj	45	1
46	3	scorgeva	subj	46	2
46	3	scorgeva	obj	46	8
46	3	scorgeva	obl:per	48	4
47	0			0	0
48	0			0	0
49	4	lasciò	subj	0	0
49	4	lasciò	obj	49	6
50	6	fé	subj	49	1
50	6	fé	xcomp	51	2
50	6	fé	obl	50	7
51	2	tòrre	obj	51	4
51	2	tòrre	obl:a	51	6
52	0			0	0
53	3	pente	subj	52	3
53	3	pente	obj	53	2
53	3	pente	obl:di	52	5
53	3	pente	obl:di	52	8
53	5	guarda	subj	53	4
53	5	guarda	obl	53	6
54	8	tene	subj	53	4
54	8	tene	obj	54	6
54	8	tene	attr	54	2
54	8	tene	attr	54	5
54	8	tene	obl	54	7
55	0			0	0
56	2	aggiugne	subj	55	4
56	2	aggiugne	obj	56	1
56	2	aggiugne	obl:a	56	5
56	2	aggiugne	obl:a	56	9
57	4	può	subj	57	7
57	4	può	xcomp	57	5
57	5	far	subj	0	0
57	5	far	obj	57	2
57	5	far	obl	57	3
58	5	parea	subj	58	2
58	5	parea	iobj	58	4
58	5	parea	attr	58	6
58	5	parea	attr	58	8
58	5	parea	obl:come	59	3
59	0			0	0
60	5	eran	subj	60	8
60	5	eran	obl:a	60	4
61	6	era	subj	61	5
61	6	era	attr	61	7
62	6	mostrava	subj	61	4
62	6	mostrava	obj	62	8
62	6	mostrava	obl:da	62	2
62	6	mostrava	obl	62	5
62	6	mostrava	obl:di	63	2
63	5	giugnere	subj	0	0
63	5	giugnere	obl:a	63	8
64	5	dato	subj	64	2
64	5	dato	obj	64	7
64	5	dato	iobj	64	3
64	5	dato	xcomp	63	5
64	5	dato	obl	64	6
65	5	vedea	subj	65	3
65	5	vedea	obj	65	8
65	5	vedea	obl	65	4
65	5	vedea	obl:da	66	2
66	7	affibbia	subj	66	6
66	7	affibbia	obj	66	9
66	7	affibbia	obl	66	5
67	4	zabì	subj	67	1
67	4	zabì	obj	67	5
68	1	cominciò	subj	68	6
68	1	cominciò	xcomp	68	3
68	3	gridar	subj	0	0
68	3	gridar	ccomp	67	4
69	4	convenia	subj	69	7
69	4	convenia	iobj	69	1
70	0			0	0
71	1	tienti	subj	0	0
71	1	tienti	obl:con	71	3
71	8	disfoga	subj	0	0
71	8	disfoga	obj	71	7
71	8	disfoga	obl:con	71	6
72	7	tocca	subj	72	2
72	7	tocca	obj	72	6
73	1	Cércati	subj	0	0
73	1	Cércati	obl:a	73	3
73	5	troverai	subj	0	0
73	5	troverai	obj	73	7
74	3	tien	subj	74	1
74	3	tien	obj	74	2
74	3	tien	xcomp	74	4
74	4	legato	subj	74	2
75	2	vedi	subj	0	0
75	2	vedi	obj	75	3
75	9	doga	subj	75	4
75	9	doga	obj	75	7
75	9	doga	iobj	75	8
76	2	disse	subj	0	0
76	2	disse	iobj	76	4
76	2	disse	ccomp	76	8
76	2	disse	ccomp	77	2
76	8	accusa	subj	76	5
76	8	accusa	obj	76	7
77	2	è	subj	77	1
77	2	è	attr	77	3
78	8	usa	subj	78	3
78	8	usa	obj	78	7
78	8	usa	obl:per	77	6
78	8	usa	obl:in	78	5
79	1	Lasciànlo	subj	0	0
79	1	Lasciànlo	xcomp	79	2
79	2	stare	subj	79	1
79	5	parliamo	subj	0	0
79	5	parliamo	obl:a	79	7
80	3	è	subj	80	7
