line	token	word	role	arg_line	arg_token
1	3	sollevò	subj	2	2
1	3	sollevò	obj	1	2
1	3	sollevò	obl:da	1	6
2	3	forbendola	subj	2	2
2	3	forbendola	obl:a	2	5
3	8	guasto	subj	3	4
3	8	guasto	obj	3	3
3	8	guasto	obl	3	7
4	2	cominciò	subj	0	0
4	2	cominciò	ccomp	4	4
4	4	vuo'	subj	4	3
4	4	vuo'	ccomp	4	7
4	7	rinovelli	subj	4	6
4	7	rinovelli	obj	5	2
4	7	rinovelli	obl	6	8
5	7	preme	subj	5	3
5	7	preme	obj	5	5
5	7	preme	iobj	5	6
5	7	preme	obl	6	3
6	3	pensando	subj	0	0
6	8	favelli	subj	6	6
6	8	favelli	obl:di	6	7
7	7	dien	subj	7	5
7	7	dien	attr	7	8
8	2	frutti	subj	8	1
8	2	frutti	obj	8	3
8	2	frutti	obl:a	8	5
8	8	rodo	subj	8	7
8	8	rodo	obj	8	6
9	1	parlar	subj	0	0
9	3	lagrimar	subj	0	0
9	4	vedrai	subj	0	0
9	4	vedrai	xcomp	9	1
9	4	vedrai	xcomp	9	3
9	4	vedrai	obl	9	5
10	3	so	subj	10	1
10	3	so	ccomp	10	6
10	3	so	ccomp	11	1
10	6	se'	subj	10	5
10	6	se'	attr	10	4
11	1	venuto	subj	0	0
11	1	venuto	obl:per	10	10
12	2	sembri	subj	0	0
12	2	sembri	iobj	12	1
12	2	sembri	attr	11	6
12	2	sembri	obl	12	7
12	7	odo	subj	12	5
12	7	odo	obj	12	6
13	2	dei	subj	13	1
13	2	dei	xcomp	13	3
13	3	saper	ccomp	13	6
13	6	fui	subj	13	5
13	6	fui	attr	13	7
14	3	è	subj	14	2
14	3	è	attr	14	5
15	3	dirò	subj	0	0
15	3	dirò	iobj	15	2
15	3	dirò	ccomp	15	6
15	6	son	subj	15	5
15	6	son	attr	15	8
16	0			0	0
17	1	fidandomi	subj	17	4
17	1	fidandomi	obl:di	17	3
17	6	preso	subj	17	4
18	3	morto	subj	17	4
