line	token	word	role	arg_line	arg_token
1	0			0	0
2	2	andavam	subj	0	0
2	2	andavam	obl	1	1
2	2	andavam	obl	1	2
2	2	andavam	obl:sanza	1	4
2	2	andavam	obl	2	1
2	2	andavam	obl	2	4
2	2	andavam	obl	2	5
2	2	andavam	obl	2	8
2	2	andavam	obl	2	9
2	2	andavam	obl	3	4
3	4	vanno	subj	3	2
3	4	vanno	obl:per	3	6
4	2	era	subj	5	3
4	2	era	attr	4	1
4	2	era	obl:in	4	6
4	2	era	obl:per	5	7
5	0			0	0
6	3	parlò	subj	6	2
6	3	parlò	obl:di	6	6
6	3	parlò	obl:di	6	9
7	5	pareggia	subj	0	0
7	5	pareggia	obj	7	6
7	5	pareggia	obj	7	8
8	7	fa	subj	8	3
8	7	fa	obl:con	8	6
8	11	accoppia	subj	0	0
8	11	accoppia	obj	9	1
8	11	accoppia	obj	9	3
8	11	accoppia	obl:con	9	6
9	0			0	0
10	9	scoppia	subj	10	5
11	2	nacque	subj	11	6
11	2	nacque	obl:di	11	4
12	6	fé	subj	12	1
12	6	fé	iobj	12	5
12	6	fé	attr	12	7
13	2	pensava	subj	13	1
13	2	pensava	ccomp	14	2
14	2	scherniti	subj	13	4
14	2	scherniti	obl:per	13	6
14	2	scherniti	obl:con	14	4
14	2	scherniti	obl:con	14	7
15	2	fatta	subj	14	7
15	5	credo	subj	0	0
15	5	credo	ccomp	15	8
16	9	aggueffa	subj	16	3
16	9	aggueffa	obj	16	8
16	9	aggueffa	obl:sovra	16	7
17	3	verranno	subj	17	1
17	3	verranno	attr	17	6
17	3	verranno	obl	17	2
17	3	verranno	obl	17	4
17	6	crudeli	subj	18	3
17	6	crudeli	obl:a	18	6
18	9	acceffa	subj	18	8
18	9	acceffa	obj	18	7
19	3	sentia	subj	0	0
19	3	sentia	iobj	19	2
19	3	sentia	xcomp	19	5
19	5	arricciar	subj	0	0
19	5	arricciar	obj	19	7
20	5	stava	subj	0	0
20	5	stava	attr	20	8
20	5	stava	obl:di	20	3
20	5	stava	obl	20	7
21	3	dissi	subj	21	2
21	3	dissi	ccomp	21	7
21	7	celi	subj	0	0
21	7	celi	obj	22	1
22	6	ho	subj	22	5
22	6	ho	obj	22	7
23	6	avem	subj	23	4
23	6	avem	obj	23	5
23	6	avem	obl	23	8
24	3	'magino	subj	24	1
24	3	'magino	obj	24	2
24	8	sento	subj	0	0
24	8	sento	obj	24	7
25	5	fossi	subj	25	4
25	5	fossi	attr	25	8
26	7	trarrei	subj	0	0
26	7	trarrei	obj	26	2
26	7	trarrei	obl	25	5
26	7	trarrei	obl	27	2
26	7	trarrei	obl:a	27	4
26	7	trarrei	obl	27	8
27	8	'mpetro	subj	0	0
27	8	'mpetro	obj	27	6
27	8	'mpetro	obl	27	7
28	3	venieno	subj	28	6
28	3	venieno	obl	28	1
28	3	venieno	obl	28	2
28	3	venieno	obl:tra	28	8
28	3	venieno	obl:con	29	3
28	3	venieno	obl:con	29	7
