line	token	word	role	arg_line	arg_token
1	3	parte	subj	1	5
2	3	perde	subj	2	2
2	5	riman	subj	2	1
2	5	riman	attr	2	6
2	6	dolente	subj	2	1
3	1	repetendo	subj	0	0
3	1	repetendo	obj	3	3
3	6	impara	subj	0	0
4	6	va	subj	4	9
4	6	va	obl:con	4	3
5	2	va	subj	5	1
5	9	prende	subj	5	5
5	9	prende	obj	5	8
5	9	prende	obl:di	5	7
6	6	reca	subj	6	2
6	6	reca	obj	6	4
6	6	reca	obl:da	6	3
6	6	reca	obl:a	6	8
7	4	arresta	subj	7	1
7	9	intende	subj	0	0
7	9	intende	obj	7	6
8	3	porge	subj	0	0
8	3	porge	obj	8	5
8	3	porge	iobj	8	2
8	8	fa	subj	0	0
8	8	fa	obj	8	9
9	7	difende	subj	0	0
9	7	difende	obj	9	6
9	7	difende	obl:da	9	5
10	1	Tal	subj	10	3
10	1	Tal	obl:in	10	6
11	1	volgendo	subj	10	3
11	1	volgendo	obj	11	9
11	1	volgendo	obl:a	11	3
11	1	volgendo	obl	11	5
11	1	volgendo	obl	11	7
12	2	promettendo	subj	10	3
12	4	sciogliea	subj	0	0
12	4	sciogliea	obj	12	3
12	4	sciogliea	obl:da	12	6
13	2	era	subj	13	4
13	2	era	subj	15	3
14	6	ebbe	subj	13	5
14	6	ebbe	obj	14	8
14	6	ebbe	obl:da	13	8
15	5	annegò	subj	15	4
15	6	correndo	subj	0	0
15	6	correndo	obl:in	15	8
16	2	pregava	subj	17	1
16	2	pregava	subj	17	4
16	2	pregava	obl:con	16	5
17	0			0	0
18	2	fé	subj	18	1
18	2	fé	xcomp	18	3
18	3	parer	subj	18	6
18	3	parer	attr	18	7
18	7	forte	subj	18	6
19	1	Vidi	subj	0	0
19	1	Vidi	obj	19	3
19	1	Vidi	obj	19	6
19	7	divisa	subj	19	6
19	7	divisa	obl:da	20	2
19	7	divisa	obl:per	20	5
19	7	divisa	obl:per	20	8
19	7	divisa	obl:per	21	6
20	0			0	0
21	3	dicea	subj	0	0
21	7	commisa	subj	21	6
22	5	dico	subj	0	0
22	5	dico	obj	22	1
22	8	proveggia	subj	23	6
23	2	è	subj	23	6
23	2	è	obl:di	23	4
24	5	sia	subj	0	0
24	5	sia	attr	24	8
24	8	greggia	subj	23	6
25	2	libero	subj	0	0
25	3	fui	subj	0	0
25	3	fui	attr	25	2
25	3	fui	obl:da	25	5
26	4	pregar	subj	26	3
26	4	pregar	ccomp	26	8
26	8	prieghi	subj	26	7
27	4	avacci	subj	27	6
27	4	avacci	iobj	27	5
27	6	divenir	subj	27	5
27	6	divenir	attr	27	7
27	7	sante	subj	27	6
28	2	cominciai	subj	28	1
28	4	par	subj	28	3
28	4	par	ccomp	28	8
28	8	nieghi	subj	28	6
28	8	nieghi	obj	28	7
29	4	espresso	subj	33	6
29	4	espresso	obl:in	29	7
30	6	pieghi	subj	30	1
30	6	pieghi	obj	30	5
30	6	pieghi	obl	30	2
31	4	prega	subj	31	3
31	4	prega	obl:di	31	7
32	1	sarebbe	subj	32	4
32	1	sarebbe	attr	32	5
32	5	vana	subj	32	4
33	4	è	subj	33	6
33	4	è	iobj	33	3
33	4	è	attr	33	9
33	9	manifesto	subj	33	6
34	8	è	subj	34	7
34	8	è	attr	34	9
34	9	piana	subj	34	7
35	7	falla	subj	35	3
36	4	guarda	subj	0	0
36	4	guarda	obl:con	36	7
37	7	avvalla	subj	37	2
37	7	avvalla	obj	37	6
38	5	compia	subj	38	2
38	5	compia	obj	39	1
38	5	compia	obl:in	38	8
39	4	sodisfar	subj	39	2
39	4	sodisfar	obj	39	5
39	8	astalla	subj	39	5
39	8	astalla	obj	39	7
40	5	fermai	subj	40	4
40	5	fermai	obj	40	7
41	3	ammendava	subj	41	6
41	3	ammendava	obj	41	2
41	3	ammendava	obl:per	41	5
42	6	era	subj	42	3
42	6	era	attr	42	7
42	7	disgiunto	subj	42	3
42	7	disgiunto	obl:da	42	5
43	0			0	0
44	3	fermar	subj	0	0
44	3	fermar	obl:a	43	5
44	8	dice	subj	44	5
45	2	lume	subj	45	1
45	3	fia	subj	45	1
45	3	fia	attr	45	2
45	3	fia	obl:tra	45	6
46	2	so	subj	0	0
46	2	so	ccomp	46	4
46	4	'ntendi	subj	0	0
46	6	dico	subj	46	5
46	6	dico	obl:di	46	8
47	3	vedrai	subj	47	1
47	3	vedrai	obj	47	2
47	3	vedrai	xcomp	48	4
47	3	vedrai	xcomp	48	6
47	3	vedrai	obl:di	47	5
47	3	vedrai	obl:in	47	9
48	4	ridere	subj	47	2
48	6	felice	subj	47	2
49	4	andiamo	subj	0	0
49	4	andiamo	obl:a	49	7
50	5	affatico	subj	0	0
50	5	affatico	obj	50	4
51	2	vedi	subj	0	0
51	2	vedi	ccomp	51	9
51	9	getta	subj	51	6
51	9	getta	obj	51	8
52	2	anderem	subj	52	1
52	2	anderem	obl:con	52	5
53	1	rispuose	subj	0	0
53	4	potremo	subj	0	0
54	7	forma	subj	54	3
54	10	stanzi	subj	54	8
55	3	sie	subj	0	0
55	3	sie	obl	55	4
55	6	tornar	subj	56	1
55	7	vedrai	subj	0	0
55	7	vedrai	obj	56	1
55	7	vedrai	xcomp	55	6
56	5	cuopre	subj	56	2
56	5	cuopre	obj	56	4
56	5	cuopre	obl:de	56	8
57	6	romper	obj	57	4
57	8	fai	subj	57	5
57	8	fai	xcomp	57	6
58	2	vedi	subj	0	0
58	2	vedi	obj	58	5
58	7	posta	subj	58	6
59	5	riguarda	subj	58	6
59	5	riguarda	obl:inverso	59	4
60	3	'nsegnerà	subj	60	1
60	3	'nsegnerà	obj	60	5
60	3	'nsegnerà	iobj	60	2
61	1	Venimmo	subj	0	0
61	1	Venimmo	obl:a	61	3
62	3	stavi	subj	62	2
62	3	stavi	attr	62	4
62	3	stavi	attr	62	6
62	3	stavi	attr	63	7
62	3	stavi	attr	63	9
62	3	stavi	obl:in	63	3
62	4	altera	subj	62	2
62	6	disdegnosa	subj	62	2
63	7	onesta	subj	62	2
63	7	onesta	obl:in	63	3
63	9	tarda	subj	62	2
63	9	tarda	obl:in	63	3
64	4	dicëa	subj	64	1
64	4	dicëa	obj	64	6
64	4	dicëa	iobj	64	3
65	2	lasciavane	subj	0	0
65	2	lasciavane	xcomp	65	3
65	3	gir		0	0
65	5	sguardando	obl:a	66	2
66	7	posa	subj	66	4
67	4	trasse	subj	67	2
67	4	trasse	obl:a	67	6
67	7	pregando	subj	67	2
67	7	pregando	ccomp	68	3
68	3	mostrasse	subj	0	0
68	3	mostrasse	obj	68	6
68	3	mostrasse	obl:di	68	2
69	4	rispuose	subj	69	2
69	4	rispuose	obl:a	69	7
70	0			0	0
71	2	'nchiese	subj	69	2
71	2	'nchiese	obj	71	1
71	2	'nchiese	obl:di	70	4
71	2	'nchiese	obl:di	70	8
71	7	incominciava	subj	71	6
71	7	incominciava	obj	72	1
72	0			0	0
73	1	surse	subj	72	4
73	1	surse	obl:ver	73	3
73	1	surse	obl:di	73	5
73	8	stava	subj	0	0
74	1	dicendo	subj	72	4
74	1	dicendo	ccomp	74	5
74	5	son	subj	74	4
74	5	son	attr	74	6
75	10	abbracciava	subj	75	7
75	10	abbracciava	obj	75	9
76	3	Italia		0	0
76	6	ostello	subj	76	3
76	6	ostello	obl:di	76	5
77	1	nave	subj	76	3
77	1	nave	obl:sanza	77	3
77	1	nave	obl:in	77	6
78	2	donna	subj	76	3
78	2	donna	obl:di	78	4
78	6	bordello	subj	76	3
79	4	fu	subj	79	2
79	4	fu	attr	79	6
79	6	presta	subj	79	2
79	6	presta	xcomp	81	2
79	6	presta	obl:per	80	5
80	0			0	0
81	2	fare	subj	79	2
81	2	fare	obj	81	7
81	2	fare	iobj	81	4
82	6	stanno	subj	83	3
82	6	stanno	obl:in	82	4
82	6	stanno	obl:sanza	82	8
83	10	rode	subj	83	6
83	10	rode	obj	83	8
83	10	rode	obl:di	84	2
84	9	serra	subj	84	5
84	9	serra	obj	84	3
85	1	Cerca	subj	0	0
85	1	Cerca	obj	86	3
85	1	Cerca	obl:da	85	6
86	7	guarda	subj	0	0
86	7	guarda	obj	86	6
86	7	guarda	obl:in	86	9
87	8	gode	subj	87	3
87	8	gode	obl:in	87	5
87	8	gode	obl:di	87	7
88	2	val	subj	88	1
88	2	val	ccomp	88	5
88	5	racconciasse	subj	89	1
88	5	racconciasse	obj	88	7
88	5	racconciasse	iobj	88	4
89	6	vòta	subj	89	4
90	3	fora	subj	90	5
90	3	fora	attr	90	6
90	3	fora	obl:senza	90	2
90	6	meno	subj	90	5
90	6	meno	obl:senza	90	2
91	4	dovresti	subj	91	3
91	4	dovresti	xcomp	91	5
91	4	dovresti	xcomp	92	2
91	5	esser	subj	91	3
91	5	esser	attr	91	6
91	6	devota	subj	91	3
92	2	lasciar	xcomp	92	3
92	3	seder	subj	92	4
92	3	seder	obl:in	92	7
93	3	intendi	subj	0	0
93	3	intendi	obj	93	4
93	8	nota	subj	93	6
