line	token	word	role	arg_line	arg_token
1	7	privata	subj	1	6
1	7	privata	obl:di	2	3
2	0			0	0
3	2	esser	subj	0	0
3	2	esser	attr	3	6
3	3	può	subj	0	0
3	3	può	xcomp	3	2
3	6	tenebrata	subj	0	0
3	6	tenebrata	obl:di	3	5
4	2	fece	subj	1	1
4	2	fece	obj	4	8
4	2	fece	iobj	4	4
5	7	coperse	subj	5	4
5	7	coperse	obj	5	6
6	3	sentir	subj	0	0
6	3	sentir	obl:di	6	7
7	4	stare	subj	7	3
7	4	stare	attr	7	5
7	5	aperto	subj	7	3
7	7	sofferse	subj	7	3
7	7	sofferse	ccomp	7	4
8	0			0	0
9	3	accostò	subj	8	3
9	3	accostò	iobj	9	1
9	8	offerse	subj	8	3
9	8	offerse	obj	9	6
9	8	offerse	iobj	9	7
10	4	va	subj	10	3
10	4	va	obl:a	10	8
11	3	smarrirsi	subj	0	0
11	7	dar	subj	0	0
11	7	dar	obl:di	11	9
11	7	dar	obl:in	12	2
12	5	molesti	subj	12	3
12	5	molesti	obj	12	4
12	8	ancida	subj	12	3
12	8	ancida	obj	12	4
13	2	andava	subj	13	3
13	2	andava	obj	13	1
13	2	andava	obl:per	13	6
14	1	ascoltando	subj	0	0
14	1	ascoltando	obj	14	4
14	6	diceva	subj	14	5
14	6	diceva	ccomp	15	2
15	2	Guarda	subj	0	0
15	2	Guarda	ccomp	15	9
15	9	mozzo	subj	15	6
15	9	mozzo	obl:da	15	5
16	2	sentia	subj	16	1
16	2	sentia	obj	16	3
16	6	pareva	subj	16	5
16	6	pareva	xcomp	17	1
17	1	pregar	subj	16	5
17	1	pregar	obj	18	2
17	1	pregar	obl:per	17	3
17	1	pregar	obl:per	17	6
18	8	leva	subj	18	5
18	8	leva	obj	18	7
19	4	eran	subj	19	7
19	4	eran	attr	19	2
20	5	era	subj	20	2
20	5	era	subj	20	8
20	5	era	obl:in	20	4
21	3	parea	subj	21	7
21	3	parea	obl:tra	21	5
22	2	sono	subj	22	1
22	2	sono	attr	22	3
22	3	spirti	subj	22	1
22	7	odo	subj	22	6
22	7	odo	obj	22	5
23	1	diss'	subj	23	2
23	4	elli	obl:a	23	6
