line	token	word	role	arg_line	arg_token
1	0			0	0
2	6	par	subj	2	3
2	6	par	obl:di	2	9
3	7	scherza	subj	3	1
3	7	scherza	obl:a	3	4
4	2	pareva	subj	5	3
4	2	pareva	xcomp	5	7
4	2	pareva	obl:in	4	6
5	7	rimaso	subj	5	3
5	7	rimaso	obl:di	5	6
6	7	era	subj	6	1
6	7	era	subj	6	6
6	7	era	obl	6	2
6	7	era	obl	6	4
7	5	ferien	subj	7	3
7	5	ferien	obj	7	4
7	5	ferien	obl:per	7	7
8	4	girato	subj	8	8
8	4	girato	obl:per	8	3
9	4	andavamo	subj	0	0
9	4	andavamo	attr	9	3
9	4	andavamo	obl:inver'	9	7
10	3	senti'	subj	10	2
10	3	senti'	xcomp	10	6
10	6	gravar	subj	0	0
10	6	gravar	obj	10	8
10	6	gravar	obl:a	10	5
10	6	gravar	obl:a	11	3
11	0			0	0
12	2	stupor	subj	12	6
12	2	stupor	iobj	12	3
12	4	eran	subj	12	6
12	4	eran	iobj	12	3
12	4	eran	attr	12	2
13	3	levai	subj	13	2
13	3	levai	obj	13	5
13	3	levai	obl:inver'	13	8
14	6	fecimi	subj	0	0
14	6	fecimi	obj	14	8
15	5	lima	subj	15	1
15	5	lima	obj	15	3
16	0			0	0
17	1	salta	subj	17	3
17	1	salta	obl:da	16	5
17	1	salta	obl:da	16	9
17	1	salta	obl:a	17	7
18	1	salendo	subj	0	0
18	1	salendo	obl:per	18	5
19	4	scende	subj	19	3
19	8	diparte	subj	0	0
19	8	diparte	obj	19	7
19	8	diparte	obl:da	20	2
19	8	diparte	obl:in	20	8
20	0			0	0
21	3	mostra	subj	21	4
22	3	parve	subj	23	5
22	3	parve	iobj	22	2
23	6	percosso	subj	0	0
23	6	percosso	obl:da	22	5
23	6	percosso	obl:a	23	4
24	4	fuggir	subj	24	7
24	9	ratta	subj	24	7
25	2	è	subj	25	3
25	2	è	attr	25	1
25	9	posso	subj	0	0
25	9	posso	xcomp	26	1
25	9	posso	obl:a	25	7
