line	token	word	role	arg_line	arg_token
1	0			0	0
2	5	comprenda	subj	2	3
2	5	comprenda	obj	2	1
3	7	raccoglie	subj	3	2
3	7	raccoglie	obl:a	3	5
4	1	par	subj	0	0
4	1	par	ccomp	4	7
4	7	intenda	subj	0	0
4	7	intenda	obl:a	4	5
5	3	è	subj	5	2
5	3	è	obl:contra	5	6
5	8	crede	subj	5	7
5	8	crede	ccomp	6	9
6	9	accenda	subj	6	3
6	9	accenda	obl:sovr	6	5
6	9	accenda	obl:in	6	7
7	5	ode	subj	0	0
7	5	ode	obj	7	6
7	8	vede	subj	0	0
7	8	vede	obj	7	6
8	2	tegna	subj	8	1
8	2	tegna	obj	8	7
8	2	tegna	obl:a	8	5
9	1	vassene	subj	9	3
9	10	avvede	subj	9	6
10	5	quella	subj	10	3
10	8	ascolta	subj	10	6
11	4	quella	subj	11	2
11	6	ha	subj	11	5
11	6	ha	obj	11	8
12	4	legata	subj	12	1
12	8	sciolta	subj	12	6
13	3	ebb'	subj	13	4
13	3	ebb'	obj	13	5
13	3	ebb'	obl:di	13	2
14	1	udendo	obj	14	3
14	5	ammirando		0	0
15	5	salito	subj	16	2
15	5	salito	obl	15	4
16	8	accorto	subj	16	4
16	8	accorto	obj	16	6
17	1	venimmo	subj	0	0
17	1	venimmo	obl	17	2
18	1	gridaro	subj	17	4
18	1	gridaro	obl:ad	17	6
18	1	gridaro	obl:a	18	3
18	5	è	subj	18	7
18	5	è	obl	18	4
19	5	impruna	subj	21	2
19	5	impruna	obj	19	1
19	5	impruna	obl	19	4
19	5	impruna	obl:con	20	3
20	0			0	0
21	9	imbruna	subj	21	8
22	3	era	subj	22	1
22	3	era	attr	22	5
22	5	calla	subj	22	1
22	7	salìne	subj	23	2
22	7	salìne	subj	23	5
22	7	salìne	obl	22	6
23	0			0	0
24	7	partìne	subj	24	5
24	7	partìne	obl:da	24	3
25	1	Vassi	subj	0	0
25	1	Vassi	obl:in	25	3
25	5	discendesi	subj	0	0
25	5	discendesi	obl:in	25	7
26	1	montasi	subj	0	0
26	1	montasi	obl:in	26	4
26	1	montasi	obl:in	26	7
26	1	montasi	obl:con	27	4
27	7	convien	subj	0	0
27	7	convien	ccomp	27	10
27	10	voli	subj	27	9
27	10	voli	obl:con	28	4
27	10	voli	obl:con	28	9
27	10	voli	obl:a	29	8
28	1	dico	subj	0	0
29	0			0	0
30	4	dava	subj	30	1
30	4	dava	obj	30	2
30	4	dava	iobj	30	3
30	6	facea	subj	30	1
30	6	facea	obj	30	7
31	2	salavam	subj	31	1
31	2	salavam	obl:entro	31	6
32	6	stringea	subj	32	8
32	6	stringea	obj	32	5
32	6	stringea	obl:di	32	4
33	5	volea	subj	33	7
33	5	volea	obj	33	2
34	4	fummo	subj	34	3
34	4	fummo	obl:su	34	8
34	4	fummo	obl:di	35	4
34	4	fummo	obl:a	35	8
35	0			0	0
36	3	diss'	subj	36	4
36	3	diss'	ccomp	36	7
36	7	faremo	subj	0	0
36	7	faremo	obj	36	6
37	8	caggia	subj	37	7
38	8	acquista	subj	0	0
38	8	acquista	obl:a	38	4
38	8	acquista	obl:dietro	38	7
39	4	appaia	subj	39	6
39	4	appaia	obl	39	3
40	4	alto	subj	40	2
40	6	vincea	subj	40	5
40	6	vincea	obj	40	8
41	4	superba	subj	41	3
41	5	più	subj	41	3
41	5	più	obl:da	42	3
41	5	più	obl:a	42	6
42	0			0	0
43	3	lasso	subj	43	1
43	5	cominciai	subj	0	0
44	4	volgiti	subj	0	0
44	6	rimira	subj	0	0
44	6	rimira	ccomp	45	3
44	6	rimira	ccomp	45	7
45	3	rimango	subj	45	2
45	3	rimango	attr	45	4
45	4	sol	subj	45	2
45	7	restai	subj	0	0
46	3	disse	subj	0	0
46	3	disse	ccomp	46	7
46	7	tira	subj	0	0
46	7	tira	obj	46	6
47	1	additandomi	subj	0	0
47	1	additandomi	obj	47	3
