line	token	word	role	arg_line	arg_token
1	8	rimaso	subj	1	4
1	8	rimaso	obl:dietro	1	7
2	6	vòlti	subj	2	3
2	6	vòlti	obj	2	4
2	6	vòlti	obl:a	2	9
3	6	raso	subj	0	0
3	6	raso	obj	3	5
3	6	raso	obl:da	3	3
4	4	hanno	subj	4	2
4	4	hanno	iobj	4	3
4	4	hanno	xcomp	5	1
5	1	detto	subj	4	2
5	1	detto	obj	4	8
5	1	detto	iobj	4	3
5	1	detto	obl:a	4	6
5	4	beati	subj	0	0
5	4	beati	obj	5	2
6	6	forniro	subj	5	8
6	6	forniro	obj	6	5
6	6	forniro	obl:con	6	2
6	6	forniro	obl:sanz	6	4
7	0			0	0
8	2	andava	subj	7	2
8	2	andava	iobj	8	1
8	2	andava	obl:per	7	9
9	1	seguiva	subj	0	0
9	1	seguiva	obj	9	5
9	1	seguiva	obl:sanz	8	7
9	1	seguiva	obl:in	9	3
10	3	incominciò	subj	10	2
11	1	acceso	subj	10	4
11	1	acceso	obl:di	11	3
11	6	accese	subj	10	4
11	6	accese	obj	11	5
12	6	paresse	subj	12	4
13	8	discese	subj	14	6
13	8	discese	obl:tra	13	7
13	8	discese	obl:in	14	2
14	0			0	0
15	6	fé	subj	15	1
15	6	fé	obj	15	4
15	6	fé	iobj	15	5
15	6	fé	attr	15	7
16	5	fu	subj	16	2
16	5	fu	attr	16	6
17	2	strinse	subj	0	0
17	2	strinse	obl:di	17	7
18	5	parran	subj	18	8
18	5	parran	iobj	18	4
18	5	parran	attr	18	6
19	2	dimmi	subj	0	0
19	2	dimmi	ccomp	22	2
19	7	perdona	subj	0	0
19	7	perdona	obj	19	6
19	7	perdona	obl	19	5
20	5	allarga	subj	20	3
20	5	allarga	obj	20	7
20	5	allarga	iobj	20	4
21	6	ragiona	subj	0	0
21	6	ragiona	obl	21	3
21	6	ragiona	obl:con	21	5
22	2	poté	subj	23	2
22	2	poté	xcomp	22	3
22	3	trovar	subj	23	2
22	3	trovar	obj	23	1
22	3	trovar	obl:in	22	7
22	3	trovar	obl:tra	23	5
23	0			0	0
24	7	pieno	subj	0	0
24	7	pieno	obl:di	24	2
24	7	pieno	obl:per	24	5
25	4	mover	subj	25	3
25	4	mover	obl:a	26	4
25	5	fenno	subj	25	2
25	5	fenno	obj	25	3
25	5	fenno	xcomp	25	4
26	4	riso	subj	25	3
26	7	rispuose	subj	0	0
27	9	cenno	subj	27	3
27	9	cenno	iobj	27	6
28	4	appaion	subj	28	5
28	4	appaion	obl	28	3
28	4	appaion	obl:per	30	4
29	2	danno	subj	29	1
29	2	danno	xcomp	29	4
29	4	dubitar	subj	0	0
29	4	dubitar	obj	29	6
30	7	nascose	subj	30	5
31	5	creder	subj	0	0
31	5	creder	ccomp	32	1
31	7	avvera	subj	31	3
31	7	avvera	obj	31	5
31	7	avvera	ioj	31	6
32	1	esser	subj	0	0
32	5	avaro	subj	32	3
32	5	avaro	obl:in	32	9
33	7	era	subj	33	6
33	7	era	obl:per	33	4
34	2	sappi	subj	0	0
34	6	partita	subj	34	4
34	6	partita	obl:da	35	3
35	0			0	0
36	5	punita	subj	35	6
36	5	punita	obj	36	1
37	4	fosse	subj	37	7
37	7	drizzai	subj	37	6
37	7	drizzai	obj	37	9
38	3	intesi	subj	38	2
38	3	intesi	ccomp	38	7
38	7	chiame	subj	38	6
39	1	crucciato	subj	38	2
39	1	crucciato	obl:a	39	6
40	4	reggi	subj	40	5
40	4	reggi	obj	41	5
41	0			0	0
42	1	voltando	subj	0	0
42	2	sentirei	subj	0	0
42	2	sentirei	obj	42	4
43	3	accorsi	subj	0	0
43	3	accorsi	ccomp	44	1
43	6	aprir	subj	44	3
43	6	aprir	obj	43	8
43	6	aprir	obl:a	44	5
44	1	potean	subj	44	3
44	1	potean	xcomp	43	6
44	5	spendere	subj	44	3
44	7	pente'	subj	0	0
44	7	pente'	obl:di	45	3
44	7	pente'	obl:di	45	8
45	0			0	0
46	2	risurgeran	subj	46	1
46	2	risurgeran	obl:con	46	4
46	2	risurgeran	obl:per	47	2
47	0			0	0
48	1	toglie	subj	47	3
