line	token	word	role	arg_line	arg_token
1	1	Ricorditi	subj	0	0
1	1	Ricorditi	ccomp	2	2
2	2	colse	subj	2	3
2	2	colse	obj	2	1
2	2	colse	obl:in	1	7
2	7	vedessi	subj	0	0
2	7	vedessi	obj	2	6
2	7	vedessi	obl:per	3	6
3	0			0	0
4	0			0	0
5	2	diradar	subj	4	4
5	3	cominciansi	subj	4	4
5	3	cominciansi	xcomp	5	2
6	4	entra	subj	5	5
6	4	entra	obl:per	6	6
7	2	fia	subj	7	5
7	2	fia	attr	7	6
7	2	fia	obl:in	8	2
8	2	giugnere	subj	0	0
8	2	giugnere	xcomp	8	4
8	4	veder	subj	0	0
8	4	veder	ccomp	8	7
8	7	rividi	subj	8	6
8	7	rividi	obj	9	2
9	9	era	subj	9	5
9	9	era	obl:in	9	8
10	2	pareggiando	subj	0	0
10	2	pareggiando	obj	10	4
10	2	pareggiando	obl:con	10	6
11	4	usci'	subj	0	0
11	4	usci'	obl:di	11	8
11	4	usci'	obl:a	12	2
12	0			0	0
13	5	rube	subj	13	3
13	5	rube	obj	13	4
14	9	accorge	subj	14	6
15	3	suonin	subj	15	5
16	2	move	subj	16	1
16	2	move	obj	16	3
16	9	porge	subj	16	6
16	9	porge	iobj	16	8
17	1	Moveti	subj	0	0
17	1	Moveti	obl:per	18	2
17	1	Moveti	obl:per	18	5
17	7	informa	subj	17	3
17	7	informa	obj	17	6
17	7	informa	obl:in	17	5
18	9	scorge	subj	18	6
18	9	scorge	obj	18	8
19	7	mutò	subj	19	6
19	7	mutò	obj	19	8
19	7	mutò	obl:in	20	3
20	6	cantar	subj	0	0
20	9	diletta	subj	20	4
20	9	diletta	xcomp	20	6
21	5	apparve	subj	21	7
21	5	apparve	obl:di	19	3
21	5	apparve	obl:in	21	3
22	8	ristretta	subj	22	6
22	8	ristretta	obl:da	23	3
23	8	venìa	subj	24	1
23	8	venìa	obl:di	23	6
24	7	ricetta	subj	24	2
24	7	ricetta	obl:da	24	6
25	2	piovve	subj	26	2
25	2	piovve	obl:a	25	7
25	2	piovve	obl:in	27	4
26	0			0	0
27	8	moria	subj	27	6
28	4	era	subj	28	7
28	4	era	subj	29	1
28	4	era	subj	29	7
28	4	era	obl:ad	28	3
29	0			0	0
30	9	intero	subj	30	1
30	9	intero	obl:a	30	4
30	9	intero	obl:a	30	7
31	5	rompeo	subj	31	4
31	5	rompeo	obj	32	1
31	5	rompeo	obl:per	32	3
31	5	rompeo	obl:a	32	6
32	0			0	0
33	2	manca	subj	33	4
33	2	manca	iobj	33	1
33	8	feo	subj	33	7
33	8	feo	obl:sotto	33	6
34	1	surse	subj	34	6
34	1	surse	obl:in	34	4
35	1	piangendo	subj	34	6
35	4	dicea	subj	34	6
35	4	dicea	ccomp	36	5
36	5	voluto	subj	0	0
36	5	voluto	xcomp	36	6
36	5	voluto	obl:per	36	3
