line	token	word	role	arg_line	arg_token
1	2	eravamo	subj	1	1
1	2	eravamo	obl:a	1	4
2	4	risega	subj	3	2
2	4	risega	obl	2	1
3	4	salendo	subj	0	0
3	6	dismala	subj	3	3
3	6	dismala	obj	3	5
4	5	lega	subj	4	4
4	5	lega	obj	5	3
5	0			0	0
6	9	piega	subj	6	5
7	4	è	subj	7	1
7	4	è	subj	7	6
7	4	è	obl	7	3
7	9	paia	subj	7	7
8	1	parsi	subj	8	3
8	1	parsi	obl:con	9	3
8	5	parsi	subj	8	7
8	5	parsi	obl:con	9	3
9	0			0	0
10	4	dimandar	obj	10	5
10	7	aspetta	subj	10	5
11	1	ragionava	subj	11	3
11	5	temo	subj	11	4
11	5	temo	ccomp	12	3
12	3	avrà	subj	12	7
12	3	avrà	obl:di	12	5
13	7	porse	subj	0	0
13	7	porse	obj	13	6
13	7	porse	obl:a	13	4
14	1	fece	subj	0	0
14	1	fece	xcomp	14	6
14	6	muover	subj	0	0
14	6	muover	obj	14	7
14	6	muover	obl:di	14	4
15	7	torse	subj	0	0
15	7	torse	obj	15	4
16	8	entro	subj	16	7
16	8	entro	obj	16	6
16	8	entro	obl:a	16	5
17	7	conduci	subj	17	5
17	7	conduci	obj	17	6
17	7	conduci	obl:per	17	4
18	1	dicea	subj	0	0
18	3	condur	subj	0	0
18	5	vuol	subj	18	4
18	5	vuol	xcomp	18	3
19	2	scaldi	subj	19	1
19	2	scaldi	obj	19	4
19	8	luci	subj	19	5
19	8	luci	obl:sopra	19	7
20	7	ponta	subj	20	3
20	7	ponta	obl:in	20	5
21	7	duci	subj	21	6
21	7	duci	obl:di	21	2
22	8	conta	subj	22	1
22	8	conta	obl:per	22	6
23	7	iti	subj	23	5
23	7	iti	obl:di	23	1
23	7	iti	obl:con	24	3
23	7	iti	obl:per	24	6
24	0			0	0
25	4	volar	subj	26	4
25	4	volar	obl:verso	25	3
25	6	sentiti	subj	26	4
25	6	sentiti	obj	25	4
25	6	sentiti	obl:verso	25	3
26	3	visti	subj	26	4
26	5	parlando	subj	26	4
27	7	inviti	subj	26	4
27	7	inviti	obl:a	27	3
28	5	passò	subj	28	4
28	6	volando	subj	28	4
29	3	habent	subj	0	0
29	3	habent	obj	29	1
29	5	disse	subj	28	3
29	5	disse	ccomp	29	3
30	6	andò	subj	0	0
30	6	andò	obl:a	30	4
30	7	reïterando	subj	0	0
30	7	reïterando	obj	30	5
31	8	udisse	subj	0	0
32	2	allungarsi	subj	32	5
32	6	sono	subj	32	5
32	6	sono	attr	32	7
33	1	passò	subj	32	5
33	2	gridando	subj	32	5
33	7	affisse	subj	32	5
33	7	affisse	obj	33	6
34	2	diss'	subj	34	3
34	6	voci	subj	34	8
34	7	son	subj	34	8
34	7	son	attr	34	6
35	4	domandai	subj	35	3
35	5	ecco	subj	35	7
36	1	dicendo	subj	35	7
36	1	dicendo	ccomp	36	2
36	2	Amate	subj	0	0
36	6	aveste	subj	0	0
36	6	aveste	obj	36	5
36	6	aveste	obl:da	36	4
37	7	sferza	subj	37	6
37	7	sferza	obj	38	2
38	8	sono	subj	39	5
38	8	sono	attr	39	1
39	1	tratte	subj	39	5
39	1	tratte	obl:di	39	3
40	3	vuol	subj	40	2
40	3	vuol	xcomp	40	4
40	4	esser	subj	40	2
40	4	esser	obl:di	40	7
41	1	credo	subj	0	0
41	1	credo	ccomp	41	4
41	4	udirai	subj	0	0
41	4	udirai	obj	41	3
41	4	udirai	obl:per	41	7
42	3	giunghi	subj	0	0
42	3	giunghi	obl:a	42	5
43	2	ficca	subj	0	0
43	2	ficca	obj	43	4
43	2	ficca	obl:per	43	7
44	2	vedrai	subj	0	0
44	2	vedrai	obj	44	3
44	2	vedrai	xcomp	44	7
44	7	sedersi	subj	44	3
44	7	sedersi	obl:a	44	6
45	7	assiso	subj	45	2
45	7	assiso	obl:lungo	45	6
46	7	apersi	subj	0	0
46	7	apersi	obj	46	6
47	1	guarda'	subj	0	0
47	1	guarda'	obj	47	2
47	5	vidi	subj	0	0
47	5	vidi	obj	47	6
48	7	diversi	subj	47	8
48	7	diversi	obl:a	48	2
49	4	fummo	subj	0	0
49	4	fummo	obl	49	6
50	1	udia	subj	0	0
50	1	udia	obj	50	2
50	2	gridar	subj	0	0
50	2	gridar	obj	50	3
50	4	òra	subj	0	0
50	4	òra	obl:per	50	6
51	1	gridar	subj	0	0
51	1	gridar	obj	51	2
51	1	gridar	obj	51	4
51	1	gridar	obj	51	7
