line	token	word	role	arg_line	arg_token
1	1	Cantando	subj	0	0
1	1	Cantando	obl	1	3
2	1	continüò	subj	0	0
2	1	continüò	obl:con	2	3
3	1	Beati	subj	0	0
3	3	tecta	subj	3	5
4	6	givan	subj	4	4
4	6	givan	attr	4	7
4	6	givan	obl:per	5	4
5	5	disïando	subj	0	0
5	5	disïando	obj	6	1
5	5	disïando	obj	6	4
6	3	veder	subj	6	1
6	3	veder	obj	6	8
6	6	fuggir	subj	6	4
6	6	fuggir	obj	6	8
7	3	mosse	subj	0	0
7	3	mosse	obl:contra	7	6
7	7	andando	subj	0	0
7	7	andando	obl:per	8	4
8	0			0	0
9	5	seguitando	subj	8	6
9	5	seguitando	obj	9	2
10	2	eran	subj	10	3
11	5	dier	subj	11	3
11	5	dier	obj	11	6
12	7	rendei	subj	0	0
12	7	rendei	obj	12	6
12	7	rendei	obl:a	12	5
13	7	molta	subj	13	6
14	8	torse	subj	14	3
14	8	torse	obj	14	7
14	8	torse	obl:a	14	6
15	1	dicendo	subj	0	0
15	1	dicendo	ccomp	15	4
15	4	guarda	subj	0	0
15	6	ascolta	subj	0	0
16	6	trascorse	subj	16	4
16	6	trascorse	obl:da	17	3
16	6	trascorse	obl:per	17	7
17	0			0	0
18	4	balenar		0	0
18	6	mise	subj	0	0
18	6	mise	obj	18	5
18	6	mise	obl:di	18	4
18	6	mise	obl:in	18	8
19	6	vien	subj	19	4
19	7	resta	subj	19	4
20	3	durando	subj	20	2
20	7	splendeva	subj	20	2
21	4	dicea	subj	0	0
21	4	dicea	ccomp	21	7
21	4	dicea	obl:in	21	3
21	7	è	subj	21	8
21	7	è	attr	21	6
22	5	correva	subj	22	3
22	5	correva	obl:per	23	3
23	0			0	0
24	2	fé	subj	23	7
24	2	fé	obj	24	1
24	2	fé	xcomp	24	3
24	3	riprender	subj	24	1
24	3	riprender	obj	24	5
25	4	ubidia	subj	25	6
26	0			0	0
27	2	sofferse	subj	26	1
27	2	sofferse	xcomp	27	4
27	4	star	subj	26	1
27	4	star	obl:sotto	27	7
28	5	divota	subj	28	4
28	7	stata	subj	28	4
28	7	stata	attr	28	5
28	7	stata	obl:sotto	28	3
29	0			0	0
30	1	sentite	subj	0	0
30	1	sentite	obj	29	4
30	1	sentite	obl	30	6
31	4	andava	subj	31	2
31	4	andava	obl:tra	31	7
32	6	sospeso	subj	31	2
32	6	sospeso	obl:di	32	4
33	2	disïoso	subj	31	2
33	2	disïoso	obl:a	33	6
34	0			0	0
35	3	fé	subj	35	5
35	3	fé	obl:a	34	3
35	3	fé	obl:sotto	35	9
36	9	inteso	subj	36	4
36	9	inteso	obl:per	36	6
37	0			0	0
38	7	soffersi	subj	37	5
38	7	soffersi	subj	38	1
38	7	soffersi	subj	38	3
38	7	soffersi	obl:per	38	6
39	3	sprona	subj	39	1
39	3	sprona	obj	39	2
39	3	sprona	ccomp	39	8
39	8	chiami	subj	39	5
39	8	chiami	obj	39	6
39	8	chiami	iobj	39	7
40	2	convien	subj	0	0
40	7	versi	subj	40	4
40	7	versi	obl:per	40	6
41	4	aiuti	subj	41	2
41	4	aiuti	obj	41	3
41	4	aiuti	xcomp	42	4
41	4	aiuti	obl:con	41	7
42	4	pensar	subj	0	0
42	4	pensar	xcomp	42	5
42	5	mettere	subj	0	0
42	5	mettere	obj	42	2
42	5	mettere	obl:in	42	7
43	0			0	0
44	1	falsava	subj	44	6
44	1	falsava	obj	43	5
44	1	falsava	obl:in	44	3
45	4	era	subj	45	3
45	4	era	obl:tra	45	7
