line	token	word	role	arg_line	arg_token
1	0			0	0
2	1	ficcava	subj	2	2
2	1	ficcava	obj	1	4
2	1	ficcava	obl:per	1	7
2	5	far	subj	3	1
2	6	suole	subj	2	5
2	6	suole	subj	3	1
3	8	perde	subj	3	1
3	8	perde	obj	3	7
3	8	perde	obl:dietro	3	5
4	6	dicea	subj	4	4
4	6	dicea	obj	4	3
4	6	dicea	iobj	4	5
5	1	vienne	subj	0	0
5	9	imposto	subj	5	6
5	9	imposto	obl:di	5	7
6	3	compartir	subj	6	4
6	3	compartir	obj	5	5
6	5	vuole	subj	6	4
6	5	vuole	xcomp	6	3
7	2	volsi	subj	7	1
7	2	volsi	obj	7	4
7	2	volsi	obj	7	7
7	2	volsi	obl:appresso	8	3
8	5	parlavan	subj	8	4
9	5	facean	subj	0	0
9	5	facean	obj	9	3
9	5	facean	iobj	9	4
9	5	facean	obl:di	9	8
10	3	piangere	subj	0	0
10	5	cantar	subj	0	0
10	7	udìe	subj	10	3
10	7	udìe	obl:per	11	5
11	0			0	0
12	6	parturìe	subj	12	2
12	6	parturìe	obj	12	3
13	5	è	subj	13	6
13	5	è	attr	13	4
13	9	odo	subj	13	8
13	9	odo	obj	13	7
14	1	comincia'	subj	14	2
14	7	vanno	subj	14	6
15	5	solvendo	subj	14	6
15	5	solvendo	obj	15	7
16	6	fanno	subj	16	4
16	6	fanno	attr	16	5
17	1	giugnendo	subj	16	4
17	1	giugnendo	obj	17	4
17	1	giugnendo	obl:per	17	3
18	3	volgono	subj	18	1
18	3	volgono	obl:ad	18	5
18	8	restanno	subj	18	1
19	0			0	0
20	1	venendo	subj	21	3
20	3	trapassando	subj	21	3
20	5	ammirava	subj	21	3
20	5	ammirava	obj	20	4
20	5	ammirava	obl:di	19	3
21	0			0	0
22	6	oscura	subj	22	5
22	6	oscura	obl:in	22	3
22	8	cava	subj	22	5
22	8	cava	obl:in	22	3
23	1	palida	subj	0	0
23	1	palida	obl:in	23	4
23	7	scema	subj	0	0
23	7	scema	ccomp	24	8
24	8	informava	subj	24	6
24	8	informava	obl:da	24	4
25	2	credo	subj	0	0
25	2	credo	ccomp	26	3
26	3	fatto	subj	26	1
26	3	fatto	attr	26	4
26	3	fatto	obl:a	25	6
26	4	secco	subj	26	1
27	2	digiunar	subj	0	0
27	6	ebbe	subj	0	0
27	6	ebbe	obj	27	7
27	6	ebbe	obl:di	27	5
28	2	dicea	subj	28	1
28	2	dicea	obl:fra	28	4
28	6	pensando	subj	28	1
28	7	Ecco	subj	29	2
29	4	perdé	subj	29	3
29	4	perdé	obj	29	5
30	5	diè	subj	30	2
30	5	diè	obl:in	30	4
30	5	diè	obl:di	30	7
31	1	Parean	subj	31	3
31	1	Parean	attr	31	4
31	4	anella	subj	31	3
31	4	anella	obl:sanza	31	6
32	7	legge	subj	32	1
32	7	legge	obj	32	8
32	7	legge	obl:in	32	3
33	4	conosciuta	subj	32	1
33	4	conosciuta	obj	33	6
33	4	conosciuta	obl	33	3
34	2	crederebbe	subj	34	1
34	2	crederebbe	ccomp	35	2
35	2	governasse	subj	34	5
35	2	governasse	subj	36	2
35	3	generando	subj	34	5
35	3	generando	obj	35	4
36	7	sappiendo	subj	34	1
36	7	sappiendo	obj	36	8
37	2	era	subj	0	0
37	2	era	obl:in	37	4
37	4	ammirar	subj	0	0
37	4	ammirar	ccomp	37	8
37	8	affama	subj	0	0
37	8	affama	obj	37	7
37	8	affama	obl:per	38	3
38	0			0	0
39	0			0	0
40	0			0	0
41	1	volse	subj	41	7
41	1	volse	obj	41	5
41	1	volse	obl:di	40	4
41	1	volse	obl:a	41	3
41	9	guardò	subj	41	7
42	2	gridò	subj	41	7
42	2	gridò	ccomp	42	5
42	5	grazia	subj	42	8
42	5	grazia	iobj	42	6
42	7	è	subj	42	8
42	7	è	iobj	42	6
42	7	è	attr	42	5
43	5	riconosciuto	subj	0	0
43	5	riconosciuto	obj	43	3
43	5	riconosciuto	obl:a	43	7
44	8	palese	subj	45	1
44	8	palese	iobj	44	6
44	8	palese	obl	44	2
44	8	palese	obl	44	4
45	8	conquiso	subj	45	4
45	8	conquiso	obj	45	2
45	8	conquiso	obl:in	45	6
46	5	raccese	subj	46	2
46	5	raccese	obj	47	2
46	5	raccese	obl:a	47	6
47	0			0	0
48	2	ravvisai	subj	0	0
48	2	ravvisai	obj	48	4
49	3	contendere	subj	0	0
49	3	contendere	obj	50	6
49	3	contendere	obl:a	49	7
49	3	contendere	obl:a	51	3
50	3	scolora	subj	50	1
50	3	scolora	obj	50	2
50	4	pregava	subj	0	0
50	4	pregava	ccomp	49	3
51	8	abbia	subj	51	7
51	8	abbia	obj	51	5
52	2	dimmi	subj	0	0
52	2	dimmi	obj	52	4
52	2	dimmi	obl:di	52	6
52	7	dì	subj	0	0
52	7	dì	obj	52	8
52	9	son	subj	53	2
52	9	son	attr	52	8
53	6	fanno	subj	53	3
53	6	fanno	obj	53	7
53	6	fanno	iobj	53	5
54	2	rimaner	subj	0	0
54	2	rimaner	ccomp	54	7
54	7	favelle	subj	54	4
54	7	favelle	iobj	54	6
55	6	lagrimai	subj	55	5
55	6	lagrimai	obj	55	4
55	8	morta	subj	55	4
56	2	dà	subj	55	2
56	2	dà	obj	56	8
56	2	dà	iobj	56	1
56	2	dà	obl:di	56	4
56	4	pianger	subj	0	0
57	1	rispuos'	subj	57	2
57	1	rispuos'	iobj	57	3
57	4	veggendola	subj	0	0
57	6	torta	subj	57	4
58	3	dì	subj	0	0
58	3	dì	iobj	58	2
