line	token	word	role	arg_line	arg_token
1	7	partito	subj	1	1
1	7	partito	obl:da	1	6
2	2	seguitava	subj	0	0
2	2	seguitava	obj	2	4
3	6	drizzando	subj	4	1
3	6	drizzando	obj	3	8
4	2	gridò	subj	4	1
4	2	gridò	ccomp	4	3
4	2	gridò	obl:di	3	3
4	3	Ve'	subj	0	0
4	3	Ve'	ccomp	4	6
4	6	par	subj	4	8
4	8	luca	subj	5	2
5	0			0	0
6	4	par	subj	6	7
6	7	conduca	subj	6	6
6	7	conduca	attr	6	3
7	3	rivolsi	subj	0	0
7	3	rivolsi	obj	7	2
7	3	rivolsi	obl:a	7	5
8	2	vidile	subj	0	0
8	2	vidile	xcomp	8	3
8	3	guardar	obj	9	2
8	3	guardar	obj	9	4
8	3	guardar	obj	9	7
8	3	guardar	obl:per	8	5
9	10	rotto	subj	9	8
10	7	impiglia	subj	10	3
10	7	impiglia	obj	10	6
10	7	impiglia	ccomp	11	7
11	1	disse	subj	11	3
11	1	disse	ccomp	10	7
11	7	allenti	subj	11	6
12	3	fa	subj	12	4
12	3	fa	obj	12	1
12	3	fa	iobj	12	2
12	8	pispiglia	subj	12	5
12	8	pispiglia	obj	12	7
13	1	Vien	subj	0	0
13	1	Vien	obl:a	13	4
13	6	lascia	subj	0	0
13	6	lascia	xcomp	13	7
13	7	dir	subj	13	9
14	1	sta	subj	0	0
14	1	sta	attr	14	3
14	7	crolla	subj	15	4
14	7	crolla	obl:di	14	5
14	7	crolla	obl:per	15	6
15	6	soffiar	subj	15	8
16	8	rampolla	subj	16	7
16	8	rampolla	obl:in	16	6
16	8	rampolla	obl:sovra	17	2
17	5	dilunga	subj	16	4
17	5	dilunga	obj	17	7
17	5	dilunga	obl:da	17	4
18	9	insolla	subj	18	3
18	9	insolla	obj	18	5
19	2	potea	subj	19	3
19	2	potea	xcomp	19	4
19	4	ridir	subj	19	3
19	4	ridir	obj	19	1
19	8	vegno	subj	19	7
20	1	Dissilo	subj	0	0
20	1	Dissilo	obj	20	2
21	2	fa	subj	21	1
21	2	fa	obj	21	4
21	2	fa	attr	21	8
21	8	degno	obl:di	21	6
22	0			0	0
23	1	venivan	subj	23	2
23	1	venivan	obl:per	22	5
23	1	venivan	obl:a	23	5
23	1	venivan	obl	23	7
23	3	innanzi	subj	23	2
23	3	innanzi	obl:a	23	5
24	1	cantando	subj	23	2
24	1	cantando	obj	24	2
24	1	cantando	obl:a	24	4
24	1	cantando	obl:a	24	6
25	3	accorser	subj	0	0
25	3	accorser	ccomp	25	7
25	7	dava	subj	25	5
25	7	dava	obj	25	8
25	7	dava	obl:per	26	4
25	7	dava	obl:a	26	6
26	0			0	0
27	1	mutar	subj	0	0
27	1	mutar	obj	27	3
27	1	mutar	obl:in	27	6
28	0			0	0
29	1	corsero	subj	28	2
29	1	corsero	obl:in	28	6
29	1	corsero	obl:a	29	4
29	6	dimandarne	subj	28	2
29	6	dimandarne	ccomp	30	4
30	4	fatene	subj	0	0
30	4	fatene	attr	30	5
30	4	fatene	obl:di	30	3
30	5	saggi	subj	30	4
31	4	maestro	subj	0	0
31	4	maestro	ccomp	31	6
31	6	potete	subj	31	5
31	6	potete	xcomp	31	7
31	6	potete	xcomp	32	2
31	7	andarne	subj	0	0
32	2	ritrarre	subj	0	0
32	2	ritrarre	ccomp	33	8
32	2	ritrarre	obl:a	32	4
32	7	mandaro	subj	32	5
32	7	mandaro	obj	32	6
33	8	carne	subj	33	3
34	3	veder	subj	0	0
34	3	veder	obj	34	6
34	7	restaro	subj	0	0
35	3	avviso	subj	35	2
35	7	risposto	subj	0	0
35	7	risposto	iobj	35	6
36	1	fàccianli	subj	0	0
36	1	fàccianli	obj	36	2
36	4	esser	subj	0	0
36	4	esser	attr	36	7
36	5	può	subj	0	0
36	5	può	xcomp	36	4
