line	token	word	deprel	head_line	head_token
1	1	S'	mark	4	3
1	2	io	nsubj	1	4
1	3	ti	obj	1	4
1	4	fiammeggio	advcl	4	3
1	5	nel	case	1	6
1	6	caldo	obl	1	4
1	7	d'	case	1	8
1	8	amore	nmod	1	6
2	1	di	case	2	2
2	2	là	obl	1	4
2	3	dal	case	2	4
2	4	modo	nmod	2	2
2	5	che	nsubj	2	9
2	6	'n	case	2	7
2	7	terra	obl	2	9
2	8	si	expl	2	9
2	9	vede	acl:relcl	2	4
3	1	sì	advmod	3	6
3	2	che	mark	3	6
3	3	del	case	3	4
3	4	viso	nmod	3	8
3	5	tuo	det:poss	3	4
3	6	vinco	advcl	1	4
3	7	il	det	3	8
3	8	valore	obj	3	6
4	1	non	advmod	4	3
4	2	ti	expl	4	3
4	3	maravigliar	root	0	0
4	4	ché	mark	4	6
4	5	ciò	nsubj	4	6
4	6	procede	advcl	4	3
5	1	da	case	5	3
5	2	perfetto	amod	5	3
5	3	veder	obl	4	6
5	4	che	nsubj	5	6
5	5	come	advmod	5	6
5	6	apprende	acl:relcl	5	3
6	1	così	advmod	6	5
6	2	nel	case	6	3
6	3	bene	obl	6	5
6	4	appreso	amod	6	3
6	5	move	conj	5	6
6	6	il	det	6	7
6	7	piede	obj	6	5
7	1	Io	nsubj	7	2
7	2	veggio	root	0	0
7	3	ben	advmod	7	2
7	4	sì	advmod	7	5
7	5	come	mark	7	7
7	6	già	advmod	7	7
7	7	resplende	ccomp	7	2
8	1	ne	case	8	3
8	2	l'	det	8	3
8	3	intelletto	obl	7	7
8	4	tuo	det:poss	8	3
8	5	l'	det	8	7
8	6	etterna	amod	8	7
8	7	luce	nsubj	7	7
9	1	che	nsubj	9	7
9	2	vista	advcl	9	7
9	3	sola	advmod	9	7
9	4	e	cc	9	5
9	5	sempre	advmod	9	7
9	6	amore	obj	9	7
9	7	accende	acl:relcl	8	7
10	1	e	cc	11	2
10	2	s'	mark	10	7
10	3	altra	amod	10	4
10	4	cosa	nsubj	10	7
10	5	vostro	det:poss	10	6
10	6	amor	obj	10	7
10	7	seduce	advcl	11	2
11	1	non	advmod	11	2
11	2	è	conj	7	2
11	3	se	mark	11	6
11	4	non	advmod	11	3
11	5	di	case	11	6
11	6	quella	nmod	11	8
11	7	alcun	det	11	8
11	8	vestigio	nsubj	11	2
12	1	mal	advmod	12	2
12	2	conosciuto	amod	11	8
12	3	che	nsubj	12	5
12	4	quivi	advmod	12	5
12	5	traluce	acl:relcl	11	8
13	1	Tu	nsubj	13	2
13	2	vuo'	root	0	0
13	3	saper	xcomp	13	2
13	4	se	mark	14	6
13	5	con	case	13	7
13	6	altro	amod	13	7
13	7	servigio	obl	14	6
14	1	per	case	14	3
14	2	manco	amod	14	3
14	3	voto	obl	14	6
14	4	si	expl	14	5
14	5	può	aux	14	6
14	6	render	ccomp	13	3
14	7	tanto	advmod	14	6
15	1	che	mark	15	4
15	2	l'	det	15	3
15	3	anima	nsubj	15	4
15	4	sicuri	advcl	14	6
15	5	di	case	15	6
15	6	letigio	obl	15	4
16	1	Sì	advmod	16	2
16	2	cominciò	root	0	0
16	3	Beatrice	nsubj	16	2
16	4	questo	det	16	5
16	5	canto	obj	16	2
17	1	e	cc	18	1
17	2	sì	advmod	18	1
17	3	com'	advmod	18	1
17	4	uom	obl	18	1
17	5	che	nsubj	17	9
17	6	suo	det:poss	17	7
17	7	parlar	obj	17	9
17	8	non	advmod	17	9
17	9	spezza	acl:relcl	17	4
18	1	continüò	conj	16	2
18	2	così	advmod	18	1
18	3	'l	det	18	4
18	4	processo	obj	18	1
18	5	santo	amod	18	4
19	1	Lo	det	19	3
19	2	maggior	amod	19	3
19	3	don	nsubj	22	1
19	4	che	obj	20	1
19	5	Dio	nsubj	20	1
19	6	per	case	19	8
19	7	sua	det:poss	19	8
19	8	larghezza	obl	20	1
20	1	fesse	acl:relcl	19	3
20	2	creando	advcl	20	1
20	3	e	cc	21	2
20	4	a	case	20	7
20	5	la	det	20	7
20	6	sua	det:poss	20	7
20	7	bontate	obl	21	2
21	1	più	advmod	21	2
21	2	conformato	acl:relcl	19	3
21	3	e	cc	21	4
21	4	quel	conj	19	3
21	5	ch'	obj	21	8
21	6	e'	nsubj	21	8
21	7	più	advmod	21	8
21	8	apprezza	acl:relcl	21	4
22	1	fu	ccomp	18	1
22	2	de	case	22	4
22	3	la	det	22	4
22	4	volontà	nmod	22	6
22	5	la	det	22	6
22	6	libertate	attr	22	1
23	1	di	case	23	2
23	2	che	obl	24	8
23	3	le	det	23	4
