line	token	word	deprel	head_line	head_token
1	1	Forse	advmod	2	2
1	2	semilia	nummod	1	3
1	3	miglia	obl	2	2
1	4	di	case	1	5
1	5	lontano	nmod	1	3
2	1	ci	iobj	2	2
2	2	ferve	root	0	0
2	3	l'	det	2	4
2	4	ora	nsubj	2	2
2	5	sesta	nummod	2	4
2	6	e	cc	3	1
2	7	questo	det	2	8
2	8	mondo	nsubj	3	1
3	1	china	conj	2	2
3	2	già	advmod	3	1
3	3	l'	det	3	4
3	4	ombra	obj	3	1
3	5	quasi	advmod	3	6
3	6	al	case	3	7
3	7	letto	obl	3	1
3	8	piano	amod	3	7
4	1	quando	mark	5	1
4	2	'l	det	4	3
4	3	mezzo	nsubj	5	1
4	4	del	case	4	5
4	5	cielo	nmod	4	3
4	6	a	case	4	7
4	7	noi	obl	4	8
4	8	profondo	amod	4	3
5	1	comincia	advcl	2	2
5	2	a	mark	5	3
5	3	farsi	xcomp	5	1
5	4	tal	obj	5	3
5	5	ch'	mark	6	1
5	6	alcuna	det	5	7
5	7	stella	nsubj	6	1
6	1	perde	advcl	5	3
6	2	il	det	6	3
6	3	parere	obj	6	1
6	4	infino	advmod	6	5
6	5	a	case	6	7
6	6	questo	det	6	7
6	7	fondo	obl	6	1
7	1	e	cc	8	9
7	2	come	mark	7	3
7	3	vien	advcl	8	9
7	4	la	det	7	6
7	5	chiarissima	amod	7	6
7	6	ancella	nsubj	7	3
8	1	del	case	8	2
8	2	sol	nmod	7	6
8	3	più	advmod	8	4
8	4	oltre	advmod	7	3
8	5	così	advmod	8	9
8	6	'l	det	8	7
8	7	ciel	nsubj	8	9
8	8	si	expl	8	9
8	9	chiude	conj	2	2
9	1	di	case	9	2
9	2	vista	obl	8	9
9	3	in	case	9	4
9	4	vista	conj	9	2
9	5	infino	advmod	9	6
9	6	a	case	9	9
9	7	la	det	9	9
9	8	più	advmod	9	9
9	9	bella	obl	8	9
10	1	Non	advmod	10	2
10	2	altrimenti	advmod	13	9
10	3	il	det	10	4
10	4	trïunfo	nsubj	13	9
10	5	che	nsubj	10	6
10	6	lude	acl:relcl	10	4
11	1	sempre	advmod	10	6
11	2	dintorno	case	11	4
11	3	al	case	11	4
11	4	punto	obl	10	6
11	5	che	nsubj	11	7
11	6	mi	obj	11	7
11	7	vinse	acl:relcl	11	4
12	1	parendo	advcl	13	9
12	2	inchiuso	xcomp	12	1
12	3	da	case	12	4
12	4	quel	obl	12	2
12	5	ch'	obj	12	7
12	6	elli	nsubj	12	7
12	7	'nchiude	acl:relcl	12	4
13	1	a	case	13	2
13	2	poco	obl	13	9
13	3	a	case	13	4
13	4	poco	conj	13	2
13	5	al	case	13	7
13	6	mio	det:poss	13	7
13	7	veder	obl	13	9
13	8	si	expl	13	9
13	9	stinse	root	0	0
14	1	per	case	14	2
14	2	che	mark	15	6
14	3	tornar	xcomp	15	6
14	4	con	case	14	6
14	5	li	det	14	6
14	6	occhi	obl	14	3
14	7	a	case	14	8
14	8	Bëatrice	obl	14	3
15	1	nulla	obj	15	2
15	2	vedere	conj	14	3
15	3	e	cc	15	4
15	4	amor	nsubj	15	6
15	5	mi	obj	15	6
15	6	costrinse	advcl	13	9
16	1	Se	mark	17	2
16	2	quanto	nmod	17	3
16	3	infino	advmod	16	9
16	4	a	case	16	5
16	5	qui	obl	16	9
16	6	di	case	16	7
16	7	lei	obl	16	9
16	8	si	expl	16	9
16	9	dice	acl:relcl	16	2
17	1	fosse	aux	17	2
17	2	conchiuso	advcl	18	2
17	3	tutto	nsubj	17	2
17	4	in	case	17	6
17	5	una	det	17	6
17	6	loda	obl	17	2
18	1	poca	nsubj	18	2
18	2	sarebbe	root	0	0
18	3	a	mark	18	4
18	4	fornir	xcomp	18	2
