line	token	word	deprel	head_line	head_token
1	1	O	vocative	1	2
1	2	voi	nsubj	4	1
1	3	che	nsubj	1	4
1	4	siete	acl:relcl	1	2
1	5	in	case	1	7
1	6	piccioletta	amod	1	7
1	7	barca	obl	1	4
2	1	desiderosi	acl	1	2
2	2	d'	case	2	3
2	3	ascoltar	obl	2	1
2	4	seguiti	acl	1	2
3	1	dietro	advmod	2	4
3	2	al	case	3	4
3	3	mio	det:poss	3	4
3	4	legno	obl	2	4
3	5	che	nsubj	3	7
3	6	cantando	advmod	3	7
3	7	varca	acl:relcl	3	4
4	1	tornate	root	0	0
4	2	a	case	4	3
4	3	riveder	xcomp	4	1
4	4	li	det	4	6
4	5	vostri	det:poss	4	6
4	6	liti	obj	4	3
5	1	non	advmod	5	3
5	2	vi	obj	5	3
5	3	mettete	conj	4	1
5	4	in	case	5	5
5	5	pelago	obl	5	3
5	6	ché	mark	6	3
5	7	forse	advmod	6	3
6	1	perdendo	advcl	6	3
6	2	me	obj	6	1
6	3	rimarreste	advcl	5	3
6	4	smarriti	xcomp	6	3
7	1	L'	det	7	2
7	2	acqua	nsubj	7	10
7	3	ch'	obj	7	5
7	4	io	nsubj	7	5
7	5	prendo	acl:relcl	7	2
7	6	già	advmod	7	10
7	7	mai	advmod	7	10
7	8	non	advmod	7	10
7	9	si	expl	7	10
7	10	corse	root	0	0
8	1	Minerva	nsubj	8	2
8	2	spira	conj	7	10
8	3	e	cc	8	4
8	4	conducemi	conj	8	2
8	5	Appollo	nsubj	8	4
9	1	e	cc	9	5
9	2	nove	nummod	9	3
9	3	Muse	nsubj	9	5
9	4	mi	iobj	9	5
9	5	dimostran	conj	8	4
9	6	l'	det	9	7
9	7	Orse	obj	9	5
10	1	Voialtri	nsubj	13	2
10	2	pochi	amod	10	1
10	3	che	nsubj	10	4
10	4	drizzaste	acl:relcl	10	1
10	5	il	det	10	6
10	6	collo	obj	10	4
11	1	per	case	11	2
11	2	tempo	obl	10	4
11	3	al	case	11	4
11	4	pan	obl	10	4
11	5	de	case	11	7
11	6	li	det	11	7
11	7	angeli	nmod	11	4
11	8	del	case	11	9
11	9	quale	obl	12	1
12	1	vivesi	acl:relcl	11	4
12	2	qui	advmod	12	1
12	3	ma	cc	12	6
12	4	non	advmod	12	6
12	5	sen	expl	12	6
12	6	vien	conj	12	1
12	7	satollo	xcomp	12	6
13	1	metter	xcomp	13	2
13	2	potete	root	0	0
13	3	ben	advmod	13	2
13	4	per	case	13	7
13	5	l'	det	13	7
13	6	alto	amod	13	7
13	7	sale	obl	13	1
14	1	vostro	det:poss	14	2
14	2	navigio	obj	13	1
14	3	servando	advcl	13	2
14	4	mio	det:poss	14	5
14	5	solco	obj	14	3
15	1	dinanzi	advmod	15	2
15	2	a	case	15	4
15	3	l'	det	15	4
15	4	acqua	obl	14	3
15	5	che	nsubj	15	6
15	6	ritorna	acl:relcl	15	4
15	7	equale	xcomp	15	6
16	1	Que'	det	16	2
16	2	glorïosi	nsubj	17	3
16	3	che	nsubj	16	4
16	4	passaro	acl:relcl	16	2
16	5	al	case	16	6
16	6	Colco	obl	16	4
17	1	non	advmod	17	3
17	2	s'	obj	17	3
17	3	ammiraron	root	0	0
17	4	come	mark	17	6
17	5	voi	nsubj	17	6
17	6	farete	advcl	17	3
18	1	quando	mark	18	3
18	2	Iasón	obj	18	3
18	3	vider	advcl	17	3
18	4	fatto	xcomp	18	3
18	5	bifolco	obj	18	4
19	1	La	det	19	5
19	2	concreata	conj	19	4
19	3	e	cc	19	4
19	4	perpetüa	amod	19	5
19	5	sete	nsubj	20	5
20	1	del	case	20	3
20	2	deïforme	amod	20	3
20	3	regno	nmod	19	5
20	4	cen	obj	20	5
20	5	portava	root	0	0
21	1	veloci	advmod	20	5
21	2	quasi	advmod	21	6
21	3	come	mark	21	6
21	4	'l	det	21	5
21	5	ciel	obj	21	6
21	6	vedete	advcl	20	5
22	1	Beatrice	nsubj	22	8
22	2	in	case	22	3
22	3	suso	obl	22	8
22	4	e	cc	22	8
22	5	io	nsubj	22	8
22	6	in	case	22	7
22	7	lei	obl	22	8
22	8	guardava	conj	29	8
23	1	e	cc	25	3
23	2	forse	advmod	25	3
23	3	in	case	23	4
23	4	tanto	advmod	23	9
23	5	in	case	23	6
23	6	quanto	mark	23	9
23	7	un	det	23	8
23	8	quadrel	nsubj	23	9
23	9	posa	advcl	25	3
24	1	e	cc	24	2
24	2	vola	conj	23	9
24	3	e	cc	24	8
24	4	da	case	24	6
24	5	la	det	24	6
24	6	noce	obl	24	8
24	7	si	expl	24	8
24	8	dischiava	conj	24	2
25	1	giunto	advcl	25	3
25	2	mi	obj	25	3
25	3	vidi	conj	22	8
25	4	ove	mark	26	2
25	5	mirabil	amod	25	6
25	6	cosa	nsubj	26	2
26	1	mi	iobj	26	2
26	2	torse	advcl	25	3
26	3	il	det	26	4
26	4	viso	obj	26	2
26	5	a	case	26	6
26	6	sé	obl	26	2
26	7	e	cc	29	8
26	8	però	advmod	29	8
26	9	quella	nsubj	29	8
27	1	cui	obl	27	6
27	2	non	advmod	27	6
27	3	potea	aux	27	6
27	4	mia	det:poss	27	5
27	5	cura	nsubj	27	6
27	6	essere	acl:relcl	26	9
27	7	ascosa	cop	27	6
28	1	volta	acl	26	9
28	2	ver'	case	28	3
28	3	me	obl	28	1
28	4	sì	advmod	28	5
28	5	lieta	acl	26	9
28	6	come	mark	28	7
28	7	bella	conj	28	5
29	1	Drizza	ccomp	29	8
29	2	la	det	29	3
29	3	mente	obj	29	1
29	4	in	case	29	5
29	5	Dio	obl	29	1
29	6	grata	amod	29	3
29	7	mi	iobj	29	8
29	8	disse	root	0	0
30	1	che	mark	30	4
30	2	n'	obj	30	4
30	3	ha	aux	30	4
30	4	congiunti	advcl	29	1
30	5	con	case	30	8
30	6	la	det	30	8
30	7	prima	amod	30	8
30	8	stella	obl	30	4
31	1	Parev'	root	0	0
31	2	a	case	31	3
31	3	me	obl	31	1
31	4	che	mark	31	7
31	5	nube	nsubj	31	7
31	6	ne	obj	31	7
31	7	coprisse	ccomp	31	1
32	1	lucida	amod	31	5
32	2	spessa	amod	31	5
32	3	solida	amod	31	5
32	4	e	cc	32	5
32	5	pulita	amod	31	5
33	1	quasi	advmod	33	2
33	2	adamante	appos	31	5
33	3	che	nsubj	33	6
33	4	lo	det	33	5
33	5	sol	obj	33	6
33	6	ferisse	acl:relcl	33	2
34	1	Per	case	34	2
34	2	entro	case	34	3
34	3	sé	obl	35	2
34	4	l'	det	34	6
34	5	etterna	amod	34	6
34	6	margarita	nsubj	35	2
35	1	ne	obj	35	2
35	2	ricevette	root	0	0
35	3	com'	mark	35	5
35	4	acqua	nsubj	35	5
35	5	recepe	advcl	35	2
36	1	raggio	obj	35	5
36	2	di	case	36	3
36	3	luce	nmod	36	1
36	4	permanendo	advcl	35	5
36	5	unita	xcomp	36	4
37	1	S'	mark	37	3
37	2	io	nsubj	37	3
37	3	era	advcl	40	3
37	4	corpo	attr	37	3
37	5	e	cc	37	9
37	6	qui	obl	37	9
37	7	non	advmod	37	9
37	8	si	expl	37	9
37	9	concepe	advcl	40	3
38	1	com'	mark	38	5
38	2	una	det	38	3
38	3	dimensione	obj	38	5
38	4	altra	amod	38	3
38	5	patio	ccomp	37	9
39	1	ch'	mark	39	3
39	2	esser	nsubj	39	3
39	3	convien	ccomp	37	9
39	4	se	mark	39	8
39	5	corpo	nsubj	39	8
39	6	in	case	39	7
39	7	corpo	obl	39	8
39	8	repe	advcl	39	3
40	1	accender	xcomp	40	3
40	2	ne	advmod	40	3
40	3	dovria	root	0	0
40	4	più	advmod	40	1
40	5	il	det	40	6
40	6	disio	nsubj	40	3
41	1	di	case	41	2
41	2	veder	nmod	40	6
41	3	quella	det	41	4
41	4	essenza	obj	41	2
41	5	in	case	41	6
41	6	che	obl	41	8
41	7	si	expl	41	8
41	8	vede	acl:relcl	41	4
42	1	come	mark	42	7
42	2	nostra	det:poss	42	3
42	3	natura	nsubj	42	7
42	4	e	cc	42	5
42	5	Dio	conj	42	3
42	6	s'	expl	42	7
42	7	unio	ccomp	41	8
43	1	Lì	advmod	43	3
43	2	si	expl	43	3
43	3	vedrà	root	0	0
43	4	ciò	obj	43	3
43	5	che	obj	43	6
43	6	tenem	acl:relcl	43	4
43	7	per	case	43	8
43	8	fede	obl	43	6
44	1	non	advmod	44	2
44	2	dimostrato	appos	43	4
44	3	ma	cc	44	7
44	4	fia	cop	44	7
44	5	per	case	44	6
44	6	sé	obl	44	7
44	7	noto	conj	44	2
45	1	a	case	45	2
45	2	guisa	obl	43	3
45	3	del	case	45	4
45	4	ver	nmod	45	2
45	5	primo	amod	45	4
45	6	che	obj	45	9
45	7	l'	det	45	8
45	8	uom	nsubj	45	9
45	9	crede	acl:relcl	45	4
46	1	Io	nsubj	46	2
46	2	rispuosi	root	0	0
46	3	Madonna	vocative	47	5
46	4	sì	advmod	46	5
46	5	devoto	advcl	47	5
47	1	com'	mark	47	3
47	2	esser	xcomp	47	3
47	3	posso	advcl	46	5
47	4	più	advmod	46	5
47	5	ringrazio	ccomp	46	2
47	6	lui	obj	47	5
48	1	lo	det	48	2
48	2	qual	nsubj	48	8
48	3	dal	case	48	5
48	4	mortal	amod	48	5
48	5	mondo	obl	48	8
48	6	m'	obj	48	8
48	7	ha	aux	48	8
48	8	remoto	acl:relcl	47	6
49	1	Ma	advmod	49	2
49	2	ditemi	root	0	0
49	3	che	attr	49	4
49	4	son	ccomp	49	2
49	5	li	det	49	6
49	6	segni	nsubj	49	4
49	7	bui	amod	49	6
50	1	di	case	50	3
50	2	questo	det	50	3
50	3	corpo	nmod	49	6
50	4	che	nsubj	51	1
50	5	là	advmod	51	1
50	6	giuso	advmod	51	1
50	7	in	case	50	8
50	8	terra	obl	51	1
51	1	fan	acl:relcl	50	3
51	2	di	case	51	3
51	3	Cain	obl	51	4
51	4	favoleggiare	xcomp	51	1
51	5	altrui	nsubj	51	4
52	1	Ella	nsubj	52	2
52	2	sorrise	root	0	0
52	3	alquanto	advmod	52	2
52	4	e	cc	53	4
52	5	poi	advmod	53	4
