line	token	word	deprel	head_line	head_token
1	1	Al	case	1	2
1	2	Padre	nmod	2	2
1	3	al	case	1	4
1	4	Figlio	conj	1	2
1	5	a	case	1	7
1	6	lo	det	1	7
1	7	Spirito	conj	1	2
1	8	Santo	amod	1	7
2	1	cominciò	root	0	0
2	2	gloria	obj	2	1
2	3	tutto	det	2	5
2	4	'l	det	2	5
2	5	paradiso	nsubj	2	1
3	1	sì	advmod	3	4
3	2	che	mark	3	4
3	3	m'	obj	3	4
3	4	inebrïava	advcl	2	1
3	5	il	det	3	7
3	6	dolce	amod	3	7
3	7	canto	nsubj	3	4
4	1	Ciò	nsubj	4	6
4	2	ch'	obj	4	4
4	3	io	nsubj	4	4
4	4	vedeva	acl:relcl	4	1
4	5	mi	iobj	4	6
4	6	sembiava	root	0	0
4	7	un	det	4	8
4	8	riso	attr	4	6
5	1	de	case	5	3
5	2	l'	det	5	3
5	3	universo	nmod	4	8
5	4	per	case	5	5
5	5	che	obl	6	1
5	6	mia	det:poss	5	7
5	7	ebbrezza	nsubj	6	1
6	1	intrava	advcl	4	6
6	2	per	case	6	4
6	3	l'	det	6	4
6	4	udire	obl	6	1
6	5	e	cc	6	8
6	6	per	case	6	8
6	7	lo	det	6	8
6	8	viso	conj	6	4
7	1	Oh	vocative	7	2
7	2	gioia	root	0	0
7	3	oh	vocative	7	5
7	4	ineffabile	amod	7	5
7	5	allegrezza	conj	7	2
8	1	oh	discourse	8	2
8	2	vita	root	0	0
8	3	intègra	amod	8	2
8	4	d'	case	8	5
8	5	amore	nmod	8	2
8	6	e	cc	8	8
8	7	di	case	8	8
8	8	pace	conj	8	5
9	1	oh	discourse	9	5
9	2	sanza	case	9	3
9	3	brama	nmod	9	5
9	4	sicura	amod	9	5
9	5	ricchezza	root	0	0
10	1	Dinanzi	case	10	4
10	2	a	case	10	4
10	3	li	det	10	4
10	4	occhi	obl	11	1
10	5	miei	det:poss	10	4
10	6	le	det	10	8
10	7	quattro	nummod	10	8
10	8	face	nsubj	11	1
11	1	stavano	root	0	0
11	2	accese	xcomp	11	1
11	3	e	cc	12	1
11	4	quella	nsubj	12	1
11	5	che	nsubj	11	7
11	6	pria	advmod	11	7
11	7	venne	acl:relcl	11	4
12	1	incominciò	conj	11	1
12	2	a	mark	12	3
12	3	farsi	xcomp	12	1
12	4	più	advmod	12	5
12	5	vivace	xcomp	12	3
13	1	e	cc	13	7
13	2	tal	xcomp	13	7
13	3	ne	case	13	5
13	4	la	det	13	5
13	5	sembianza	obl	13	7
13	6	sua	det:poss	13	5
13	7	divenne	conj	12	1
14	1	qual	mark	14	2
14	2	diverrebbe	advcl	13	7
14	3	Iove	nsubj	14	2
14	4	s'	mark	15	1
14	5	elli	nsubj	15	1
14	6	e	cc	14	7
14	7	Marte	conj	14	5
15	1	fossero	advcl	14	2
15	2	augelli	xcomp	15	1
15	3	e	cc	15	4
15	4	cambiassersi	conj	15	1
15	5	penne	obj	15	4
16	1	La	det	16	2
16	2	provedenza	nsubj	18	2
16	3	che	nsubj	16	5
16	4	quivi	advmod	16	5
16	5	comparte	acl:relcl	16	2
17	1	vice	obj	16	5
17	2	e	cc	17	3
17	3	officio	conj	17	1
17	4	nel	case	17	6
17	5	beato	amod	17	6
17	6	coro	obl	18	2
18	1	silenzio	obj	18	2
18	2	posto	root	0	0
18	3	avea	aux	18	2
18	4	da	case	18	6
18	5	ogne	det	18	6
18	6	parte	obl	18	2
19	1	quand'	mark	19	3
19	2	ïo	nsubj	19	3
19	3	udi'	advcl	18	2
19	4	Se	mark	19	7
19	5	io	nsubj	19	7
19	6	mi	obj	19	7
19	7	trascoloro	advcl	20	3
20	1	non	advmod	20	3
20	2	ti	obj	20	3
20	3	maravigliar	ccomp	19	3
20	4	ché	mark	21	1
20	5	dicend'	advcl	21	1
20	6	io	nsubj	20	5
21	1	vedrai	advcl	20	3
21	2	trascolorar	xcomp	21	1
21	3	tutti	det	21	4
21	4	costoro	nsubj	21	2
22	1	Quelli	nsubj	25	1
22	2	ch'	nsubj	22	3
22	3	usurpa	acl:relcl	22	1
22	4	in	case	22	5
22	5	terra	obl	22	3
22	6	il	det	22	7
22	7	luogo	obj	22	3
22	8	mio	amod	22	7
23	1	il	det	23	2
23	2	luogo	appos	22	7
23	3	mio	amod	23	2
23	4	il	det	23	5
23	5	luogo	appos	23	2
23	6	mio	amod	23	5
23	7	che	nsubj	23	8
23	8	vaca	acl:relcl	23	5
24	1	ne	case	24	3
24	2	la	det	24	3
24	3	presenza	obl	23	8
24	4	del	case	24	5
24	5	Figliuol	nmod	24	3
24	6	di	case	24	7
24	7	Dio	nmod	24	5
25	1	fatt'	root	0	0
25	2	ha	aux	25	1
25	3	del	case	25	4
25	4	cimitero	obl	25	1
25	5	mio	amod	25	4
25	6	cloaca	obj	25	1
26	1	del	case	26	2
26	2	sangue	nmod	25	6
26	3	e	cc	26	6
26	4	de	case	26	6
26	5	la	det	26	6
26	6	puzza	conj	26	2
26	7	onde	mark	27	9
26	8	'l	det	26	9
26	9	perverso	nsubj	27	9
27	1	che	nsubj	27	2
27	2	cadde	acl:relcl	26	9
27	3	di	case	27	4
27	4	qua	obl	27	2
27	5	sù	advmod	27	4
27	6	là	advmod	27	9
27	7	giù	advmod	27	6
27	8	si	expl	27	9
27	9	placa	advcl	25	1
28	1	Di	case	28	3
28	2	quel	det	28	3
28	3	color	obl	30	7
28	4	che	obj	29	2
28	5	per	case	28	7
28	6	lo	det	28	7
28	7	sole	obl	29	2
28	8	avverso	amod	28	7
29	1	nube	nsubj	29	2
29	2	dipigne	acl:relcl	28	3
29	3	da	case	29	4
29	4	sera	obl	29	2
29	5	e	cc	29	7
29	6	da	case	29	7
29	7	mane	conj	29	4
30	1	vid'	root	0	0
30	2	ïo	nsubj	30	1
30	3	allora	advmod	30	1
30	4	tutto	amod	30	6
30	5	'l	det	30	6
30	6	ciel	obj	30	1
30	7	cosperso	acl	30	6
31	1	E	cc	34	3
31	2	come	mark	33	5
31	3	donna	nsubj	33	5
31	4	onesta	amod	31	3
31	5	che	nsubj	31	6
31	6	permane	acl:relcl	31	3
32	1	di	case	32	3
32	2	sé	obl	32	3
32	3	sicura	advmod	31	6
32	4	e	cc	32	5
32	5	per	case	32	8
32	6	l'	det	32	8
32	7	altrui	amod	32	8
32	8	fallanza	obl	31	6
33	1	pur	advmod	33	2
33	2	ascoltando	advcl	33	5
33	3	timida	advmod	33	5
33	4	si	expl	33	5
33	5	fane	advcl	34	3
34	1	così	advmod	34	3
34	2	Beatrice	nsubj	34	3
34	3	trasmutò	root	0	0
34	4	sembianza	obj	34	3
35	1	e	cc	35	4
35	2	tale	amod	35	3
35	3	eclissi	nsubj	35	8
35	4	credo	conj	34	3
35	5	che	mark	35	8
35	6	'n	case	35	7
35	7	ciel	obl	35	8
35	8	fue	ccomp	35	4
36	1	quando	mark	36	2
36	2	patì	advcl	35	8
36	3	la	det	36	5
36	4	supprema	amod	36	5
36	5	possanza	obj	36	2
37	1	Poi	advmod	37	2
37	2	procedetter	root	0	0
37	3	le	det	37	4
37	4	parole	nsubj	37	2
37	5	sue	det:poss	37	4
38	1	con	case	38	2
38	2	voce	obl	37	2
38	3	tanto	advmod	38	6
38	4	da	case	38	5
38	5	sé	obl	38	6
38	6	trasmutata	amod	38	2
39	1	che	mark	39	6
39	2	la	det	39	3
39	3	sembianza	nsubj	39	6
39	4	non	advmod	39	6
39	5	si	expl	39	6
39	6	mutò	advcl	37	2
39	7	piùe	advmod	39	6
40	1	Non	advmod	40	7
40	2	fu	aux	40	7
40	3	la	det	40	4
40	4	sposa	nsubj	40	7
40	5	di	case	40	6
40	6	Cristo	nmod	40	4
40	7	allevata	ccomp	37	2
41	1	del	case	41	2
41	2	sangue	obl	40	7
41	3	mio	det:poss	41	2
41	4	di	case	41	5
41	5	Lin	nmod	41	2
41	6	di	case	41	7
41	7	quel	nmod	41	2
41	8	di	case	41	9
41	9	Cleto	nmod	41	7
42	1	per	mark	42	7
42	2	essere	aux	42	7
42	3	ad	case	42	4
42	4	acquisto	obl	42	7
42	5	d'	case	42	6
42	6	oro	nmod	42	4
42	7	usata	advcl	40	7
43	1	ma	cc	43	3
43	2	per	case	43	3
43	3	acquisto	obl	40	7
43	4	d'	case	43	6
43	5	esto	det	43	6
43	6	viver	nmod	43	3
43	7	lieto	amod	43	6
44	1	e	cc	44	2
44	2	Sisto	nsubj	45	1
44	3	e	cc	44	4
44	4	Pïo	nsubj	45	1
44	5	e	cc	44	6
44	6	Calisto	nsubj	45	1
44	7	e	cc	44	8
44	8	Urbano	nsubj	45	1
45	1	sparser	conj	40	7
45	2	lo	det	45	3
45	3	sangue	obj	45	1
45	4	dopo	case	45	6
45	5	molto	amod	45	6
45	6	fleto	obl	45	1
46	1	Non	advmod	46	2
46	2	fu	root	0	0
46	3	nostra	det	46	4
46	4	intenzion	nsubj	46	2
46	5	ch'	mark	47	6
46	6	a	case	46	8
46	7	destra	amod	46	8
46	8	mano	obl	47	6
47	1	d'	case	47	4
47	2	i	det	47	4
47	3	nostri	amod	47	4
47	4	successor	nmod	46	8
47	5	parte	nsubj	47	6
47	6	sedesse	ccomp	46	2
48	1	parte	conj	47	5
48	2	da	case	48	4
48	3	l'	det	48	4
48	4	altra	obl	47	6
48	5	del	case	48	6
48	6	popol	nmod	48	4
48	7	cristiano	amod	48	6
49	1	né	cc	50	1
49	2	che	mark	50	1
49	3	le	det	49	4
49	4	chiavi	nsubj	50	1
49	5	che	nsubj	49	8
49	6	mi	iobj	49	8
49	7	fuor	aux	49	8
49	8	concesse	acl:relcl	49	4
50	1	divenisser	ccomp	46	2
50	2	signaculo	xcomp	50	1
50	3	in	case	50	4
50	4	vessillo	obl	50	1
51	1	che	nsubj	51	4
51	2	contra	case	51	3
51	3	battezzati	obl	51	4
51	4	combattesse	acl:relcl	50	4
52	1	né	cc	52	4
52	2	ch'	mark	52	4
52	3	io	nsubj	52	4
52	4	fossi	ccomp	46	2
52	5	figura	xcomp	52	4
52	6	di	case	52	7
