line	token	word	deprel	head_line	head_token
1	1	Già	advmod	1	6
1	2	eran	cop	1	6
1	3	li	det	1	4
1	4	occhi	nsubj	1	6
1	5	miei	amod	1	4
1	6	rifissi	root	0	0
1	7	al	case	1	8
1	8	volto	obl	1	6
2	1	de	case	2	4
2	2	la	det	2	4
2	3	mia	amod	2	4
2	4	donna	nmod	1	8
2	5	e	cc	2	7
2	6	l'	det	2	7
2	7	animo	nsubj	1	6
2	8	con	case	2	9
2	9	essi	obl	1	6
3	1	e	cc	3	8
3	2	da	case	3	5
3	3	ogne	det	3	5
3	4	altro	amod	3	5
3	5	intento	obl	3	8
3	6	s'	obj	3	8
3	7	era	aux	3	8
3	8	tolto	conj	1	6
4	1	E	conj	4	4
4	2	quella	nsubj	4	4
4	3	non	advmod	4	4
4	4	ridea	root	0	0
4	5	ma	cc	5	2
4	6	S'	mark	4	8
4	7	io	nsubj	4	8
4	8	ridessi	advcl	5	5
5	1	mi	iobj	5	2
5	2	cominciò	conj	4	4
5	3	tu	nsubj	5	5
5	4	ti	expl	5	5
5	5	faresti	ccomp	5	2
5	6	quale	attr	5	5
6	1	fu	acl:relcl	5	6
6	2	Semelè	nsubj	6	1
6	3	quando	mark	6	6
6	4	di	case	6	5
6	5	cener	obl	6	6
6	6	fessi	advcl	6	1
7	1	ché	mark	10	6
7	2	la	det	7	3
7	3	bellezza	nsubj	10	6
7	4	mia	amod	7	3
7	5	che	nsubj	8	7
7	6	per	case	7	8
7	7	le	det	7	8
7	8	scale	obl	8	7
8	1	de	case	8	4
8	2	l'	det	8	4
8	3	etterno	amod	8	4
8	4	palazzo	nmod	7	8
8	5	più	advmod	8	7
8	6	s'	expl	8	7
8	7	accende	acl:relcl	7	3
9	1	com'	advmod	9	3
9	2	hai	aux	9	3
9	3	veduto	advcl	10	6
9	4	quanto	advmod	9	7
9	5	più	advmod	9	7
9	6	si	expl	9	7
9	7	sale	advcl	10	6
10	1	se	mark	10	4
10	2	non	advmod	10	4
10	3	si	expl	10	4
10	4	temperasse	advcl	10	6
10	5	tanto	advmod	10	6
10	6	splende	advcl	5	5
11	1	che	mark	12	1
11	2	'l	det	11	5
11	3	tuo	amod	11	5
11	4	mortal	amod	11	5
11	5	podere	nsubj	12	1
11	6	al	case	11	8
11	7	suo	amod	11	8
11	8	fulgore	obl	12	1
12	1	sarebbe	advcl	10	6
12	2	fronda	attr	12	1
12	3	che	nsubj	12	5
12	4	trono	obj	12	5
12	5	scoscende	acl:relcl	12	2
13	1	Noi	nsubj	13	3
13	2	sem	aux	13	3
13	3	levati	root	0	0
13	4	al	case	13	6
13	5	settimo	nummod	13	6
13	6	splendore	obl	13	3
14	1	che	nsubj	15	1
