line	token	word	deprel	head_line	head_token
1	1	In	case	1	2
1	2	forma	obl	2	3
1	3	dunque	advmod	2	3
1	4	di	case	1	6
1	5	candida	amod	1	6
1	6	rosa	nmod	1	2
2	1	mi	iobj	2	3
2	2	si	expl	2	3
2	3	mostrava	root	0	0
2	4	la	det	2	5
2	5	milizia	nsubj	2	3
2	6	santa	amod	2	5
3	1	che	obj	3	6
3	2	nel	case	3	4
3	3	suo	det:poss	3	4
3	4	sangue	obl	3	6
3	5	Cristo	nsubj	3	6
3	6	fece	acl:relcl	2	5
3	7	sposa	obj	3	6
4	1	ma	cc	10	4
4	2	l'	det	4	3
4	3	altra	nsubj	10	4
4	4	che	nsubj	4	6
4	5	volando	advcl	4	6
4	6	vede	acl:relcl	4	3
4	7	e	cc	4	8
4	8	canta	conj	4	6
5	1	la	det	5	2
5	2	gloria	obj	4	6
5	3	di	case	5	4
5	4	colui	nmod	5	2
5	5	che	nsubj	5	7
5	6	la	obj	5	7
5	7	'nnamora	acl:relcl	5	4
6	1	e	cc	6	3
6	2	la	det	6	3
6	3	bontà	conj	5	2
6	4	che	nsubj	6	6
6	5	la	obj	6	6
6	6	fece	acl:relcl	6	3
6	7	cotanta	obj	6	6
7	1	sì	advmod	10	4
7	2	come	case	7	3
7	3	schiera	obl	10	4
7	4	d'	case	7	5
7	5	ape	nmod	7	3
7	6	che	nsubj	7	8
7	7	s'	expl	7	8
7	8	infiora	acl:relcl	7	3
8	1	una	det	8	2
8	2	fïata	obl	7	8
8	3	e	cc	8	6
8	4	una	obl	8	6
8	5	si	expl	8	6
8	6	ritorna	conj	7	8
9	1	là	advmod	8	6
9	2	dove	case	9	6
9	3	suo	det:poss	9	4
9	4	laboro	nsubj	9	6
9	5	s'	expl	9	6
9	6	insapora	advcl	8	6
10	1	nel	case	10	3
10	2	gran	amod	10	3
10	3	fior	obl	10	4
10	4	discendeva	conj	2	3
10	5	che	nsubj	10	7
10	6	s'	expl	10	7
10	7	addorna	acl:relcl	10	3
11	1	di	case	11	3
11	2	tante	det	11	3
11	3	foglie	obl	10	7
11	4	e	cc	11	6
11	5	quindi	advmod	11	6
11	6	risaliva	conj	10	4
12	1	là	advmod	11	6
12	2	dove	case	12	7
12	3	'l	det	12	5
12	4	süo	det:poss	12	5
12	5	amor	nsubj	12	7
12	6	sempre	advmod	12	7
12	7	soggiorna	advcl	11	6
13	1	Le	det	13	2
13	2	facce	nsubj	13	4
13	3	tutte	amod	13	2
13	4	avean	root	0	0
13	5	di	case	13	6
13	6	fiamma	obl	13	4
13	7	viva	amod	13	6
14	1	e	cc	14	3
14	2	l'	det	14	3
14	3	ali	conj	13	2
14	4	d'	case	14	5
14	5	oro	nmod	14	3
14	6	e	cc	14	8
14	7	l'	det	14	8
14	8	altro	conj	14	3
14	9	tanto	advmod	14	10
14	10	bianco	amod	14	8
15	1	che	mark	15	7
15	2	nulla	det	15	3
15	3	neve	nsubj	15	7
15	4	a	case	15	6
15	5	quel	det	15	6
15	6	termine	obl	15	7
15	7	arriva	advcl	14	10
16	1	Quando	mark	16	2
16	2	scendean	advcl	17	1
16	3	nel	case	16	4
16	4	fior	obl	16	2
16	5	di	case	16	6
16	6	banco	obl	16	2
16	7	in	case	16	8
16	8	banco	conj	16	6
17	1	porgevan	root	0	0
17	2	de	case	17	4
17	3	la	det	17	4
17	4	pace	obj	17	1
17	5	e	cc	17	8
17	6	de	case	17	8
