line	token	word	deprel	head_line	head_token
1	1	Osanna	vocative	2	1
1	2	sanctus	amod	1	3
1	3	Deus	vocative	2	1
1	4	sabaòth	nmod	1	3
2	1	superillustrans	root	0	0
2	2	claritate	obl	2	1
2	3	tua	amod	2	2
3	1	felices	amod	3	2
3	2	ignes	obj	2	1
3	3	horum	det	3	4
3	4	malacòth	nmod	3	2
4	1	Così	advmod	5	2
4	2	volgendosi	advcl	5	2
4	3	a	case	4	5
4	4	la	det	4	5
4	5	nota	obl	4	2
4	6	sua	amod	4	5
5	1	fu	aux	5	2
5	2	viso	root	0	0
5	3	a	case	5	4
5	4	me	obl	5	2
5	5	cantare	xcomp	5	2
5	6	essa	det	5	7
5	7	sustanza	nsubj	5	5
6	1	sopra	case	6	3
6	2	la	det	6	3
6	3	qual	obl	6	7
6	4	doppio	amod	6	5
6	5	lume	nsubj	6	7
6	6	s'	expl	6	7
6	7	addua	acl:relcl	5	7
7	1	ed	cc	7	6
7	2	essa	nsubj	7	6
7	3	e	cc	7	5
7	4	l'	det	7	5
7	5	altre	conj	7	2
7	6	mossero	conj	5	2
7	7	a	case	7	9
7	8	sua	amod	7	9
7	9	danza	obl	7	6
8	1	e	cc	9	3
8	2	quasi	advmod	8	3
8	3	velocissime	amod	8	4
8	4	faville	nsubj	9	3
9	1	mi	iobj	9	3
9	2	si	expl	9	3
9	3	velar	conj	7	6
9	4	di	case	9	6
9	5	sùbita	amod	9	6
9	6	distanza	obl	9	3
10	1	Io	nsubj	10	2
10	2	dubitava	root	0	0
10	3	e	cc	10	4
10	4	dicea	conj	10	2
10	5	Dille	ccomp	10	4
10	6	dille	conj	10	5
11	1	fra	case	11	2
11	2	me	obl	11	4
11	3	dille	ccomp	11	4
11	4	dicea	conj	10	4
11	5	a	case	11	8
11	6	la	det	11	8
11	7	mia	det:poss	11	8
11	8	donna	iobj	11	3
12	1	che	nsubj	12	3
12	2	mi	obj	12	3
12	3	diseta	acl:relcl	11	8
12	4	con	case	12	7
12	5	le	det	12	7
12	6	dolci	amod	12	7
12	7	stille	obl	12	3
13	1	Ma	advmod	15	2
13	2	quella	det	13	3
13	3	reverenza	nsubj	15	2
13	4	che	nsubj	13	6
13	5	s'	expl	13	6
13	6	indonna	acl:relcl	13	3
14	1	di	case	14	3
14	2	tutto	det	14	3
14	3	me	obl	13	6
14	4	pur	advmod	15	2
14	5	per	case	14	6
14	6	Be	obl	15	2
14	7	e	cc	14	9
14	8	per	case	14	9
14	9	ice	conj	14	6
15	1	mi	obj	15	2
15	2	richinava	root	0	0
15	3	come	case	15	5
15	4	l'	det	15	5
15	5	uom	obl	15	2
15	6	ch'	nsubj	15	7
15	7	assonna	acl:relcl	15	5
