line	token	word	deprel	head_line	head_token
1	1	Come	advmod	10	5
1	2	l'	det	1	3
1	3	augello	obl	10	5
1	4	intra	case	1	7
1	5	l'	det	1	7
1	6	amate	amod	1	7
1	7	fronde	obl	2	1
2	1	posato	acl	1	3
2	2	al	case	2	3
2	3	nido	obl	2	1
2	4	de'	case	2	7
2	5	suoi	det:poss	2	7
2	6	dolci	amod	2	7
2	7	nati	nmod	2	3
3	1	la	det	3	2
3	2	notte	obl	7	1
3	3	che	nsubj	3	7
3	4	le	det	3	5
3	5	cose	obj	3	7
3	6	ci	iobj	3	7
3	7	nasconde	acl:relcl	3	2
4	1	che	nsubj	7	1
4	2	per	case	4	3
4	3	veder	advcl	7	1
4	4	li	det	4	5
4	5	aspetti	obj	4	3
4	6	disïati	amod	4	5
5	1	e	cc	5	3
5	2	per	case	5	3
5	3	trovar	advcl	7	1
5	4	lo	det	5	5
5	5	cibo	obj	5	3
5	6	onde	case	5	8
5	7	li	obj	5	8
5	8	pasca	acl:relcl	5	5
6	1	in	case	6	4
6	2	che	det	6	4
6	3	gravi	amod	6	4
6	4	labor	nsubj	6	6
6	5	li	iobj	6	6
6	6	sono	aux	6	7
6	7	aggrati	acl:relcl	5	5
7	1	previene	acl:relcl	1	3
7	2	il	det	7	3
7	3	tempo	obj	7	1
7	4	in	case	7	7
7	5	su	case	7	7
7	6	aperta	amod	7	7
7	7	frasca	obl	7	1
8	1	e	cc	8	7
8	2	con	case	8	4
8	3	ardente	amod	8	4
8	4	affetto	obl	8	7
8	5	il	det	8	6
8	6	sole	obj	8	7
8	7	aspetta	conj	7	1
9	1	fiso	advmod	9	2
9	2	guardando	advcl	8	7
9	3	pur	advmod	9	7
9	4	che	mark	9	7
9	5	l'	det	9	6
9	6	alba	nsubj	9	7
9	7	nasca	ccomp	9	2
10	1	così	advmod	10	5
10	2	la	det	10	3
10	3	donna	nsubj	10	5
10	4	mïa	amod	10	3
10	5	stava	root	0	0
10	6	eretta	xcomp	10	5
11	1	e	cc	11	2
11	2	attenta	conj	10	6
11	3	rivolta	conj	10	6
11	4	inver'	case	11	6
11	5	la	det	11	6
11	6	plaga	obl	11	3
12	1	sotto	case	12	3
12	2	la	det	12	3
12	3	quale	obl	12	6
12	4	il	det	12	5
12	5	sol	nsubj	12	6
12	6	mostra	acl:relcl	11	6
12	7	men	advmod	12	6
12	8	fretta	obj	12	6
13	1	sì	advmod	14	1
13	2	che	mark	14	1
13	3	veggendola	advcl	14	1
13	4	io	nsubj	13	3
13	5	sospesa	xcomp	13	3
13	6	e	cc	13	7
13	7	vaga	conj	13	5
14	1	fecimi	root	0	0
14	2	qual	xcomp	14	3
14	3	è	obl	14	1
14	4	quei	nsubj	14	3
14	5	che	nsubj	15	2
14	6	disïando	advcl	15	2
15	1	altro	obj	15	2
15	2	vorria	acl:relcl	14	4
