line	word	lemma	pos	gender	number	person	tense	mood	note
1	Ecco	ecco	adverb						
1	la	lo	article	f.	sg.				
1	fiera	fiera	noun	f.	sg.				
1	con	con	preposition						
1	la	lo	article	f.	sg.				
1	coda	coda	noun	f.	sg.				
1	aguzza	aguzzo	adjective	f.	sg.				
2	che	che	pronoun		sg.				
2	passa	passare	verb		sg.	3	present	indicative	
2	i	lo	article	m.	pl.				
2	monti	monte	noun	m.	pl.				
2	e	e	conjunction						
2	rompe	rompere	verb		sg.	3	present	indicative	
2	i	lo	article	m.	pl.				
2	muri	muro	noun	m.	pl.				
2	e	e	conjunction						
2	l'	le	article	f.	pl.				elision
2	armi	arma	noun	f.	pl.				
3	Ecco	ecco	adverb						
3	colei	colui	pronoun	f.	sg.				
3	che	che	pronoun		sg.				
3	tutto	tutto	adjective	m.	sg.				
3	'l	lo	article	m.	sg.				elision
3	mondo	mondo	noun	m.	sg.				
3	appuzza	appuzzare	verb		sg.	3	present	indicative	
4	Sì	sì	adverb						
4	cominciò	cominciare	verb		sg.	3	remote past	indicative	
4	lo	lo	article	m.	sg.				
4	mio	mio	adjective	m.	sg.				
4	duca	duca	noun	m.	sg.				
4	a	a	preposition						
4	parlarmi	parlare+mi	verb+pronoun		sg.	1			enclitic
5	e	e	conjunction						
5	accennolle	accennare+gli	verb+pronoun		sg.	3	remote past	indicative	enclitic
5	che	che	conjunction						
5	venisse	venire	verb		sg.	3	imperfect	subjunctive	
5	a	a	preposition						
5	proda	proda	noun	f.	sg.				archaic
6	vicino	vicino	adjective	m.	sg.				
6	al	a+il	preposition+article	m.	sg.				contraction
6	fin	fine	noun	m.	sg.				apocope
6	d'	di	preposition						elision
6	i	i	article	m.	pl.				
6	passeggiati	passeggiare	adjective	m.	pl.				
6	marmi	marmo	noun	m.	pl.				
7	E	e	conjunction						
7	quella	quello	adjective	f.	sg.				
7	sozza	sozzo	adjective	f.	sg.				
7	imagine	immagine	noun	f.	sg.				archaic
7	di	di	preposition						
7	froda	frode	noun	f.	sg.				archaic
8	sen	sen	adverb						archaic
8	venne	venire	verb		sg.	3	remote past	indicative	
8	e	e	conjunction						
