line	word	lemma	pos	gender	number	person	tense	mood	note
1	In	in	preposition						
1	su	su	preposition						
1	l'	lo	article	f.	sg.				elision
1	estremità	estremità	noun	f.	sg.				
1	d'	di	preposition						elision
1	un'	uno	article	f.	sg.				elision
1	alta	alto	adjective	f.	sg.				
1	ripa	ripa	noun	f.	sg.				
2	che	che	pronoun		pl.				relative
2	facevan	fare	verb		pl.	3	imperfect	indicative	apocope
2	gran	grande	adjective	f.	pl.				apocope
2	pietre	pietra	noun	f.	pl.				
2	rotte	rotto	adjective	f.	pl.				
2	in	in	preposition						
2	cerchio	cerchio	noun	m.	sg.				
3	venimmo	venire	verb		pl.	1	remote past	indicative	
3	sopra	sopra	preposition						
3	più	più	adverb						
3	crudele	crudele	adjective	f.	sg.				
3	stipa	stipa	noun	f.	sg.				
4	e	e	conjunction						
4	quivi	quivi	adverb						archaic
4	per	per	preposition						
4	l'	lo	article	m.	sg.				elision
4	orribile	orribile	adjective	m.	sg.				
4	soperchio	soperchio	noun	m.	sg.				
5	del	di+il	preposition+article	m.	sg.				contraction
5	puzzo	puzzo	noun	m.	sg.				
5	che	che	pronoun		sg.				
5	'l	lo	article	m.	sg.				elision
5	profondo	profondo	adjective	m.	sg.				
5	abisso	abisso	noun	m.	sg.				
5	gitta	gittare	verb		sg.	3	present	indicative	
6	ci	ci	pronoun		pl.	1			reflexive
6	raccostammo	raccostare	verb		pl.	1	remote past	indicative	
6	in	in	preposition						
6	dietro	dietro	adverb						
6	ad	a	preposition						euphonic
6	un	uno	article	m.	sg.				indefinite
6	coperchio	coperchio	noun	m.	sg.				
7	d'	di	preposition						elision
7	un	uno	article	m.	sg.				indefinite
7	grand'	grande	adjective	m.	sg.				apocope
7	avello	avello	noun	m.	sg.				
7	ov'	ove	adverb						elision
7	io	io	pronoun		sg.	1			
7	vidi	vedere	verb		sg.	1	remote past	indicative	
7	una	uno	article	f.	sg.				indefinite
7	scritta	scritta	noun	f.	sg.				
8	che	che	pronoun	f.	sg.				relative
8	dicea	dire	verb		sg.	3	imperfect	indicative	archaic
8	Anastasio	Anastasio	noun	m.	sg.				proper noun
8	papa	papa	noun	m.	sg.				
8	guardo	guardare	verb		sg.	3	remote past	indicative	archaic
9	lo	lo	article	m.	sg.				
9	qual	quale	pronoun	m.	sg.				relative
9	trasse	trarre	verb		sg.	3	remote past	indicative	
9	Fotin	Fotino	noun	m.	sg.				proper noun, apocope
9	de	di	preposition						archaic
9	la	la	article	f.	sg.				
9	via	via	noun	f.	sg.				
9	dritta	dritto	adjective	f.	sg.				
10	Lo	lo	article	m.	sg.				
10	nostro	nostro	adjective	m.	sg.				
10	scender	scendere	noun	m.	sg.				apocope
10	conviene	convenire	verb		sg.	3	present	indicative	
10	esser	essere	verb						apocope
10	tardo	tardo	adjective	m.	sg.				
11	sì	sì	adverb						
11	che	che	conjunction						
11	s'	si	pronoun		sg.	3			elision
11	ausi	ausare	verb		sg.	3	present	subjunctive	
11	un	uno	article	m.	sg.				indefinite
11	poco	poco	noun	m.	sg.				
11	in	in	preposition						
11	prima	prima	adverb						
11	il	il	article	m.	sg.				
11	senso	senso	noun	m.	sg.				
12	al	a+il	preposition+article	m.	sg.				contraction
12	tristo	tristo	adjective	m.	sg.				
12	fiato	fiato	noun	m.	sg.				
12	e	e	conjunction						
12	poi	poi	adverb						
12	no	no	adverb						
12	i	io	pronoun		sg.	1			apocope
12	fia	fieri	verb		sg.	3	future	indicative	archaic
12	riguardo	riguardo	noun	m.	sg.				
13	Così	così	adverb						
13	'l	lo	article	m.	sg.				elision
13	maestro	maestro	noun	m.	sg.				
13	e	e	conjunction						
13	io	io	pronoun		sg.	1			
13	Alcun	alcuno	adjective	m.	sg.				apocope
13	compenso	compenso	noun	m.	sg.				
14	dissi	dire	verb		sg.	1	remote past	indicative	
14	lui	lui	pronoun	m.	sg.	3			
14	trova	trovare	verb		sg.	2	present	imperative	
14	che	che	conjunction						
14	'l	lo	article	m.	sg.				elision
14	tempo	tempo	noun	m.	sg.				
14	non	non	adverb						
14	passi	passare	verb		sg.	3	present	subjunctive	
15	perduto	perduto	adjective	m.	sg.				
15	Ed	e	conjunction						euphonic
15	elli	egli	pronoun	m.	sg.	3			archaic
15	Vedi	vedere	verb		sg.	2	present	indicative	
15	ch'	che	conjunction						elision
15	a	a	preposition						
15	ciò	ciò	pronoun		sg.				
15	penso	pensare	verb		sg.	1	present	indicative	
16	Figliuol	figliuolo	noun	m.	sg.				apocope
16	mio	mio	adjective	m.	sg.				
16	dentro	dentro	preposition						
16	da	da	preposition						
16	cotesti	costei	adjective	m.	pl.				
16	sassi	sasso	noun	m.	pl.				
17	cominciò	cominciare	verb		sg.	3	remote past	indicative	
17	poi	poi	adverb						
17	a	a	preposition						
17	dir	dire	verb						apocope
17	son	essere	verb		pl.	3	present	indicative	apocope
17	tre	tre	numeral						
17	cerchietti	cerchietto	noun	m.	pl.				
18	di	di	preposition						
18	grado	grado	noun	m.	sg.				
18	in	in	preposition						
18	grado	grado	noun	m.	sg.				
18	come	come	conjunction						
18	que'	quello	adjective	m.	pl.				apocope
18	che	che	pronoun						
18	lassi	lasciare	verb		sg.	2	present	subjunctive	
19	Tutti	tutto	determiner	m.	pl.				
19	son	essere	verb		pl.	3	present	indicative	apocope
19	pien	pieno	adjective	m.	pl.				apocope
19	di	di	preposition						
19	spirti	spirito	noun	m.	pl.				
19	maladetti	maledetto	adjective	m.	pl.				
20	ma	ma	conjunction						
20	perché	perché	conjunction						
