line	word	lemma	pos	gender	number	person	tense	mood	note
1	Al	a+il	preposition+article	m.	sg.				contraction
1	fine	fine	noun	m.	sg.				
1	de	di	preposition						archaic
1	le	le	article	f.	pl.				
1	sue	suo	adjective	f.	pl.				
1	parole	parola	noun	f.	pl.				
1	il	il	article	m.	sg.				
1	ladro	ladro	noun	m.	sg.				
2	le	le	article	f.	pl.				
2	mani	mano	noun	f.	pl.				
2	alzò	alzare	verb		sg.	3	remote past	indicative	
2	con	con	preposition						
2	amendue	amendue	adjective	f.	pl.				archaic
2	le	le	article	f.	pl.				
2	fiche	fica	noun	f.	pl.				
3	gridando	gridare	verb				present participle		
3	Togli	togliere	verb		sg.	2	present	imperative	
3	Dio	Dio	noun	m.	sg.				
3	ch'	che	conjunction						elision
3	a	a	preposition						
3	te	te	pronoun		sg.	2			
3	le	le	pronoun	f.	pl.				
3	squadro	squadrare	verb		sg.	1	present	indicative	
4	Da	da	preposition						
4	indi	indi	adverb						
4	in	in	preposition						
4	qua	qua	adverb						
4	mi	mi	pronoun		sg.	1			
4	fuor	essere	verb		pl.	3	remote past	indicative	apocope
4	le	il	article	f.	pl.				
4	serpi	serpe	noun	f.	pl.				
4	amiche	amico	adjective	f.	pl.				
5	perch'	perché	conjunction						elision
5	una	uno	article	f.	sg.				indefinite
5	li	lo	pronoun	m.	sg.				archaic
5	s'	si	pronoun		sg.	3			elision
5	avvolse	avvolgere	verb		sg.	3	remote past	indicative	
5	allora	allora	adverb						
5	al	a+il	preposition+article	m.	sg.				contraction
5	collo	collo	noun	m.	sg.				
6	come	come	conjunction						
6	dicesse	dire	verb		sg.	3	imperfect	subjunctive	
6	Non	non	adverb						
6	vo'	volere	verb		sg.	1	present	indicative	apocope
6	che	che	conjunction						
6	più	più	adverb						
6	diche	dire	verb		sg.	3	present	subjunctive	archaic
7	e	e	conjunction						
7	un'	uno	article	f.	sg.				elision
7	altra	altro	adjective	f.	sg.				
7	a	a	preposition						
7	le	lo/la	article	f.	pl.				
7	braccia	braccio	noun	f.	pl.				
7	e	e	conjunction						
7	rilegollo	rilegare+lo	verb+pronoun	m.	sg.	3	remote past	indicative	enclitic
8	ribadendo	ribadire	verb				gerund		
8	sé	sé	pronoun		sg.				
8	stessa	stesso	adjective	f.	sg.				
8	sì	sì	adverb						
8	dinanzi	dinanzi	adverb						
9	che	che	conjunction						
9	non	non	adverb						
9	potea	potere	verb		sg.	3	imperfect	indicative	apocope
9	con	con	preposition						
9	esse	esso	pronoun	f.	pl.				
9	dare	dare	verb				infinitive		
9	un	uno	article	m.	sg.				
9	crollo	crollo	noun	m.	sg.				
10	Ahi	ahi	interjection						
10	Pistoia	Pistoia	noun	f.	sg.				
10	Pistoia	Pistoia	noun	f.	sg.				
10	ché	che	conjunction						contraction
10	non	non	adverb						
10	stanzi	stanziare	verb		sg.	2	present	subjunctive	
11	d'	di	preposition						elision
11	incenerarti	incenerare+ti	verb+pronoun		sg.	2	infinitive		clitic
11	sì	sì	adverb						
11	che	che	conjunction						
11	più	più	adverb						
11	non	non	adverb						
11	duri	durare	verb		sg.	2	present	subjunctive	
12	poi	poi	conjunction						
12	che	che	conjunction						
12	'n	in	preposition						elision
12	mal	male	adjective	m.	sg.				apocope
12	fare	fare	noun	m.	sg.				
12	il	il	article	m.	sg.				
12	seme	seme	noun	m.	sg.				
12	tuo	tuo	adjective	m.	sg.				
12	avanzi	avanzare	verb		sg.	2	present	subjunctive	
13	Per	per	preposition						
13	tutt'	tutto	adjective	m.	pl.				apocope
13	i	il	article	m.	pl.				
13	cerchi	cerchio	noun	m.	pl.				
13	de	di	preposition						archaic
13	lo	lo	article	m.	sg.				
13	'nferno	inferno	noun	m.	sg.				apocope
13	scuri	scuro	adjective	m.	pl.				
14	non	non	adverb						
14	vidi	vedere	verb		sg.	1	remote past	indicative	
14	spirto	spirito	noun	m.	sg.				apocope
14	in	in	preposition						
14	Dio	Dio	noun	m.	sg.				
14	tanto	tanto	adverb						
14	superbo	superbo	adjective	m.	sg.				
15	non	non	adverb						
15	quel	quello	pronoun	m.	sg.				
15	che	che	pronoun		sg.				
15	cadde	cadere	verb		sg.	3	remote past	indicative	
15	a	a	preposition						
15	Tebe	Tebe	noun	f.	sg.				
15	giù	giù	adverb						
15	da'	da+i	preposition+article	m.	pl.				contraction
15	muri	muro	noun	m.	pl.				
16	El	egli	pronoun	m.	sg.	3			
16	si	si	pronoun		sg.	3			reflexive
16	fuggì	fuggire	verb		sg.	3	remote past	indicative	
16	che	che	conjunction						
16	non	non	adverb						
