line	word	lemma	pos	gender	number	person	tense	mood	note
1	Una	uno	article	f.	sg.				indefinite
1	medesma	medesimo	adjective	f.	sg.				
1	lingua	lingua	noun	f.	sg.				
1	pria	prima	adverb						apocope
1	mi	mi	pronoun		sg.	1			
1	morse	mordere	verb		sg.	3	remote past	indicative	
2	sì	sì	adverb						
2	che	che	conjunction						
2	mi	mi	pronoun		sg.	1			
2	tinse	tingere	verb		sg.	3	remote past	indicative	
2	l'	la	article	f.	sg.				elision
2	una	uno	adjective	f.	sg.				
2	e	e	conjunction						
2	l'	la	article	f.	sg.				elision
2	altra	altro	adjective	f.	sg.				
2	guancia	guancia	noun	f.	sg.				
3	e	e	conjunction						
3	poi	poi	adverb						
3	la	la	article	f.	sg.				
3	medicina	medicina	noun	f.	sg.				
3	mi	mi	pronoun		sg.	1			
3	riporse	riporre	verb		sg.	3	remote past	indicative	
4	così	così	adverb						
4	od'	udire	verb		sg.	1	present	indicative	elision
4	io	io	pronoun		sg.	1			
4	che	che	conjunction						
4	solea	solere	verb		sg.	1	imperfect	indicative	apocope
4	far	fare	verb						apocope
4	la	il	article	f.	sg.				
4	lancia	lancia	noun	f.	sg.				
5	d'	di	preposition						elision
5	Achille	Achille	noun	m.	sg.				
5	e	e	conjunction						
5	del	di+il	preposition+article	m.	sg.				contraction
5	suo	suo	adjective	m.	sg.				
5	padre	padre	noun	m.	sg.				
5	esser	essere	verb						apocope
5	cagione	cagione	noun	f.	sg.				
6	prima	prima	adverb						
6	di	di	preposition						
6	trista	triste	adjective	f.	sg.				archaic
6	e	e	conjunction						
6	poi	poi	adverb						
6	di	di	preposition						
6	buona	buono	adjective	f.	sg.				
6	mancia	mancia	noun	f.	sg.				
7	Noi	noi	pronoun		pl.	1			
7	demmo	dare	verb		pl.	1	remote past	indicative	
7	il	il	article	m.	sg.				
7	dosso	dosso	noun	m.	sg.				
7	al	a+il	preposition+article	m.	sg.				contraction
7	misero	misero	adjective	m.	sg.				
7	vallone	vallone	noun	m.	sg.				
8	su	su	adverb						
8	per	per	preposition						
8	la	la	article	f.	sg.				
8	ripa	ripa	noun	f.	sg.				
8	che	che	pronoun		sg.				
8	'l	lo	pronoun	m.	sg.	3			elision
8	cinge	cingere	verb		sg.	3	present	indicative	
8	dintorno	dintorno	adverb						
9	attraversando	attraversare	verb				gerund		
9	sanza	senza	preposition						archaic
9	alcun	alcun	adjective	m.	sg.				
9	sermone	sermone	noun	m.	sg.				
10	Quiv'	qui	adverb						apocope
10	era	essere	verb		sg.	3	imperfect	indicative	
10	men	meno	adverb						apocope
10	che	che	conjunction						
10	notte	notte	noun	f.	sg.				
10	e	e	conjunction						
10	men	meno	adverb						apocope
10	che	che	conjunction						
10	giorno	giorno	noun	m.	sg.				
11	sì	sì	adverb						
11	che	che	conjunction						
11	'l	il	article	m.	sg.				elision
11	viso	viso	noun	m.	sg.				
