line	word	lemma	pos	gender	number	person	tense	mood	note
1	Di	di	preposition						
1	nova	novo	adjective	f.	sg.				
1	pena	pena	noun	f.	sg.				
1	mi	mi	pronoun		sg.	1			reflexive
1	conven	convenire	verb		sg.	3	present	indicative	apocope
1	far	fare	verb				infinitive		apocope
1	versi	verso	noun	m.	pl.				
2	e	e	conjunction						
2	dar	dare	verb				infinitive		apocope
2	matera	materia	noun	f.	sg.				apocope
2	al	a+il	preposition+article	m.	sg.				contraction
2	ventesimo	ventesimo	numeral	m.	sg.				
2	canto	canto	noun	m.	sg.				
3	de	di	preposition						archaic
3	la	la	article	f.	sg.				
3	prima	primo	adjective	f.	sg.				
3	canzon	canzone	noun	f.	sg.				apocope
3	ch'	che	pronoun						elision
3	è	essere	verb		sg.	3	present	indicative	
3	d'	di	preposition						elision
3	i	i	article	m.	pl.				
3	sommersi	sommerso	adjective	m.	pl.				
4	Io	io	pronoun		sg.	1			
4	era	essere	verb		sg.	3	imperfect	indicative	
4	già	già	adverb						
4	disposto	disposto	adjective	m.	sg.				
4	tutto	tutto	adjective	m.	sg.				
4	quanto	quanto	adjective	m.	sg.				
5	a	a	preposition						
5	riguardar	riguardare	verb		sg.				apocope
5	ne	in	preposition						archaic
5	lo	lo	article	m.	sg.				
5	scoperto	scoperto	adjective	m.	sg.				
5	fondo	fondo	noun	m.	sg.				
6	che	che	pronoun		sg.				relative
6	si	si	pronoun		sg.	3			reflexive
6	bagnava	bagnare	verb		sg.	3	imperfect	indicative	
6	d'	di	preposition						elision
6	angoscioso	angoscioso	adjective	m.	sg.				
6	pianto	pianto	noun	m.	sg.				
7	e	e	conjunction						
7	vidi	vedere	verb		sg.	1	remote past	indicative	
7	gente	gente	noun	f.	sg.				
7	per	per	preposition						
7	lo	lo	article	m.	sg.				
7	vallon	vallone	noun	m.	sg.				apocope
7	tondo	tondo	adjective	m.	sg.				
8	venir	venire	verb						apocope
8	tacendo	tacere	verb						gerund
8	e	e	conjunction						
8	lagrimando	lagrimare	verb						gerund
8	al	a+il	preposition+article	m.	sg.				contraction
8	passo	passo	noun	m.	sg.				
9	che	che	pronoun						relative
9	fanno	fare	verb		pl.	3	present	indicative	
9	le	le	article	f.	pl.				
9	letane	letana	noun	f.	pl.				
9	in	in	preposition						
9	questo	questo	adjective	m.	sg.				demonstrative
9	mondo	mondo	noun	m.	sg.				
10	Come	come	conjunction						
10	'l	lo	article	m.	sg.				elision
10	viso	viso	noun	m.	sg.				
10	mi	mi	pronoun		sg.	1			
10	scese	scendere	verb		sg.	3	remote past	indicative	
10	in	in	preposition						
10	lor	loro	pronoun		pl.				apocope
10	più	più	adverb						
10	basso	basso	adjective	m.	sg.				
11	mirabilmente	mirabilmente	adverb						
11	apparve	apparire	verb		sg.	3	remote past	indicative	
11	esser	essere	verb				infinitive		apocope
11	travolto	travolgere	verb	m.	sg.		past participle		
12	ciascun	ciascuno	pronoun	m.	sg.				apocope
12	tra	tra	preposition						
12	'l	lo	article	m.	sg.				elision
12	mento	mento	noun	m.	sg.				
12	e	e	conjunction						
12	'l	lo	article	m.	sg.				elision
12	principio	principio	noun	m.	sg.				
12	del	di+il	preposition+article	m.	sg.				contraction
12	casso	casso	noun	m.	sg.				archaic
13	ché	ché	conjunction						
13	da	da	preposition						
13	le	lo	article	f.	pl.				
13	reni	rene	noun	f.	pl.				
13	era	essere	verb		sg.	3	imperfect	indicative	
13	tornato	tornare	verb	m.	sg.		past participle		
13	'l	il	article	m.	sg.				elision
13	volto	volto	noun	m.	sg.				
14	e	e	conjunction						
14	in	in	preposition						
14	dietro	dietro	adverb						
14	venir	venire	verb				infinitive		apocope
14	li	lo	pronoun	m.	pl.	3			
14	convenia	convenire	verb		sg.	3	imperfect	indicative	
15	perché	perché	conjunction						
15	'l	il	article	m.	sg.				elision
15	veder	vedere	noun	m.	sg.				apocope
15	dinanzi	dinanzi	adverb						
15	era	essere	verb		sg.	3	imperfect	indicative	
15	lor	loro	pronoun		pl.	3			apocope
15	tolto	togliere	verb	m.	sg.		past participle		
16	Forse	forse	adverb						
16	per	per	preposition						
16	forza	forza	noun	f.	sg.				
16	già	già	adverb						
16	di	di	preposition						
16	parlasia	parlare+si	verb		sg.	3	present	indicative	contraction
17	si	si	pronoun		sg.	3			reflexive
17	travolse	travolgere	verb		sg.	3	remote past	indicative	
17	così	così	adverb						
17	alcun	alcuno	pronoun	m.	sg.				apocope
17	del	di+il	preposition+article	m.	sg.				contraction
17	tutto	tutto	noun	m.	sg.				
18	ma	ma	conjunction						
18	io	io	pronoun		sg.	1			
18	nol	non+lo	adverb+pronoun		sg.	3			contraction
18	vidi	vedere	verb		sg.	1	remote past	indicative	
18	né	né	conjunction						
18	credo	credere	verb		sg.	1	present	indicative	
18	che	che	conjunction						
18	sia	essere	verb		sg.	3	present	subjunctive	
19	Se	se	conjunction						
19	Dio	Dio	noun	m.	sg.				
19	ti	te	pronoun		sg.	2			
19	lasci	lasciare	verb		sg.	3	present	subjunctive	
19	lettor	lettore	noun	m.	sg.				apocope
19	prender	prendere	verb						apocope
19	frutto	frutto	noun	m.	sg.				
20	di	di	preposition						
20	tua	tuo	adjective	f.	sg.				
20	lezione	lezione	noun	f.	sg.				
20	or	ora	adverb						apocope
20	pensa	pensare	verb		sg.	2	present	imperative	
20	per	per	preposition						
20	te	te	pronoun		sg.	2			
20	stesso	stesso	adjective	m.	sg.				
21	com'	come	adverb						elision
21	io	io	pronoun		sg.	1			
21	potea	potere	verb		sg.	1	imperfect	indicative	
21	tener	tenere	verb						apocope
21	lo	lo	article	m.	sg.				
21	viso	viso	noun	m.	sg.				
21	asciutto	asciutto	adjective	m.	sg.				
22	quando	quando	conjunction						
22	la	lo	article	f.	sg.				
22	nostra	nostro	adjective	f.	sg.				
22	imagine	immagine	noun	f.	sg.				archaic
22	di	di	preposition						
22	presso	presso	adverb						
23	vidi	vedere	verb		sg.	1	remote past	indicative	
23	sì	sì	adverb						
23	torta	torto	adjective	f.	sg.				
23	che	che	conjunction						
23	'l	lo	article	m.	sg.				elision
23	pianto	pianto	noun	m.	sg.				
23	de	di	preposition						archaic
23	li	lo	article	m.	pl.				archaic
23	occhi	occhio	noun	m.	pl.				
24	le	lo	article	f.	pl.				
24	natiche	natica	noun	f.	pl.				
24	bagnava	bagnare	verb		sg.	3	imperfect	indicative	
24	per	per	preposition						
24	lo	lo	article	m.	sg.				
24	fesso	fesso	noun	m.	sg.				
25	Certo	certo	adverb						
25	io	io	pronoun		sg.	1			
25	piangea	piangere	verb		sg.	1	imperfect	indicative	archaic
25	poggiato	poggiato	adjective	m.	sg.				
25	a	a	preposition						
25	un	uno	pronoun	m.	sg.				
25	de'	di+i	preposition+article	m.	pl.				contraction
25	rocchi	rocchio	noun	m.	pl.				
26	del	di+il	preposition+article	m.	sg.				contraction
26	duro	duro	adjective	m.	sg.				
