line	word	lemma	pos	gender	number	person	tense	mood	note
1	O	o	interjection						
1	Simon	Simone	noun	m.	sg.				
1	mago	mago	noun	m.	sg.				
1	o	o	interjection						
1	miseri	misero	adjective	m.	pl.				
1	seguaci	seguace	noun	m.	pl.				
2	che	che	pronoun	m.	pl.				relative
2	le	il	article	f.	pl.				
2	cose	cosa	noun	f.	pl.				
2	di	di	preposition						
2	Dio	Dio	noun	m.	sg.				
2	che	che	pronoun	f.	pl.				relative
2	di	di	preposition						
2	bontate	bontà	noun	f.	sg.				archaic
3	deon	dovere	verb		pl.	3	present	indicative	archaic
3	essere	essere	verb				infinitive		
3	spose	sposo	adjective	f.	pl.				
3	e	e	conjunction						
3	voi	voi	pronoun		pl.	2			
3	rapaci	rapace	adjective	m.	pl.				
4	per	per	preposition						
4	oro	oro	noun	m.	sg.				
4	e	e	conjunction						
4	per	per	preposition						
4	argento	argento	noun	m.	sg.				
4	avolterate	avoltere	verb	m.	pl.		past participle		
5	or	ora	adverb						apocope
5	convien	convenire	verb		sg.	3	present	indicative	apocope
5	che	che	conjunction						
5	per	per	preposition						
5	voi	voi	pronoun		pl.	2			
5	suoni	suonare	verb		sg.	3	present	subjunctive	
5	la	la	article	f.	sg.				
5	tromba	tromba	noun	f.	sg.				
6	però	perché	conjunction						
6	che	che	conjunction						
6	ne	in	preposition						archaic
6	la	la	article	f.	sg.				
6	terza	terzo	adjective	f.	sg.				
6	bolgia	bolgia	noun	f.	sg.				
6	state	stare	verb		pl.	2	present	indicative	
7	Già	già	adverb						
7	eravamo	essere	verb		pl.	1	imperfect	indicative	
7	a	a	preposition						
7	la	lo	article	f.	sg.				
7	seguente	seguente	adjective	f.	sg.				
7	tomba	tomba	noun	f.	sg.				
8	montati	montare	adjective	m.	pl.				past participle
8	de	di	preposition						archaic
8	lo	lo	article	m.	sg.				
8	scoglio	scoglio	noun	m.	sg.				
8	in	in	preposition						
8	quella	quello	adjective	f.	sg.				
8	parte	parte	noun	f.	sg.				
9	ch'	che	conjunction						elision
9	a	a	preposition						
9	punto	punto	noun	m.	sg.				
9	sovra	sopra	preposition						archaic
9	mezzo	mezzo	noun	m.	sg.				
9	'l	il	article	m.	sg.				elision
9	fosso	fosso	noun	m.	sg.				
9	piomba	piombare	verb		sg.	3	present	indicative	
10	O	o	interjection						
10	somma	somma	adjective	f.	sg.				
10	sapïenza	sapienza	noun	f.	sg.				
10	quanta	quanto	adjective	f.	sg.				
10	è	essere	verb		sg.	3	present	indicative	
10	l'	la	article	f.	sg.				elision
10	arte	arte	noun	f.	sg.				
11	che	che	pronoun		sg.				
11	mostri	mostrare	verb		sg.	2	present	subjunctive	
11	in	in	preposition						
11	cielo	cielo	noun	m.	sg.				
11	in	in	preposition						
11	terra	terra	noun	f.	sg.				
11	e	e	conjunction						
11	nel	in+il	preposition+article	m.	sg.				contraction
11	mal	male	adjective	m.	sg.				apocope
11	mondo	mondo	noun	m.	sg.				
12	e	e	conjunction						
12	quanto	quanto	adjective	m.	sg.				
12	giusto	giusto	adjective	m.	sg.				
12	tua	tuo	adjective	f.	sg.				
12	virtù	virtù	noun	f.	sg.				
12	comparte	comparte	verb		sg.	3	present	indicative	
13	Io	io	pronoun		sg.	1			
13	vidi	vedere	verb		sg.	1	remote past	indicative	
13	per	per	preposition						
13	le	lo	article	f.	pl.				
13	coste	costa	noun	f.	pl.				
13	e	e	conjunction						
13	per	per	preposition						
13	lo	lo	article	m.	sg.				
13	fondo	fondo	noun	m.	sg.				
14	piena	pieno	adjective	f.	sg.				
14	la	lo	article	f.	sg.				
14	pietra	pietra	noun	f.	sg.				
14	livida	livido	adjective	f.	sg.				
14	di	di	preposition						
14	fóri	foro	noun	m.	pl.				archaic
15	d'	di	preposition						elision
15	un	uno	article	m.	sg.				indefinite
15	largo	largo	adjective	m.	sg.				
15	tutti	tutto	adjective	m.	pl.				
15	e	e	conjunction						
15	ciascun	ciascuno	pronoun	m.	sg.				apocope
15	era	essere	verb		sg.	3	imperfect	indicative	
15	tondo	tondo	adjective	m.	sg.				
16	Non	non	adverb						
16	mi	mi	pronoun		sg.	1			reflexive
16	parean	parere	verb		pl.	3	imperfect	indicative	apocope
16	men	meno	adverb						apocope
16	ampi	ampio	adjective	m.	pl.				
16	né	né	conjunction						
16	maggiori	maggiore	adjective	m.	pl.				
17	che	che	conjunction						
17	que'	quello	pronoun	m.	pl.				apocope
17	che	che	pronoun	m.	pl.				
17	son	essere	verb		pl.	3	present	indicative	apocope
17	nel	in+il	preposition+article	m.	sg.				contraction
17	mio	mio	adjective	m.	sg.				
17	bel	bello	adjective	m.	sg.				apocope
17	San	santo	noun	m.	sg.				apocope
17	Giovanni	Giovanni	noun	m.	sg.				
18	fatti	fare	verb	m.	pl.		past participle		
18	per	per	preposition						
18	loco	luogo	noun	m.	sg.				archaic
18	d'	di	preposition						elision
18	i	i	article	m.	pl.				
18	battezzatori	battezzatore	noun	m.	pl.				
19	l'	lo	article	m.	sg.				elision
19	un	uno	pronoun	m.	sg.				
19	de	di	preposition						archaic
19	li	i	article	m.	pl.				archaic
19	quali	quale	pronoun	m.	pl.				
19	ancor	ancora	adverb						apocope
19	non	non	adverb						
19	è	essere	verb		sg.	3	present	indicative	
19	molt'	molto	adjective	m.	pl.				apocope
19	anni	anno	noun	m.	pl.				
20	rupp'	rompere	verb		sg.	1	remote past	indicative	apocope
20	io	io	pronoun		sg.	1			
20	per	per	preposition						
20	un	uno	pronoun	m.	sg.				
20	che	che	pronoun						
20	dentro	dentro	adverb						
20	v'	vi	pronoun						elision
20	annegava	annegare	verb		sg.	3	imperfect	indicative	
21	e	e	conjunction						
21	questo	questo	pronoun	m.	sg.				
21	sia	essere	verb		sg.	3	present	subjunctive	
21	suggel	sugello	noun	m.	sg.				apocope
