line	word	lemma	pos	gender	number	person	tense	mood	note
1	Ora	ora	adverb						
1	sen	si+ne	pronoun						contraction
1	va	andare	verb		sg.	3	present	indicative	
1	per	per	preposition						
1	un	uno	article	m.	sg.				indefinite
1	secreto	segreto	adjective	m.	sg.				archaic
1	calle	calle	noun	m.	sg.				
2	tra	tra	preposition						
2	'l	il	article	m.	sg.				elision
2	muro	muro	noun	m.	sg.				
2	de	di	preposition						archaic
2	la	la	article	f.	sg.				
2	terra	terra	noun	f.	sg.				
2	e	e	conjunction						
2	li	i	article	m.	pl.				archaic
2	martìri	martirio	noun	m.	pl.				
3	lo	lo	article	m.	sg.				
3	mio	mio	adjective	m.	sg.				
3	maestro	maestro	noun	m.	sg.				
3	e	e	conjunction						
3	io	io	pronoun		sg.	1			
3	dopo	dopo	preposition						
3	le	le	article	f.	pl.				
3	spalle	spalla	noun	f.	pl.				
4	O	O	interjection						
4	virtù	virtù	noun	f.	sg.				
4	somma	somma	adjective	f.	sg.				
4	che	che	pronoun		sg.				
4	per	per	preposition						
4	li	lo	article	m.	pl.				archaic
4	empi	empio	adjective	m.	pl.				
4	giri	girare	verb		sg.	2	present	subjunctive	
5	mi	mi	pronoun		sg.	1			
5	volvi	volgere	verb		sg.	2	remote past	indicative	
5	cominciai	cominciare	verb		sg.	1	remote past	indicative	
5	com'	come	adverb						elision
5	a	a	preposition						
5	te	tu	pronoun		sg.	2			
5	piace	piacere	verb		sg.	3	present	indicative	
6	parlami	parlare+mi	verb+pronoun		sg.	2	present	imperative	contraction
6	e	e	conjunction						
6	sodisfammi	soddisfare+mi	verb+pronoun		sg.	2	present	imperative	contraction
6	a'	a+i	preposition+article	m.	pl.				contraction
6	miei	mio	adjective	m.	pl.				
6	disiri	desiderio	noun	m.	pl.				apocope
7	La	la	article	f.	sg.				
7	gente	gente	noun	f.	sg.				
7	che	che	pronoun						
7	per	per	preposition						
7	li	lo	article	m.	pl.				archaic
7	sepolcri	sepolcro	noun	m.	pl.				
7	giace	giacere	verb		sg.	3	present	indicative	
8	potrebbesi	potere+si	verb+pronoun		sg.	3	present	conditional	contraction
8	veder	vedere	verb				infinitive		apocope
8	già	già	adverb						
8	son	essere	verb		pl.	3	present	indicative	apocope
8	levati	levare	verb	m.	pl.		past participle		
9	tutt'	tutto	adjective	m.	pl.				elision
9	i	il	article	m.	pl.				
9	coperchi	coperchio	noun	m.	pl.				
9	e	e	conjunction						
9	nessun	nessuno	adjective	m.	sg.				apocope
9	guardia	guardia	noun	f.	sg.				
9	face	fare	verb		sg.	3	present	indicative	archaic
10	E	e	conjunction						
10	quelli	quello	pronoun	m.	pl.				
10	a	a	preposition						
10	me	me	pronoun		sg.	1			
10	Tutti	tutto	pronoun	m.	pl.				
10	saran	essere	verb		pl.	3	future	indicative	apocope
10	serrati	serrare	adjective	m.	pl.				
11	quando	quando	conjunction						
11	di	di	preposition						
11	Iosafàt	Iosafàt	noun	m.	sg.				
11	qui	qui	adverb						
11	torneranno	tornare	verb		pl.	3	future	indicative	
12	coi	con+i	preposition+article	m.	pl.				contraction
12	corpi	corpo	noun	m.	pl.				
12	che	che	pronoun	m.	pl.				
12	là	là	adverb						
12	sù	su	adverb						
12	hanno	avere	verb		pl.	3	present	indicative	
12	lasciati	lasciare	adjective	m.	pl.				
13	Suo	suo	adjective	m.	sg.				
13	cimitero	cimitero	noun	m.	sg.				
13	da	da	preposition						
13	questa	questo	adjective	f.	sg.				
13	parte	parte	noun	f.	sg.				
13	hanno	avere	verb		pl.	3	present	indicative	
14	con	con	preposition						
14	Epicuro	Epicuro	proper noun	m.	sg.				
14	tutti	tutto	adjective	m.	pl.				
14	suoi	suo	adjective	m.	pl.				
14	seguaci	seguace	noun	m.	pl.				
