line	word	lemma	pos	gender	number	person	tense	mood	note
1	Era	essere	verb		sg.	3	imperfect	indicative	
1	lo	il	article	m.	sg.				archaic
1	loco	luogo	noun	m.	sg.				archaic
1	ov'	ove	adverb						elision
1	a	a	preposition						
1	scender	scendere	verb						apocope
1	la	la	article	f.	sg.				
1	riva	riva	noun	f.	sg.				
2	venimmo	venire	verb		pl.	1	remote past	indicative	
2	alpestro	alpestre	adjective	m.	sg.				
2	e	e	conjunction						
2	per	per	preposition						
2	quel	quello	adjective	m.	sg.				RELCL_HEAD
2	che	che	pronoun						
2	v'	vi	pronoun						elision
2	er'	essere	verb		sg.	3	imperfect	indicative	apocope
2	anco	ancora	adverb						apocope
3	tal	tale	adjective		sg.				apocope
3	ch'	che	conjunction						elision
3	ogne	ogni	adjective		sg.				
3	vista	vista	noun	f.	sg.				
3	ne	ne	pronoun						
3	sarebbe	essere	verb		sg.	3	present conditional	conditional	
3	schiva	schivo	adjective	f.	sg.				
4	Qual	quale	adjective	f.	sg.				
4	è	essere	verb		sg.	3	present	indicative	
4	quella	quello	adjective	f.	sg.				
4	ruina	ruina	noun	f.	sg.				
4	che	che	pronoun		sg.				
4	nel	in+il	preposition+article	m.	sg.				contraction
4	fianco	fianco	noun	m.	sg.				
5	di	di	preposition						
5	qua	qua	adverb						
5	da	da	preposition						
5	Trento	Trento	noun	m.	sg.				
5	l'	lo	article	m.	sg.				elision
5	Adice	Adice	noun	m.	sg.				
5	percosse	percuotere	verb		sg.	3	remote past	indicative	
6	o	o	conjunction						
6	per	per	preposition						
6	tremoto	tremoto	noun	m.	sg.				
6	o	o	conjunction						
6	per	per	preposition						
6	sostegno	sostegno	noun	m.	sg.				
6	manco	manco	adjective	m.	sg.				archaic
7	che	che	conjunction						
7	da	da	preposition						
7	cima	cima	noun	f.	sg.				
7	del	di+il	preposition+article	m.	sg.				contraction
7	monte	monte	noun	m.	sg.				
7	onde	onde	pronoun		sg.				relative
7	si	si	pronoun		sg.	3			reflexive
7	mosse	muovere	verb		sg.	3	remote past	indicative	
8	al	a+il	preposition+article	m.	sg.				contraction
8	piano	piano	noun	m.	sg.				
8	è	essere	verb		sg.	3	present	indicative	
8	sì	sì	adverb						
8	la	la	article	f.	sg.				
8	roccia	roccia	noun	f.	sg.				
8	discoscesa	discendere	adjective	f.	sg.				
9	ch'	che	conjunction						elision
9	alcuna	alcuno	adjective	f.	sg.				
9	via	via	noun	f.	sg.				
9	darebbe	dare	verb		sg.	3	present	conditional	
9	a	a	preposition						
9	chi	chi	pronoun		sg.				
9	sù	su	adverb						
9	fosse	essere	verb		sg.	3	imperfect	subjunctive	
10	cotal	cotale	adjective	m.	sg.				archaic
10	di	di	preposition						
10	quel	quello	adjective	m.	sg.				
10	burrato	burrato	noun	m.	sg.				
10	era	essere	verb		sg.	3	imperfect	indicative	
10	la	la	article	f.	sg.				
10	scesa	scesa	noun	f.	sg.				
11	e	e	conjunction						
11	'n	in	preposition						elision
11	su	su	preposition						
11	la	la	article	f.	sg.				
11	punta	punta	noun	f.	sg.				
11	de	di	preposition						archaic
11	la	la	article	f.	sg.				
11	rotta	rotto	adjective	f.	sg.				
11	lacca	lacca	noun	f.	sg.				
12	l'	la	article	f.	sg.				elision
12	infamïa	infamia	noun	f.	sg.				
12	di	di	preposition						
12	Creti	Creta	noun	f.	sg.				archaic
12	era	essere	verb		sg.	3	imperfect	indicative	
12	distesa	distendere	adjective	f.	sg.				past participle
13	che	che	pronoun		sg.				
13	fu	essere	verb		sg.	3	remote past	indicative	
13	concetta	concepire	adjective	f.	sg.				
13	ne	in	preposition						archaic
13	la	lo	article	f.	sg.				
13	falsa	falso	adjective	f.	sg.				
13	vacca	vacca	noun	f.	sg.				
14	e	e	conjunction						
14	quando	quando	conjunction						
14	vide	vedere	verb		sg.	3	remote past	indicative	
14	noi	noi	pronoun		pl.	1			
14	sé	sé	pronoun		sg.	3			reflexive
14	stesso	stesso	adjective	m.	sg.				
14	morse	mordere	verb		sg.	3	remote past	indicative	
15	sì	sì	adverb						
15	come	come	conjunction						
15	quei	quello	pronoun	m.	pl.				
15	cui	cui	pronoun		sg.				
15	l'	lo	article	f.	sg.				elision
15	ira	ira	noun	f.	sg.				
15	dentro	dentro	adverb						
15	fiacca	fiaccare	verb		sg.	3	present	indicative	
16	Lo	lo	article	m.	sg.				
16	savio	savio	noun	m.	sg.				
16	mio	mio	adjective	m.	sg.				
16	inver'	invero	adverb						apocope
16	lui	lui	pronoun	m.	sg.				
16	gridò	gridare	verb		sg.	3	remote past	indicative	
16	Forse	forse	adverb						
17	tu	tu	pronoun		sg.	2			
17	credi	credere	verb		sg.	2	present	indicative	
17	che	che	conjunction						
17	qui	qui	adverb						
17	sia	essere	verb		sg.	3	present	subjunctive	
17	'l	il	article	m.	sg.				elision
17	duca	duca	noun	m.	sg.				
17	d'	di	preposition						elision
17	Atene	Atene	noun	m.	sg.				
18	che	che	pronoun	m.	sg.				
18	sù	su	adverb						
18	nel	in+il	preposition+article	m.	sg.				contraction
18	mondo	mondo	noun	m.	sg.				
18	la	la	article	f.	sg.				
18	morte	morte	noun	f.	sg.				
18	ti	tu	pronoun		sg.	2			
18	porse	porre	verb		sg.	3	remote past	indicative	
19	Pàrtiti	partire	verb		sg.	2	present	imperative	reflexive
19	bestia	bestia	noun	f.	sg.				
19	ché	che	conjunction						contraction
19	questi	questo	pronoun	m.	sg.				archaic
19	non	non	adverb						
19	vene	venire	verb		sg.	3	present	indicative	
20	ammaestrato	ammaestrare	adjective	m.	sg.				
20	da	da	preposition						
20	la	la	article	f.	sg.				
20	tua	tuo	adjective	f.	sg.				
20	sorella	sorella	noun	f.	sg.				
21	ma	ma	conjunction						
21	vassi	andare	verb		sg.	3	present	subjunctive	archaic
21	per	per	preposition						
21	veder	vedere	verb						apocope
21	le	le	article	f.	pl.				
21	vostre	vostro	adjective	f.	pl.				
21	pene	pena	noun	f.	pl.				
22	Qual	quale	pronoun		sg.				
22	è	essere	verb		sg.	3	present	indicative	
22	quel	quello	adjective	m.	sg.				
22	toro	toro	noun	m.	sg.				
22	che	che	pronoun		sg.				
22	si	si	pronoun		sg.	3			reflexive
22	slaccia	slacciare	verb		sg.	3	present	indicative	
22	in	in	preposition						
22	quella	quello	adjective	f.	sg.				
23	c'	che	pronoun		sg.				elision
23	ha	avere	verb		sg.	3	present	indicative	
23	ricevuto	ricevere	verb	m.	sg.		past participle		
23	già	già	adverb						
23	'l	il	article	m.	sg.				elision
23	colpo	colpo	noun	m.	sg.				
23	mortale	mortale	adjective	m.	sg.				
24	che	che	pronoun		sg.				
24	gir	girare	verb						apocope
24	non	non	adverb						
24	sa	sapere	verb		sg.	3	present	indicative	
24	ma	ma	conjunction						
24	qua	qua	adverb						
24	e	e	conjunction						
24	là	là	adverb						
24	saltella	saltellare	verb		sg.	3	present	indicative	
25	vid'	vedere	verb		sg.	1	remote past	indicative	apocope
25	io	io	pronoun		sg.	1			
25	lo	lo	article	m.	sg.				
25	Minotauro	Minotauro	noun	m.	sg.				
25	far	fare	verb						apocope
25	cotale	cotale	adjective	m.	sg.				
26	e	e	conjunction						
26	quello	quello	pronoun	m.	sg.				
26	accorto	accorto	adjective	m.	sg.				
26	gridò	gridare	verb		sg.	3	remote past	indicative	
26	Corri	correre	verb		sg.	2	present	imperative	
26	al	a+il	preposition+article	m.	sg.				contraction
26	varco	varco	noun	m.	sg.				
27	mentre	mentre	conjunction						
27	ch'	che	conjunction						elision
27	e'	egli	pronoun	m.	sg.	3			elision
27	'nfuria	infuriare	verb		sg.	3	present	indicative	aphesis
27	è	essere	verb		sg.	3	present	indicative	
27	buon	buono	adjective	m.	sg.				apocope
27	che	che	conjunction						
27	tu	tu	pronoun		sg.	2			
27	ti	te	pronoun		sg.	2			reflexive
27	cale	calare	verb		sg.	2	present	subjunctive	archaic
28	Così	così	adverb						
28	prendemmo	prendere	verb		pl.	1	remote past	indicative	
28	via	via	noun	f.	sg.				
28	giù	giù	adverb						
28	per	per	preposition						
28	lo	lo	article	m.	sg.				
28	scarco	scarco	noun	m.	sg.				
29	di	di	preposition						
29	quelle	quello	adjective	f.	pl.				
29	pietre	pietra	noun	f.	pl.				
29	che	che	pronoun		pl.				relative
29	spesso	spesso	adverb						
29	moviensi	muoversi	verb		pl.	3	present	indicative	archaic
30	sotto	sotto	preposition						
30	i	il	article	m.	pl.				
30	miei	mio	adjective	m.	pl.				
30	piedi	piede	noun	m.	pl.				
30	per	per	preposition						
30	lo	lo	article	m.	sg.				
30	novo	nuovo	adjective	m.	sg.				archaic
30	carco	carico	noun	m.	sg.				apocope
31	Io	io	pronoun		sg.	1			
