line	word	lemma	pos	gender	number	person	tense	mood	note
1	Nel	in+il	preposition+article	m.	sg.				contraction
1	mezzo	mezzo	noun	m.	sg.				
1	del	di+il	preposition+article	m.	sg.				contraction
1	cammin	cammino	noun	m.	sg.				apocope
1	di	di	preposition						
1	nostra	nostro	adjective	f.	sg.				
1	vita	vita	noun	f.	sg.				
2	mi	mi	pronoun		sg.	1			reflexive
2	ritrovai	ritrovare	verb		sg.	1	remote past	indicative	
2	per	per	preposition						
2	una	uno	article	f.	sg.				indefinite
2	selva	selva	noun	f.	sg.				
2	oscura	oscuro	adjective	f.	sg.				
3	ché	che	conjunction						elision
3	la	il	article	f.	sg.				
3	diritta	diritto	adjective	f.	sg.				
3	via	via	noun	f.	sg.				
3	era	essere	verb		sg.	3	imperfect	indicative	
3	smarrita	smarrito	adjective	f.	sg.				
4	Ahi	ahi	interjection						
4	quanto	quanto	adverb						
4	a	a	preposition						
4	dir	dire	verb						apocope
4	qual	quale	adjective		sg.				apocope
4	era	essere	verb		sg.	3	imperfect	indicative	
4	è	essere	verb		sg.	3	present	indicative	
4	cosa	cosa	noun	f.	sg.				
4	dura	duro	adjective	f.	sg.				
5	esta	questo	adjective	f.	sg.				archaic
5	selva	selva	noun	f.	sg.				
5	selvaggia	selvaggio	adjective	f.	sg.				
5	e	e	conjunction						
5	aspra	aspro	adjective	f.	sg.				
5	e	e	conjunction						
5	forte	forte	adjective	f.	sg.				
6	che	che	pronoun		sg.				relative
6	nel	in+il	preposition+article	m.	sg.				contraction
6	pensier	pensiero	noun	m.	sg.				apocope
6	rinova	rinnovare	verb		sg.	3	present	indicative	archaic
6	la	il	article	f.	sg.				
6	paura	paura	noun	f.	sg.				
7	Tant'	tanto	adverb						elision
7	è	essere	verb		sg.	3	present	indicative	
7	amara	amaro	adjective	f.	sg.				
7	che	che	conjunction						
7	poco	poco	adverb						
7	è	essere	verb		sg.	3	present	indicative	
7	più	più	adverb						
7	morte	morte	noun	f.	sg.				
8	ma	ma	conjunction						
8	per	per	preposition						
8	trattar	trattare	verb						apocope
8	del	di+il	preposition+article	m.	sg.				contraction
8	ben	bene	noun	m.	sg.				apocope
8	ch'	che	conjunction						elision
8	i'	io	pronoun		sg.	1			elision
8	vi	vi	pronoun						locative
8	trovai	trovare	verb		sg.	1	remote past	indicative	
9	dirò	dire	verb		sg.	1	future	indicative	
9	de	di	preposition						archaic
9	l'	le	article	f.	pl.				elision
9	altre	altro	adjective	f.	pl.				
9	cose	cosa	noun	f.	pl.				
9	ch'	che	conjunction						elision
9	i'	io	pronoun		sg.	1			elision
9	v'	vi	pronoun						elision
9	ho	avere	verb		sg.	1	present	indicative	
9	scorte	scorgere	verb	f.	pl.		past participle		
10	Io	io	pronoun		sg.	1			
10	non	non	adverb						
10	so	sapere	verb		sg.	1	present	indicative	
10	ben	bene	adverb						apocope
10	ridir	ridire	verb						apocope
10	com'	come	conjunction						elision
10	i'	io	pronoun		sg.	1			elision
10	v'	vi	pronoun						elision
10	intrai	entrare	verb		sg.	1	remote past	indicative	
11	tant'	tanto	adverb						elision
11	era	essere	verb		sg.	3	imperfect	indicative	
11	pien	pieno	adjective	m.	sg.				apocope
11	di	di	preposition						
11	sonno	sonno	noun	m.	sg.				
11	a	a	preposition						
11	quel	quello	adjective	m.	sg.				
11	punto	punto	noun	m.	sg.				
12	che	che	conjunction						
12	la	la	article	f.	sg.				
12	verace	verace	adjective	f.	sg.				
12	via	via	noun	f.	sg.				
12	abbandonai	abbandonare	verb		sg.	1	remote past	indicative	
13	Ma	ma	conjunction						
13	poi	poi	adverb						
13	ch'	che	conjunction						elision
13	i'	io	pronoun		sg.	1			apocope
13	fui	essere	verb		sg.	1	remote past	indicative	
13	al	a+il	preposition+article	m.	sg.				contraction
13	piè	piede	noun	m.	sg.				apocope
13	d'	di	preposition						elision
13	un	uno	article	m.	sg.				indefinite
13	colle	colle	noun	m.	sg.				
13	giunto	giungere	adjective	m.	sg.				
14	là	là	adverb						
14	dove	dove	adverb						
14	terminava	terminare	verb		sg.	3	imperfect	indicative	
14	quella	quello	adjective	f.	sg.				
14	valle	valle	noun	f.	sg.				
15	che	che	pronoun						
15	m'	mi	pronoun		sg.	1			elision
15	avea	avere	verb		sg.	3	imperfect	indicative	archaic
15	di	di	preposition						
15	paura	paura	noun	f.	sg.				
15	il	il	article	m.	sg.				
15	cor	cuore	noun	m.	sg.				apocope
15	compunto	compungere	adjective	m.	sg.				
16	guardai	guardare	verb		sg.	1	remote past	indicative	
16	in	in	preposition						
16	alto	alto	noun	m.	sg.				
16	e	e	conjunction						
16	vidi	vedere	verb		sg.	1	remote past	indicative	
16	le	il	article	f.	pl.				
16	sue	suo	adjective	f.	pl.				
16	spalle	spalla	noun	f.	pl.				
17	vestite	vestire	adjective	f.	pl.				
17	già	già	adverb						
17	de'	di+i	preposition+article	m.	pl.				contraction
17	raggi	raggio	noun	m.	pl.				
17	del	di+il	preposition+article	m.	sg.				contraction
17	pianeta	pianeta	noun	m.	sg.				
18	che	che	pronoun						relative
18	mena	menare	verb		sg.	3	present	indicative	
18	dritto	dritto	adverb						
18	altrui	altrui	pronoun						
18	per	per	preposition						
18	ogne	ogni	adjective		sg.				archaic
18	calle	calle	noun	f.	sg.				
19	Allor	allora	adverb						apocope
19	fu	essere	verb		sg.	3	remote past	indicative	
19	la	lo/la	article	f.	sg.				
19	paura	paura	noun	f.	sg.				
19	un	uno	article	m.	sg.				indefinite
19	poco	poco	adverb						
19	queta	quieto	adjective	f.	sg.				archaic
20	che	che	conjunction						
20	nel	in+il	preposition+article	m.	sg.				contraction
20	lago	lago	noun	m.	sg.				
20	del	di+il	preposition+article	m.	sg.				contraction
20	cor	cuore	noun	m.	sg.				apocope
20	m'	mi	pronoun		sg.	1			elision
20	era	essere	verb		sg.	3	imperfect	indicative	
20	durata	durare	verb	f.	sg.		past participle		
21	la	lo/la	article	f.	sg.				
21	notte	notte	noun	f.	sg.				
21	ch'	che	pronoun		sg.				elision
21	i'	io	pronoun		sg.	1			archaic
21	passai	passare	verb		sg.	1	remote past	indicative	
21	con	con	preposition						
21	tanta	tanto	adjective	f.	sg.				
21	pieta	pietà	noun	f.	sg.				
22	E	e	conjunction						
22	come	come	conjunction						
22	quei	quello	pronoun	m.	pl.				
22	che	che	pronoun						
22	con	con	preposition						
22	lena	lena	noun	f.	sg.				
22	affannata	affannato	adjective	f.	sg.				
23	uscito	uscire	verb	m.	sg.		past participle		
23	fuor	fuori	adverb						apocope
23	del	di+il	preposition+article	m.	sg.				contraction
23	pelago	pelago	noun	m.	sg.				
23	a	a	preposition						
23	la	la	article	f.	sg.				
23	riva	riva	noun	f.	sg.				
24	si	si	pronoun		sg.	3			reflexive
24	volge	volgere	verb		sg.	3	present	indicative	
24	a	a	preposition						
24	l'	la	article	f.	sg.				elision
24	acqua	acqua	noun	f.	sg.				
24	perigliosa	periglioso	adjective	f.	sg.				
24	e	e	conjunction						
24	guata	guatare	verb		sg.	3	present	indicative	
25	così	così	adverb						
25	l'	lo	article	m.	sg.				elision
25	animo	animo	noun	m.	sg.				
25	mio	mio	adjective	m.	sg.				
25	ch'	che	pronoun		sg.	3			elision
25	ancor	ancora	adverb						apocope
25	fuggiva	fuggire	verb		sg.	3	imperfect	indicative	
26	si	si	pronoun		sg.	3			reflexive
26	volse	volgere	verb		sg.	3	remote past	indicative	
26	a	a	preposition						
26	retro	retro	adverb						
26	a	a	preposition						
26	rimirar	rimirare	verb						apocope
26	lo	lo	article	m.	sg.				
26	passo	passo	noun	m.	sg.				
27	che	che	pronoun		sg.	3			
27	non	non	adverb						
27	lasciò	lasciare	verb		sg.	3	remote past	indicative	
27	già	già	adverb						
27	mai	mai	adverb						
27	persona	persona	noun	f.	sg.				
27	viva	vivo	adjective	f.	sg.				
28	Poi	poi	adverb						
28	ch'	che	conjunction						elision
28	èi	egli	pronoun	m.	sg.	3			
28	posato	posare	verb	m.	sg.		past participle		
28	un	uno	article	m.	sg.				indefinite
28	poco	poco	adverb						
28	il	il	article	m.	sg.				
28	corpo	corpo	noun	m.	sg.				
28	lasso	lasso	adjective	m.	sg.				
29	ripresi	riprendere	verb		sg.	1	remote past	indicative	
29	via	via	noun	f.	sg.				
29	per	per	preposition						
29	la	la	article	f.	sg.				
29	piaggia	piaggia	noun	f.	sg.				
29	diserta	deserto	adjective	f.	sg.				archaic
30	sì	sì	adverb						
30	che	che	conjunction						
30	'l	il	article	m.	sg.				elision
30	piè	piede	noun	m.	sg.				apocope
30	fermo	fermo	adjective	m.	sg.				
30	sempre	sempre	adverb						
30	era	essere	verb		sg.	3	imperfect	indicative	
30	'l	il	article	m.	sg.				elision
30	più	più	adverb						
30	basso	basso	adjective	m.	sg.				
31	Ed	e	conjunction						euphonic
31	ecco	ecco	adverb						
