line	word	lemma	pos	gender	number	person	tense	mood	note
1	Io	io	pronoun		sg.	1			
1	dico	dire	verb		sg.	1	present	indicative	
1	seguitando	seguitare	verb				gerund		archaic
1	ch'	che	conjunction						elision
1	assai	assai	adverb						
1	prima	prima	adverb						
2	che	che	conjunction						
2	noi	noi	pronoun		pl.	1			
2	fossimo	essere	verb		pl.	1	imperfect	subjunctive	
2	al	a+il	preposition+article	m.	sg.				contraction
2	piè	piede	noun	m.	sg.				apocope
2	de	di	preposition						archaic
2	l'	la	article	f.	sg.				elision
2	alta	alto	adjective	f.	sg.				
2	torre	torre	noun	f.	sg.				
3	li	lo	article	m.	pl.				archaic
3	occhi	occhio	noun	m.	pl.				
3	nostri	nostro	adjective	m.	pl.				
3	n'	ne	pronoun		sg.				elision
3	andar	andare	verb				infinitive		apocope
3	suso	suso	adverb						archaic
3	a	a	preposition						
3	la	la	article	f.	sg.				
3	cima	cima	noun	f.	sg.				
4	per	per	preposition						
4	due	due	numeral		pl.				
4	fiammette	fiammetta	noun	f.	pl.				
4	che	che	pronoun						
4	i	lo	pronoun	m.	pl.				archaic
4	vedemmo	vedere	verb		pl.	1	remote past	indicative	
4	porre	porre	verb		sg.			infinitive	
5	e	e	conjunction						
5	un'	uno	article	f.	sg.				elision
5	altra	altro	adjective	f.	sg.				
5	da	da	preposition						
5	lungi	lungi	adverb						
5	render	rendere	verb		sg.			infinitive	apocope
5	cenno	cenno	noun	m.	sg.				
6	tanto	tanto	adverb						
6	ch'	che	conjunction						elision
6	a	a	preposition						
6	pena	pena	noun	f.	sg.				
6	il	lo	pronoun	m.	sg.				archaic
6	potea	potere	verb		sg.	3	imperfect	indicative	
6	l'	lo	article	m.	sg.				elision
6	occhio	occhio	noun	m.	sg.				
6	tòrre	torre	verb		sg.			infinitive	archaic
7	E	e	conjunction						
7	io	io	pronoun		sg.	1			
7	mi	mi	pronoun		sg.	1			reflexive
7	volsi	volgere	verb		sg.	1	remote past	indicative	
7	al	a+il	preposition+article	m.	sg.				contraction
7	mar	mare	noun	m.	sg.				apocope
7	di	di	preposition						
7	tutto	tutto	adjective	m.	sg.				
7	'l	il	article	m.	sg.				elision
7	senno	senno	noun	m.	sg.				
8	dissi	dire	verb		sg.	1	remote past	indicative	
8	Questo	questo	pronoun	m.	sg.				
8	che	che	pronoun		sg.				
8	dice	dire	verb		sg.	3	present	indicative	
8	e	e	conjunction						
8	che	che	pronoun		sg.				
8	risponde	rispondere	verb		sg.	3	present	indicative	
9	quell'	quello	adjective	m.	sg.				elision
9	altro	altro	adjective	m.	sg.				
9	foco	fuoco	noun	m.	sg.				archaic
9	e	e	conjunction						
9	chi	chi	pronoun		sg.				
9	son	essere	verb		pl.	3	present	indicative	apocope
9	quei	quello	pronoun	m.	pl.				
9	che	che	pronoun		pl.				
9	'l	lo	pronoun	m.	sg.				elision
9	fenno	fare	verb		pl.	3	remote past	indicative	archaic
10	Ed	e	conjunction						euphonic
10	elli	elli	pronoun	m.	pl.	3			
10	a	a	preposition						
10	me	me	pronoun		sg.	1			
10	Su	su	adverb						
10	per	per	preposition						
10	le	lo	article	f.	pl.				
10	sucide	sucido	adjective	f.	pl.				archaic
10	onde	onda	noun	f.	pl.				
11	già	già	adverb						
11	scorgere	scorgere	verb				infinitive		
11	puoi	potere	verb		sg.	2	present	indicative	
11	quello	quello	pronoun	m.	sg.				
11	che	che	pronoun						
11	s'	si	pronoun		sg.	3			elision
11	aspetta	aspettare	verb		sg.	3	present	indicative	
12	se	se	conjunction						
12	'l	lo	article	m.	sg.				elision
12	fummo	fumo	noun	m.	sg.				archaic
12	del	di+il	preposition+article	m.	sg.				contraction
12	pantan	pantano	noun	m.	sg.				apocope
12	nol	non+lo	adverb+pronoun	m.	sg.				contraction
12	ti	ti	pronoun		sg.	2			
12	nasconde	nascondere	verb		sg.	3	present	indicative	
13	Corda	corda	noun	f.	sg.				
13	non	non	adverb						
13	pinse	pingere	verb		sg.	3	remote past	indicative	
13	mai	mai	adverb						
13	da	da	preposition						
13	sé	sé	pronoun		sg.	3			
13	saetta	saetta	noun	f.	sg.				
14	che	che	pronoun		sg.				relative
14	sì	sì	adverb						
14	corresse	correre	verb		sg.	3	imperfect	subjunctive	
14	via	via	adverb						
14	per	per	preposition						
14	l'	lo	article	m.	sg.				elision
14	aere	aere	noun	m.	sg.				archaic
14	snella	snello	adjective	f.	sg.				
15	com'	come	adverb						elision
15	io	io	pronoun		sg.	1			
15	vidi	vedere	verb		sg.	1	remote past	indicative	
15	una	uno	article	f.	sg.				indefinite
15	nave	nave	noun	f.	sg.				
15	piccioletta	picciolo	adjective	f.	sg.				diminutive
16	venir	venire	verb						apocope
16	per	per	preposition						
16	l'	la	article	f.	sg.				elision
16	acqua	acqua	noun	f.	sg.				
16	verso	verso	preposition						
16	noi	noi	pronoun		pl.	1			
16	in	in	preposition						
16	quella	quello	pronoun	f.	sg.				
17	sotto	sotto	preposition						
17	'l	il	article	m.	sg.				elision
17	governo	governo	noun	m.	sg.				
17	d'	di	preposition						elision
17	un	uno	article	m.	sg.				indefinite
17	sol	solo	adjective	m.	sg.				apocope
17	galeoto	galeoto	noun	m.	sg.				
18	che	che	pronoun						
