line	word	lemma	pos	gender	number	person	tense	mood	note
1	S'	se	conjunction						elision
1	ïo	io	pronoun		sg.	1			
1	avessi	avere	verb		sg.	1	imperfect	subjunctive	
1	le	il	article	f.	pl.				
1	rime	rima	noun	f.	pl.				
1	aspre	aspro	adjective	f.	pl.				
1	e	e	conjunction						
1	chiocce	chiocco	adjective	f.	pl.				
2	come	come	adverb						
2	si	si	pronoun		sg.	3			reflexive
2	converrebbe	converre	verb		sg.	3	present	conditional	
2	al	a+il	preposition+article	m.	sg.				contraction
2	tristo	tristo	adjective	m.	sg.				
2	buco	buco	noun	m.	sg.				
3	sovra	sopra	preposition						archaic
3	'l	il	article	m.	sg.				elision
3	qual	quale	adjective	m.	sg.				
3	pontan	pontare	verb		pl.	3	present	indicative	apocope
3	tutte	tutto	adjective	f.	pl.				
3	l'	le	article	f.	pl.				elision
3	altre	altro	adjective	f.	pl.				
3	rocce	roccia	noun	f.	pl.				
4	io	io	pronoun		sg.	1			
4	premerei	premere	verb		sg.	1	present	conditional	
4	di	di	preposition						
4	mio	mio	adjective	m.	sg.				
4	concetto	concetto	noun	m.	sg.				
4	il	il	article	m.	sg.				
4	suco	succo	noun	m.	sg.				archaic
5	più	più	adverb						
5	pienamente	pienamente	adverb						
5	ma	ma	conjunction						
5	perch'	perché	conjunction						elision
5	io	io	pronoun		sg.	1			
5	non	non	adverb						
5	l'	lo	pronoun	m.	sg.				elision
5	abbo	avere	verb		sg.	1	present	indicative	archaic
6	non	non	adverb						
6	sanza	senza	preposition						archaic
6	tema	tema	noun	m.	sg.				
6	a	a	preposition						
6	dicer	dire	verb						apocope
6	mi	mi	pronoun		sg.	1			reflexive
6	conduco	condurre	verb		sg.	1	present	indicative	
7	ché	che	conjunction						elision
7	non	non	adverb						
7	è	essere	verb		sg.	3	present	indicative	
7	impresa	impresa	noun	f.	sg.				
7	da	da	preposition						
7	pigliare	pigliare	verb						
7	a	a	preposition						
7	gabbo	gabbo	noun	m.	sg.				archaic
8	discriver	descrivere	verb						apocope
8	fondo	fondo	noun	m.	sg.				
8	a	a	preposition						
8	tutto	tutto	adjective	m.	sg.				
8	l'	lo	article	m.	sg.				elision
8	universo	universo	noun	m.	sg.				
9	né	né	conjunction						
9	da	da	preposition						
9	lingua	lingua	noun	f.	sg.				
9	che	che	pronoun		sg.	3			
9	chiami	chiamare	verb		sg.	3	present	subjunctive	
9	mamma	mamma	noun	f.	sg.				
9	o	o	conjunction						
9	babbo	babbo	noun	m.	sg.				
10	Ma	ma	conjunction						
10	quelle	quello	adjective	f.	pl.				
10	donne	donna	noun	f.	pl.				
10	aiutino	aiutare	verb		pl.	3	present	subjunctive	
10	il	il	article	m.	sg.				
10	mio	mio	adjective	m.	sg.				
10	verso	verso	noun	m.	sg.				
11	ch'	che	pronoun		pl.				elision
11	aiutaro	aiutare	verb		pl.	3	remote past	indicative	archaic
11	Anfïone	Anfione	proper noun	m.	sg.				
11	a	a	preposition						
11	chiuder	chiudere	verb						apocope
11	Tebe	Tebe	proper noun	f.	sg.				
12	sì	sì	adverb						
12	che	che	conjunction						
12	dal	da+il	preposition+article	m.	sg.				contraction
12	fatto	fatto	noun	m.	sg.				
