line	word	lemma	pos	gender	number	person	tense	mood	note
1	Taciti	tacito	adjective	m.	pl.				
1	soli	solo	adjective	m.	pl.				
1	sanza	senza	preposition						archaic
1	compagnia	compagnia	noun	f.	sg.				
2	n'	ne	pronoun						elision
2	andavam	andare	verb		pl.	1	imperfect	indicative	apocope
2	l'	il	article	m.	sg.				elision
2	un	uno	numeral	m.	sg.				
2	dinanzi	dinanzi	adverb						
2	e	e	conjunction						
2	l'	il	article	m.	sg.				elision
2	altro	altro	pronoun	m.	sg.				
2	dopo	dopo	adverb						
3	come	come	conjunction						
3	frati	frate	noun	m.	pl.				
3	minor	minore	adjective	m.	pl.				apocope
3	vanno	andare	verb		pl.	3	present	indicative	
3	per	per	preposition						
3	via	via	noun	f.	sg.				
4	Vòlt'	volto	adjective	m.	sg.				apocope
4	era	essere	verb		sg.	3	imperfect	indicative	
4	in	in	preposition						
4	su	su	preposition						
4	la	il	article	f.	sg.				
4	favola	favola	noun	f.	sg.				
4	d'	di	preposition						elision
4	Isopo	Isopo	noun	m.	sg.				
5	lo	il	article	m.	sg.				
5	mio	mio	adjective	m.	sg.				
5	pensier	pensiero	noun	m.	sg.				apocope
5	per	per	preposition						
5	la	il	article	f.	sg.				
5	presente	presente	adjective	f.	sg.				
5	rissa	rissa	noun	f.	sg.				
6	dov'	dove	adverb						elision
6	el	egli	pronoun	m.	sg.	3			archaic
6	parlò	parlare	verb		sg.	3	remote past	indicative	
6	de	di	preposition						archaic
6	la	il	article	f.	sg.				
6	rana	rana	noun	f.	sg.				
6	e	e	conjunction						
6	del	di+il	preposition+article	m.	sg.				contraction
6	topo	topo	noun	m.	sg.				
7	ché	che	conjunction						elision
7	più	più	adverb						
7	non	non	adverb						
7	si	si	pronoun		sg.	3			reflexive
7	pareggia	pareggiare	verb		sg.	3	present	indicative	
7	mo	mo	adverb						archaic
7	e	e	conjunction						
7	issa	issa	adverb						archaic
8	che	che	conjunction						
8	l'	lo	article	m.	sg.				elision
8	un	uno	pronoun	m.	sg.				
8	con	con	preposition						
8	l'	lo	article	m.	sg.				elision
8	altro	altro	pronoun	m.	sg.				
8	fa	fare	verb		sg.	3	present	indicative	
8	se	se	conjunction						
8	ben	bene	adverb						apocope
8	s'	si	pronoun		sg.	3			reflexive
8	accoppia	accoppiare	verb		sg.	3	present	indicative	
9	principio	principio	noun	m.	sg.				
9	e	e	conjunction						
9	fine	fine	noun	m.	sg.				
9	con	con	preposition						
9	la	la	article	f.	sg.				
9	mente	mente	noun	f.	sg.				
9	fissa	fisso	adjective	f.	sg.				
10	E	e	conjunction						
10	come	come	conjunction						
10	l'	lo	article	m.	sg.				elision
10	un	uno	article	m.	sg.				indefinite
10	pensier	pensiero	noun	m.	sg.				apocope
10	de	di	preposition						archaic
10	l'	lo	article	m.	sg.				elision
10	altro	altro	adjective	m.	sg.				
10	scoppia	scoppiare	verb		sg.	3	present	indicative	
11	così	così	adverb						
11	nacque	nascere	verb		sg.	3	remote past	indicative	
11	di	di	preposition						
11	quello	quello	pronoun	m.	sg.				
11	un	uno	article	m.	sg.				indefinite
11	altro	altro	adjective	m.	sg.				
11	poi	poi	adverb						
12	che	che	conjunction						
12	la	la	article	f.	sg.				
12	prima	primo	adjective	f.	sg.				
12	paura	paura	noun	f.	sg.				
12	mi	mi	pronoun		sg.	1			
12	fé	fare	verb		sg.	3	remote past	indicative	
12	doppia	doppio	adjective	f.	sg.				
13	Io	io	pronoun		sg.	1			
13	pensava	pensare	verb		sg.	1	imperfect	indicative	
13	così	così	adverb						
13	Questi	questo	pronoun	m.	pl.				
13	per	per	preposition						
13	noi	noi	pronoun		pl.	1			
14	sono	essere	verb		pl.	3	present	indicative	
14	scherniti	schernire	verb	m.	pl.		past participle		
14	con	con	preposition						
14	danno	danno	noun	m.	sg.				
14	e	e	conjunction						
14	con	con	preposition						
14	beffa	beffa	noun	f.	sg.				
15	sì	sì	adverb						
