line	word	lemma	pos	gender	number	person	tense	mood	note
1	Non	non	adverb						
1	era	essere	verb		sg.	3	imperfect	indicative	
1	ancor	ancora	adverb						apocope
1	di	di	preposition						
1	là	là	adverb						
1	Nesso	Nesso	proper noun	m.	sg.				
1	arrivato	arrivare	adjective	m.	sg.				
2	quando	quando	conjunction						
2	noi	noi	pronoun		pl.	1			
2	ci	ci	pronoun		pl.	1			reflexive
2	mettemmo	mettere	verb		pl.	1	remote past	indicative	
2	per	per	preposition						
2	un	uno	article	m.	sg.				indefinite
2	bosco	bosco	noun	m.	sg.				
3	che	che	pronoun		sg.				
3	da	da	preposition						
3	neun	nessun	adjective	m.	sg.				archaic
3	sentiero	sentiero	noun	m.	sg.				
3	era	essere	verb		sg.	3	imperfect	indicative	
3	segnato	segnare	adjective	m.	sg.				
4	Non	non	adverb						
4	fronda	fronda	noun	f.	sg.				
4	verde	verde	adjective	f.	sg.				
4	ma	ma	conjunction						
4	di	di	preposition						
4	color	colore	noun	m.	sg.				apocope
4	fosco	fosco	adjective	m.	sg.				
5	non	non	adverb						
5	rami	ramo	noun	m.	pl.				
5	schietti	schietto	adjective	m.	pl.				
5	ma	ma	conjunction						
5	nodosi	nodoso	adjective	m.	pl.				
5	e	e	conjunction						
5	'nvolti	involto	adjective	m.	pl.				elision
6	non	non	adverb						
6	pomi	pomo	noun	m.	pl.				
6	v'	vi	pronoun						elision
6	eran	essere	verb		pl.	3	imperfect	indicative	apocope
6	ma	ma	conjunction						
6	stecchi	stecco	noun	m.	pl.				
6	con	con	preposition						
6	tòsco	tosco	adjective	m.	sg.				
7	Non	non	adverb						
7	han	avere	verb		pl.	3	present	indicative	apocope
7	sì	sì	adverb						
7	aspri	aspro	adjective	m.	pl.				
7	sterpi	sterpo	noun	m.	pl.				
7	né	né	conjunction						
7	sì	sì	adverb						
7	folti	folto	adjective	m.	pl.				
8	quelle	quello	adjective	f.	pl.				
8	fiere	fiera	noun	f.	pl.				
8	selvagge	selvaggio	adjective	f.	pl.				
8	che	che	pronoun		sg.				relative
8	'n	in	preposition						elision
8	odio	odio	noun	m.	sg.				
8	hanno	avere	verb		pl.	3	present	indicative	
9	tra	tra	preposition						
9	Cecina	Cecina	proper noun	f.	sg.				
9	e	e	conjunction						
9	Corneto	Corneto	proper noun	m.	sg.				
9	i	il	article	m.	pl.				
9	luoghi	luogo	noun	m.	pl.				
9	cólti	colto	adjective	m.	pl.				
10	Quivi	quivi	adverb						
10	le	lo	article	f.	pl.				
10	brutte	brutto	adjective	f.	pl.				
10	Arpie	Arpia	noun	f.	pl.				
10	lor	loro	adjective		pl.				
10	nidi	nido	noun	m.	pl.				
10	fanno	fare	verb		pl.	3	present	indicative	
11	che	che	pronoun		pl.				relative
11	cacciar	cacciare	verb					infinitive	apocope
11	de	di	preposition						archaic
11	le	lo	article	f.	pl.				
11	Strofade	Strofade	noun	f.	pl.				proper name
11	i	il	article	m.	pl.				
11	Troiani	Troiano	noun	m.	pl.				proper name
12	con	con	preposition						
12	tristo	tristo	adjective	m.	sg.				
12	annunzio	annunzio	noun	m.	sg.				
12	di	di	preposition						
12	futuro	futuro	adjective	m.	sg.				
12	danno	danno	noun	m.	sg.				
13	Ali	ala	noun	f.	pl.				
13	hanno	avere	verb		pl.	3	present	indicative	
13	late	lato	adjective	f.	pl.				
13	e	e	conjunction						
13	colli	collo	noun	m.	pl.				
13	e	e	conjunction						
13	visi	viso	noun	m.	pl.				
13	umani	umano	adjective	m.	pl.				
14	piè	piede	noun	m.	pl.				apocope
14	con	con	preposition						
14	artigli	artiglio	noun	m.	pl.				
14	e	e	conjunction						
14	pennuto	pennuto	adjective	m.	sg.				
14	'l	il	article	m.	sg.				elision
14	gran	grande	adjective	m.	sg.				apocope
14	ventre	ventre	noun	m.	sg.				
15	fanno	fare	verb		pl.	3	present	indicative	
15	lamenti	lamento	noun	m.	pl.				
15	in	in	preposition						
15	su	su	preposition						
15	li	il	article	m.	pl.				archaic
15	alberi	albero	noun	m.	pl.				
15	strani	strano	adjective	m.	pl.				
16	E	e	conjunction						
16	'l	il	article	m.	sg.				elision
16	buon	buono	adjective	m.	sg.				apocope
16	maestro	maestro	noun	m.	sg.				
16	Prima	prima	adverb						
16	che	che	conjunction						
16	più	più	adverb						
16	entre	entrare	verb		sg.	3	present	subjunctive	archaic
17	sappi	sapere	verb		sg.	2	present	imperative	
17	che	che	conjunction						
17	se'	essere	verb		sg.	2	present	indicative	archaic
17	nel	in+il	preposition+article	m.	sg.				contraction
17	secondo	secondo	adjective	m.	sg.				
17	girone	girone	noun	m.	sg.				
18	mi	mi	pronoun		sg.	1			
18	cominciò	cominciare	verb		sg.	3	remote past	indicative	
18	a	a	preposition						
18	dire	dire	verb				infinite		
18	e	e	conjunction						
18	sarai	essere	verb		sg.	2	future	indicative	
18	mentre	mentre	adverb						
19	che	che	conjunction						
19	tu	tu	pronoun		sg.	2			
19	verrai	venire	verb		sg.	2	future	indicative	
19	ne	in	preposition						
19	l'	lo	article	m.	sg.				elision
19	orribil	orribile	adjective	m.	sg.				apocope
19	sabbione	sabbione	noun	m.	sg.				
20	Però	però	adverb						
