line	word	lemma	pos	gender	number	person	tense	mood	note
1	Così	così	adverb						
1	discesi	discendere	verb		sg.	1	remote past	indicative	
1	del	di+il	preposition+article	m.	sg.				contraction
1	cerchio	cerchio	noun	m.	sg.				
1	primaio	primario	adjective	m.	sg.				archaic
2	giù	giù	adverb						
2	nel	in+il	preposition+article	m.	sg.				contraction
2	secondo	secondo	adjective	m.	sg.				
2	che	che	pronoun		sg.				relative
2	men	meno	adverb						apocope
2	loco	luogo	noun	m.	sg.				archaic
2	cinghia	cingere	verb		sg.	3	present	subjunctive	
3	e	e	conjunction						
3	tanto	tanto	adverb						
3	più	più	adverb						
3	dolor	dolore	noun	m.	sg.				apocope
3	che	che	pronoun		sg.				relative
3	punge	pungere	verb		sg.	3	present	indicative	
3	a	a	preposition						
3	guaio	guaio	noun	m.	sg.				
4	Stavvi	stare+vi	verb+pronoun		sg.	3	present	indicative	contraction
4	Minòs	Minosse	noun	m.	sg.				apocope
4	orribilmente	orribilmente	adverb						
4	e	e	conjunction						
4	ringhia	ringhiare	verb		sg.	3	present	indicative	
5	essamina	esaminare	verb		sg.	3	present	indicative	
5	le	lo	article	f.	pl.				
5	colpe	colpa	noun	f.	pl.				
5	ne	in	preposition						archaic
5	l'	lo	article	f.	sg.				elision
5	intrata	entrata	noun	f.	sg.				archaic
6	giudica	giudicare	verb		sg.	3	present	indicative	
6	e	e	conjunction						
6	manda	mandare	verb		sg.	3	present	indicative	
6	secondo	secondo	conjunction						
6	ch'	che	conjunction						elision
6	avvinghia	avvinghiare	verb		sg.	3	present	indicative	
7	Dico	dire	verb		sg.	1	present	indicative	
7	che	che	conjunction						
7	quando	quando	conjunction						
7	l'	lo/la	article	f.	sg.				elision
7	anima	anima	noun	f.	sg.				
7	mal	male	adverb						
7	nata	nato	adjective	f.	sg.				
8	li	gli	pronoun		sg.	3			archaic
8	vien	venire	verb		sg.	3	present	indicative	apocope
8	dinanzi	dinanzi	adverb						
8	tutta	tutto	adjective	f.	sg.				
8	si	si	pronoun		sg.	3			reflexive
8	confessa	confessare	verb		sg.	3	present	indicative	
9	e	e	conjunction						
9	quel	quello	adjective	m.	sg.				
9	conoscitor	conoscitore	noun	m.	sg.				apocope
9	de	di	preposition						archaic
9	le	le	article	f.	pl.				
9	peccata	peccato	noun	n.	pl.				archaic
10	vede	vedere	verb		sg.	3	present	indicative	
10	qual	quale	adjective		sg.				
10	loco	luogo	noun	m.	sg.				archaic
10	d'	di	preposition						elision
10	inferno	inferno	noun	m.	sg.				
10	è	essere	verb		sg.	3	present	indicative	
10	da	da	preposition						
10	essa	esso	pronoun	f.	sg.				
11	cignesi	cingere	verb		sg.	3	present	indicative	enclitic
11	con	con	preposition						
11	la	il	article	f.	sg.				
11	coda	coda	noun	f.	sg.				
11	tante	tanto	adjective	f.	pl.				
11	volte	volta	noun	f.	pl.				
12	quantunque	quanto+che	conjunction						contraction
12	gradi	grado	noun	m.	pl.				
12	vuol	volere	verb		sg.	3	present	indicative	apocope
12	che	che	conjunction						
12	giù	giù	adverb						
12	sia	essere	verb		sg.	3	present	subjunctive	
12	messa	mettere	verb	f.	sg.		past participle		
13	Sempre	sempre	adverb						
13	dinanzi	dinanzi	adverb						
13	a	a	preposition						
13	lui	lui	pronoun	m.	sg.	3			
13	ne	ne	pronoun		sg.				
13	stanno	stare	verb		pl.	3	present	indicative	
13	molte	molto	pronoun	f.	pl.				
14	vanno	andare	verb		pl.	3	present	indicative	
14	a	a	preposition						
14	vicenda	vicenda	noun	f.	sg.				
14	ciascuna	ciascuno	pronoun	f.	sg.				
14	al	a+il	preposition+article	m.	sg.				contraction
14	giudizio	giudizio	noun	m.	sg.				
15	dicono	dire	verb		pl.	3	present	indicative	
15	e	e	conjunction						
15	odono	udire	verb		pl.	3	present	indicative	
15	e	e	conjunction						
15	poi	poi	adverb						
15	son	essere	verb		pl.	3	present	indicative	apocope
15	giù	giù	adverb						
15	volte	volgere	verb	f.	pl.		past participle		
16	O	o	interjection						
16	tu	tu	pronoun		sg.	2			
16	che	che	relative pronoun		sg.				
16	vieni	venire	verb		sg.	2	present	indicative	
16	al	a+il	preposition+article	m.	sg.				contraction
16	doloroso	doloroso	adjective	m.	sg.				
16	ospizio	ospizio	noun	m.	sg.				
17	disse	dire	verb		sg.	3	remote past	indicative	
17	Minòs	Minosse	proper noun	m.	sg.				archaic
17	a	a	preposition						
17	me	me	pronoun		sg.	1			
17	quando	quando	conjunction						
17	mi	mi	pronoun		sg.	1			
17	vide	vedere	verb		sg.	3	remote past	indicative	
18	lasciando	lasciare	verb				gerund		
18	l'	lo	article	m.	sg.				elision
18	atto	atto	noun	m.	sg.				
18	di	di	preposition						
18	cotanto	cotanto	adjective	m.	sg.				
18	offizio	ufficio	noun	m.	sg.				archaic
19	guarda	guardare	verb		sg.	2	present	indicative	
19	com'	come	adverb						elision
19	entri	entrare	verb		sg.	2	present	subjunctive	
19	e	e	conjunction						
19	di	di	preposition						
19	cui	cui	pronoun		sg.				
19	tu	tu	pronoun		sg.	2			
19	ti	ti	pronoun		sg.	2			reflexive
19	fide	fidarsi	verb		sg.	2	present	indicative	archaic
20	non	non	adverb						
20	t'	ti	pronoun		sg.	2			reflexive, elision
20	inganni	ingannare	verb		sg.	3	present	subjunctive	
20	l'	lo	article	m.	sg.				elision
20	ampiezza	ampiezza	noun	f.	sg.				
20	de	di	preposition						archaic
20	l'	lo	article	m.	sg.				elision
20	intrare	intrare	noun	m.	sg.				
21	E	e	conjunction						
21	'l	il	article	m.	sg.				elision
21	duca	duca	noun	m.	sg.				
21	mio	mio	adjective	m.	sg.				
21	a	a	preposition						
21	lui	lui	pronoun		sg.	3			
21	Perché	perché	adverb						
21	pur	pure	adverb						apocope
21	gride	gridare	verb		sg.	3	present	indicative	archaic
22	Non	non	adverb						
22	impedir	impedire	verb						apocope
22	lo	lo	article	m.	sg.				
22	suo	suo	adjective	m.	sg.				
22	fatale	fatale	adjective	m.	sg.				
