line	word	lemma	pos	gender	number	person	tense	mood	note
1	Luogo	luogo	noun	m.	sg.				
1	è	essere	verb		sg.	3	present	indicative	
1	in	in	preposition						
1	inferno	inferno	noun	m.	sg.				
1	detto	dire	adjective	m.	sg.				
1	Malebolge	Malebolge	proper noun	f.	sg.				
2	tutto	tutto	adjective	m.	sg.				
2	di	di	preposition						
2	pietra	pietra	noun	f.	sg.				
2	di	di	preposition						
2	color	colore	noun	m.	sg.				apocope
2	ferrigno	ferrigno	adjective	m.	sg.				
3	come	come	conjunction						
3	la	il	article	f.	sg.				
3	cerchia	cerchia	noun	f.	sg.				
3	che	che	pronoun						
3	dintorno	dintorno	adverb						
3	il	lo	pronoun	m.	sg.				clitic
3	volge	volgere	verb		sg.	3	present	indicative	
4	Nel	in+il	preposition+article	m.	sg.				contraction
4	dritto	dritto	adjective	m.	sg.				
4	mezzo	mezzo	noun	m.	sg.				
4	del	di+il	preposition+article	m.	sg.				contraction
4	campo	campo	noun	m.	sg.				
4	maligno	maligno	adjective	m.	sg.				
5	vaneggia	vaneggiare	verb		sg.	3	present	indicative	
5	un	uno	article	m.	sg.				indefinite
5	pozzo	pozzo	noun	m.	sg.				
5	assai	assai	adverb						
5	largo	largo	adjective	m.	sg.				
5	e	e	conjunction						
5	profondo	profondo	adjective	m.	sg.				
6	di	di	preposition						
6	cui	cui	pronoun		sg.				relative
6	suo	suo	adjective	m.	sg.				possessive
6	loco	luogo	noun	m.	sg.				archaic
6	dicerò	dire	verb		sg.	1	future	indicative	
6	l'	lo	article	m.	sg.				elision
6	ordigno	ordigno	noun	m.	sg.				
7	Quel	quello	adjective	m.	sg.				
7	cinghio	cinghio	noun	m.	sg.				archaic
7	che	che	pronoun		sg.				
7	rimane	rimanere	verb		sg.	3	present	indicative	
7	adunque	adunque	adverb						
7	è	essere	verb		sg.	3	present	indicative	
7	tondo	tondo	adjective	m.	sg.				
8	tra	tra	preposition						
8	'l	il	article	m.	sg.				elision
8	pozzo	pozzo	noun	m.	sg.				
8	e	e	conjunction						
8	'l	il	article	m.	sg.				elision
8	piè	piede	noun	m.	sg.				apocope
8	de	di	preposition						archaic
8	l'	la	article	f.	sg.				elision
8	alta	alto	adjective	f.	sg.				
8	ripa	ripa	noun	f.	sg.				
8	dura	duro	adjective	f.	sg.				
9	e	e	conjunction						
9	ha	avere	verb		sg.	3	present	indicative	
9	distinto	distinguere	verb		sg.		past participle		
9	in	in	preposition						
9	dieci	dieci	numeral						
9	valli	valle	noun	f.	pl.				
9	il	il	article	m.	sg.				
9	fondo	fondo	noun	m.	sg.				
10	Quale	quale	adjective		sg.				
10	dove	dove	adverb						
10	per	per	preposition						
10	guardia	guardia	noun	f.	sg.				
10	de	di	preposition						archaic
10	le	lo/la	article	f.	pl.				
10	mura	muro	noun	f.	pl.				
11	più	più	adverb						
11	e	e	conjunction						
11	più	più	adverb						
11	fossi	essere	verb		sg.	1	imperfect	subjunctive	
11	cingon	cingere	verb		pl.	3	present	indicative	apocope
11	li	lo	article	m.	pl.				archaic
11	castelli	castello	noun	m.	pl.				
12	la	lo/la	article	f.	sg.				
12	parte	parte	noun	f.	sg.				
12	dove	dove	adverb						
12	son	essere	verb		pl.	3	present	indicative	apocope
12	rende	rendere	verb		sg.	3	present	indicative	
12	figura	figura	noun	f.	sg.				
13	tale	tale	adjective	f.	sg.				
13	imagine	imagine	noun	f.	sg.				archaic
13	quivi	quivi	adverb						archaic
13	facean	fare	verb		pl.	3	imperfect	indicative	apocope
13	quelli	quello	pronoun	m.	pl.				
14	e	e	conjunction						
14	come	come	conjunction						
14	a	a	preposition						
14	tai	tale	adjective	f.	pl.				
14	fortezze	fortezza	noun	f.	pl.				
14	da'	da+i	preposition+article	m.	pl.				contraction
14	lor	loro	pronoun		pl.				apocope
14	sogli	soglia	noun	f.	pl.				apocope
15	a	a	preposition						
15	la	la	article	f.	sg.				
15	ripa	ripa	noun	f.	sg.				
15	di	di	preposition						
15	fuor	fuori	adverb						apocope
15	son	essere	verb		pl.	3	present	indicative	apocope
15	ponticelli	ponticello	noun	m.	pl.				
16	così	così	adverb						
16	da	da	preposition						
16	imo	imo	noun	m.	sg.				
16	de	di	preposition						archaic
16	la	lo/la	article	f.	sg.				
16	roccia	roccia	noun	f.	sg.				
16	scogli	scoglio	noun	m.	pl.				
