line	word	lemma	pos	gender	number	person	tense	mood	note
1	Lo	lo	article	m.	sg.				
1	giorno	giorno	noun	m.	sg.				
1	se	si	pronoun		sg.	3			reflexive
1	n'	ne	pronoun		sg.				elision
1	andava	andare	verb		sg.	3	imperfect	indicative	
1	e	e	conjunction						
1	l'	lo	article	m.	sg.				elision
1	aere	aere	noun	m.	sg.				archaic
1	bruno	bruno	adjective	m.	sg.				
2	toglieva	togliere	verb		sg.	3	imperfect	indicative	
2	li	i	article	m.	pl.				archaic
2	animai	animale	noun	m.	pl.				archaic
2	che	che	pronoun		pl.				
2	sono	essere	verb		pl.	3	present	indicative	
2	in	in	preposition						
2	terra	terra	noun	f.	sg.				
3	da	da	preposition						
3	le	le	article	f.	pl.				
3	fatiche	fatica	noun	f.	pl.				
3	loro	loro	pronoun		pl.				
3	e	e	conjunction						
3	io	io	pronoun		sg.	1			
3	sol	solo	adjective	m.	sg.				apocope
3	uno	uno	numeral	m.	sg.				
4	m'	mi	pronoun		sg.	1			elision
4	apparecchiava	apparecchiare	verb		sg.	3	imperfect	indicative	
4	a	a	preposition						
4	sostener	sostenere	verb						apocope
4	la	il	article	f.	sg.				
4	guerra	guerra	noun	f.	sg.				
5	sì	sì	conjunction						
5	del	di+il	preposition+article	m.	sg.				contraction
5	cammino	cammino	noun	m.	sg.				
5	e	e	conjunction						
5	sì	sì	conjunction						
5	de	di	preposition						archaic
5	la	il	article	f.	sg.				
5	pietate	pietà	noun	f.	sg.				archaic
6	che	che	conjunction						
6	ritrarrà	ritrarre	verb		sg.	3	future	indicative	
6	la	il	article	f.	sg.				
6	mente	mente	noun	f.	sg.				
6	che	che	pronoun						
6	non	non	adverb						
6	erra	errare	verb		sg.	3	present	indicative	
7	O	o	interjection						
7	muse	musa	noun	f.	pl.				
7	o	o	interjection						
7	alto	alto	adjective	m.	sg.				
7	ingegno	ingegno	noun	m.	sg.				
7	or	ora	adverb						apocope
7	m'	mi	pronoun		sg.	1			elision
