line	word	lemma	pos	gender	number	person	tense	mood	note
1	Chi	chi	pronoun		sg.				
1	poria	potere	verb		sg.	3	conditional	indicative	archaic
1	mai	mai	adverb						
1	pur	pur	adverb						
1	con	con	preposition						
1	parole	parola	noun	f.	pl.				
1	sciolte	sciolto	adjective	f.	pl.				
2	dicer	dire	verb				infinitive		apocope
2	del	di+il	preposition+article	m.	sg.				contraction
2	sangue	sangue	noun	m.	sg.				
2	e	e	conjunction						
2	de	di	preposition						archaic
2	le	le	article	f.	pl.				
2	piaghe	piaga	noun	f.	pl.				
2	a	a	preposition						
2	pieno	pieno	adjective	m.	sg.				
3	ch'	che	conjunction						elision
3	i'	io	pronoun		sg.	1			apocope
3	ora	ora	adverb						
3	vidi	vedere	verb		sg.	1	remote past	indicative	
3	per	per	preposition						
3	narrar	narrare	verb				infinitive		apocope
3	più	più	adverb						
3	volte	volta	noun	f.	pl.				
4	Ogne	ogni	adjective		sg.				archaic
4	lingua	lingua	noun	f.	sg.				
4	per	per	preposition						
4	certo	certo	adjective	m.	sg.				
4	verria	venire	verb		sg.	3	conditional	indicative	archaic
4	meno	meno	adverb						
5	per	per	preposition						
5	lo	lo	article	m.	sg.				
5	nostro	nostro	adjective	m.	sg.				
5	sermone	sermone	noun	m.	sg.				
5	e	e	conjunction						
5	per	per	preposition						
5	la	la	article	f.	sg.				
5	mente	mente	noun	f.	sg.				
6	c'	che	pronoun						elision
6	hanno	avere	verb		pl.	3	present	indicative	
6	a	a	preposition						
6	tanto	tanto	adverb						
6	comprender	comprendere	verb						apocope
6	poco	poco	adjective	m.	sg.				
6	seno	seno	noun	m.	sg.				
7	S'	se	conjunction						elision
7	el	egli	pronoun	m.	sg.				archaic
7	s'	si	pronoun		sg.	3			elision
7	aunasse	aunare	verb		sg.	3	imperfect	subjunctive	
7	ancor	ancora	adverb						apocope
7	tutta	tutto	adjective	f.	sg.				
7	la	il	article	f.	sg.				
7	gente	gente	noun	f.	sg.				
8	che	che	pronoun	f.	sg.				
8	già	già	adverb						
8	in	in	preposition						
8	su	su	preposition						
8	la	il	article	f.	sg.				
8	fortunata	fortunato	adjective	f.	sg.				
8	terra	terra	noun	f.	sg.				
9	di	di	preposition						
9	Puglia	Puglia	noun	f.	sg.				
9	fu	essere	verb		sg.	3	remote past	indicative	
9	del	di+il	preposition+article	m.	sg.				contraction
9	suo	suo	adjective	m.	sg.				
9	sangue	sangue	noun	m.	sg.				
9	dolente	dolente	adjective	m.	sg.				
10	per	per	preposition						
10	li	lo	article	m.	pl.				archaic
10	Troiani	troiano	noun	m.	pl.				
10	e	e	conjunction						
10	per	per	preposition						
10	la	la	article	f.	sg.				
10	lunga	lungo	adjective	f.	sg.				
10	guerra	guerra	noun	f.	sg.				
11	che	che	pronoun		sg.				
11	de	di	preposition						archaic
11	l'	la	article	f.	sg.				elision
11	anella	anella	noun	f.	sg.				
11	fé	fare	verb		sg.	3	remote past	indicative	
11	sì	sì	adverb						
11	alte	alto	adjective	f.	pl.				
11	spoglie	spoglio	noun	f.	pl.				
12	come	come	conjunction						
12	Livïo	Livio	proper noun	m.	sg.				
12	scrive	scrivere	verb		sg.	3	present	indicative	
12	che	che	conjunction						
12	non	non	adverb						
12	erra	errare	verb		sg.	3	present	indicative	
13	con	con	preposition						
13	quella	quello	pronoun	f.	sg.				
13	che	che	pronoun		sg.				
13	sentio	sentire	verb		sg.	3	remote past	indicative	archaic
13	di	di	preposition						
13	colpi	colpo	noun	m.	pl.				
13	doglie	doglia	noun	f.	pl.				
14	per	per	preposition						
14	contastare	contastare	verb				infinitive		archaic
14	a	a	preposition						
14	Ruberto	Ruberto	proper noun	m.	sg.				
14	Guiscardo	Guiscardo	proper noun	m.	sg.				
15	e	e	conjunction						
15	l'	la	article	f.	sg.				elision
