line	word	lemma	pos	gender	number	person	tense	mood	note
1	La	la	article	f.	sg.				
1	bocca	bocca	noun	f.	sg.				
1	sollevò	sollevare	verb		sg.	3	remote past	indicative	
1	dal	da+il	preposition+article	m.	sg.				contraction
1	fiero	fiero	adjective	m.	sg.				
1	pasto	pasto	noun	m.	sg.				
2	quel	quello	adjective	m.	sg.				
2	peccator	peccatore	noun	m.	sg.				apocope
2	forbendola	forbendore+la	verb+pronoun		sg.		gerund		contraction
2	a'	a+i	preposition+article	m.	pl.				contraction
2	capelli	capello	noun	m.	pl.				
3	del	di+il	preposition+article	m.	sg.				contraction
3	capo	capo	noun	m.	sg.				
3	ch'	che	pronoun		sg.				elision
3	elli	egli	pronoun	m.	sg.	3			archaic
3	avea	avere	verb		sg.	3	imperfect	indicative	apocope
3	di	di	preposition						
3	retro	retro	adverb						
3	guasto	guasto	adjective	m.	sg.				
4	Poi	poi	adverb						
4	cominciò	cominciare	verb		sg.	3	remote past	indicative	
4	Tu	tu	pronoun		sg.	2			
4	vuo'	volere	verb		sg.	2	present	indicative	apocope
4	ch'	che	conjunction						elision
4	io	io	pronoun		sg.	1			
4	rinovelli	rinnovare	verb		sg.	1	present	subjunctive	
5	disperato	disperato	adjective	m.	sg.				
5	dolor	dolore	noun	m.	sg.				apocope
5	che	che	pronoun	m.	sg.				
5	'l	il	article	m.	sg.				elision
5	cor	cuore	noun	m.	sg.				apocope
5	mi	mi	pronoun		sg.	1			
5	preme	premere	verb		sg.	3	present	indicative	
6	già	già	adverb						
6	pur	pure	adverb						apocope
6	pensando	pensare	verb				gerund		
6	pria	prima	adverb						archaic
6	ch'	che	conjunction						elision
6	io	io	pronoun		sg.	1			
6	ne	ne	pronoun						
6	favelli	favellar	verb		sg.	1	present	subjunctive	
7	Ma	ma	conjunction						
7	se	se	conjunction						
7	le	lo	article	f.	pl.				
7	mie	mio	adjective	f.	pl.				
7	parole	parola	noun	f.	pl.				
7	esser	essere	verb					infinitive	apocope
7	dien	dare	verb		pl.	3	present	subjunctive	archaic
7	seme	seme	noun	m.	sg.				
8	che	che	pronoun		pl.				
8	frutti	fruttare	verb		sg.	3	present	subjunctive	
8	infamia	infamia	noun	f.	sg.				
8	al	a+il	preposition+article	m.	sg.				contraction
8	traditor	traditore	noun	m.	sg.				apocope
8	ch'	che	pronoun						elision
8	i'	io	pronoun		sg.	1			elision
8	rodo	rodere	verb		sg.	1	present	indicative	
9	parlar	parlare	verb					infinitive	apocope
9	e	e	conjunction						
9	lagrimar	lagrimare	verb					infinitive	apocope
9	vedrai	vedere	verb		sg.	2	future	indicative	
9	insieme	insieme	adverb						
10	Io	io	pronoun		sg.	1			
10	non	non	adverb						
10	so	sapere	verb		sg.	1	present	indicative	
10	chi	chi	pronoun						
10	tu	tu	pronoun		sg.	2			
10	se'	essere	verb		sg.	2	present	indicative	archaic
10	né	né	conjunction						
10	per	per	preposition						
10	che	che	adjective		sg.				archaic
10	modo	modo	noun	m.	sg.				
11	venuto	venire	participle	m.	sg.				
11	se'	essere	verb		sg.	2	present	indicative	archaic
11	qua	qua	adverb						
11	giù	giù	adverb						
11	ma	ma	conjunction						
11	fiorentino	fiorentino	adjective	m.	sg.				
12	mi	mi	pronoun		sg.	1			
12	sembri	sembrare	verb		sg.	2	present	indicative	
12	veramente	veramente	adverb						
12	quand'	quando	conjunction						elision
12	io	io	pronoun		sg.	1			
12	t'	tu	pronoun		sg.	2			elision
12	odo	udire	verb		sg.	1	present	indicative	
13	Tu	tu	pronoun		sg.	2			
13	dei	dovere	verb		sg.	2	present	indicative	archaic
13	saper	sapere	verb				infinitive		
13	ch'	che	conjunction						elision
13	i'	io	pronoun		sg.	1			elision
13	fui	essere	verb		sg.	1	remote past	indicative	
13	conte	conte	noun	m.	sg.				
13	Ugolino	Ugolino	proper noun	m.	sg.				
14	e	e	conjunction						
14	questi	questo	pronoun	m.	sg.				
14	è	essere	verb		sg.	3	present	indicative	
14	l'	lo	article	m.	sg.				elision
14	arcivescovo	arcivescovo	noun	m.	sg.				
14	Ruggieri	Ruggieri	proper noun	m.	sg.				
15	or	ora	adverb						apocope
15	ti	te	pronoun		sg.	2			
15	dirò	dire	verb		sg.	1	future	indicative	
15	perché	perché	conjunction						
15	i	io	pronoun		sg.	1			archaic
15	son	essere	verb		sg.	1	present	indicative	apocope
15	tal	tale	adjective	m.	sg.				apocope
15	vicino	vicino	adjective	m.	sg.				
16	Che	che	conjunction						
16	per	per	preposition						
16	l'	lo	article	m.	sg.				elision
16	effetto	effetto	noun	m.	sg.				
16	de'	di+i	preposition+article	m.	pl.				contraction
16	suo'	suo	adjective	m.	pl.				apocope
16	mai	mai	adverb						
16	pensieri	pensiero	noun	m.	pl.				
17	fidandomi	fidarsi	verb		sg.	1	gerund		reflexive
17	di	di	preposition						
17	lui	lui	pronoun	m.	sg.				
17	io	io	pronoun		sg.	1			
17	fossi	essere	verb		sg.	1	imperfect	subjunctive	
17	preso	prendere	verb	m.	sg.		past participle		
18	e	e	conjunction						
18	poscia	poi	adverb						archaic
18	morto	morire	verb	m.	sg.		past participle		
18	dir	dire	verb				infinitive		apocope
18	non	non	adverb						
18	è	essere	verb		sg.	3	present	indicative	
18	mestieri	mestiere	noun	m.	sg.				archaic
19	però	però	adverb						
19	quel	quello	adjective	m.	sg.				
19	che	che	pronoun		sg.				
19	non	non	adverb						
19	puoi	potere	verb		sg.	2	present	indicative	
19	avere	avere	verb						infinitive
19	inteso	intendere	verb				past participle		
20	cioè	cioè	conjunction						
20	come	come	adverb						
20	la	il	article	f.	sg.				
20	morte	morte	noun	f.	sg.				
20	mia	mio	adjective	f.	sg.				
20	fu	essere	verb		sg.	3	remote past	indicative	
20	cruda	crudo	adjective	f.	sg.				
21	udirai	udire	verb		sg.	2	future	indicative	
21	e	e	conjunction						
21	saprai	sapere	verb		sg.	2	future	indicative	
21	s'	se	conjunction						elision
21	e'	egli	pronoun	m.	sg.	3			archaic
21	m'	mi	pronoun		sg.	1			elision
21	ha	avere	verb		sg.	3	present	indicative	
21	offeso	offendere	verb				past participle		
22	Breve	breve	adjective	m.	sg.				
22	pertugio	pertugio	noun	m.	sg.				
22	dentro	dentro	adverb						
22	da	da	preposition						
22	la	la	article	f.	sg.				
22	Muda	muda	noun	f.	sg.				
23	la	la	article	f.	sg.				
23	qual	quale	pronoun	f.	sg.				apocope
23	per	per	preposition						
23	me	me	pronoun		sg.	1			
23	ha	avere	verb		sg.	3	present	indicative	
23	'l	il	article	m.	sg.				elision
23	titol	titolo	noun	m.	sg.				apocope
23	de	di	preposition						archaic
23	la	la	article	f.	sg.				
23	fame	fame	noun	f.	sg.				
24	e	e	conjunction						
24	che	che	relative pronoun						
24	conviene	convenire	verb		sg.	3	present	indicative	
24	ancor	ancora	adverb						apocope
24	ch'	che	conjunction						elision
24	altrui	altrui	pronoun		sg.				
24	si	si	pronoun		sg.	3			reflexive
24	chiuda	chiudere	verb		sg.	3	present	subjunctive	
25	m'	mi	pronoun		sg.	1			elision
25	avea	avere	verb		sg.	3	imperfect	indicative	archaic
25	mostrato	mostrare	verb				past participle		
25	per	per	preposition						
25	lo	lo	article	m.	sg.				
25	suo	suo	adjective	m.	sg.				
25	forame	forame	noun	m.	sg.				
26	più	più	adverb						
26	lune	luna	noun	f.	pl.				
26	già	già	adverb						
26	quand'	quando	conjunction						elision
26	io	io	pronoun		sg.	1			
26	feci	fare	verb		sg.	1	remote past	indicative	
26	'l	il	article	m.	sg.				elision
26	mal	malo	adjective	m.	sg.				apocope
26	sonno	sonno	noun	m.	sg.				
27	che	che	pronoun						
27	del	di+il	preposition+article	m.	sg.				contraction
27	futuro	futuro	noun	m.	sg.				
27	mi	mi	pronoun		sg.	1			
27	squarciò	squarciare	verb		sg.	3	remote past	indicative	
27	'l	il	article	m.	sg.				elision
27	velame	velame	noun	m.	sg.				
28	Questi	questo	pronoun	m.	sg.				
28	pareva	parere	verb		sg.	3	imperfect	indicative	
28	a	a	preposition						
28	me	me	pronoun		sg.	1			
28	maestro	maestro	noun	m.	sg.				
28	e	e	conjunction						
28	donno	donno	noun	m.	sg.				archaic
29	cacciando	cacciare	verb				gerund		
29	il	il	article	m.	sg.				
29	lupo	lupo	noun	m.	sg.				
29	e	e	conjunction						
29	lupicini	lupicino	noun	m.	pl.				
29	al	a+il	preposition+article	m.	sg.				contraction
29	monte	monte	noun	m.	sg.				
30	per	per	preposition						
30	che	che	conjunction						
30	i	il	article	m.	pl.				
30	Pisan	pisano	noun	m.	pl.				apocope
30	veder	vedere	verb				infinitive		apocope
30	Lucca	Lucca	noun	f.	sg.				
30	non	non	adverb						
30	ponno	potere	verb		pl.	3	present	indicative	archaic
31	Con	con	preposition						
31	cagne	cagna	noun	f.	pl.				
31	magre	magro	adjective	f.	pl.				
31	studïose	studioso	adjective	f.	pl.				archaic
31	e	e	conjunction						
31	conte	conto	adjective	f.	pl.				archaic
32	Gualandi	Gualandi	proper noun	m.	pl.				
32	con	con	preposition						
32	Sismondi	Sismondi	proper noun	m.	pl.				
32	e	e	conjunction						
32	con	con	preposition						
32	Lanfranchi	Lanfranchi	proper noun	m.	pl.				
33	s'	si	pronoun		sg.	3			elision
33	avea	avere	verb		sg.	3	imperfect	indicative	apocope
33	messi	mettere	verb	m.	pl.		past participle		
33	dinanzi	dinanzi	adverb						
33	da	da	preposition						
33	la	la	article	f.	sg.				
33	fronte	fronte	noun	f.	sg.				
34	In	in	preposition						
34	picciol	piccolo	adjective	m.	sg.				apocope
34	corso	corso	noun	m.	sg.				
34	mi	mi	pronoun		sg.	1			
34	parieno	parere	verb		pl.	3	imperfect	indicative	archaic
34	stanchi	stanco	adjective	m.	pl.				
35	lo	lo	article	m.	sg.				
35	padre	padre	noun	m.	sg.				
35	e	e	conjunction						
35	figli	figlio	noun	m.	pl.				
35	e	e	conjunction						
35	con	con	preposition						
35	l'	le	article	f.	pl.				elision
35	agute	acuto	adjective	f.	pl.				archaic
35	scane	schiena	noun	f.	pl.				archaic
36	mi	mi	pronoun		sg.	1			
36	parea	parere	verb		sg.	3	imperfect	indicative	
36	lor	loro	pronoun		pl.	3			
36	veder	vedere	verb				infinitive		apocope
36	fender	fendere	verb				infinitive		apocope
36	li	li	article	m.	pl.				archaic
36	fianchi	fianco	noun	m.	pl.				
37	Quando	quando	conjunction						
37	fui	essere	verb		sg.	1	remote past	indicative	
37	desto	desto	adjective	m.	sg.				
37	innanzi	innanzi	preposition						
37	la	la	article	f.	sg.				
37	dimane	dimane	noun	f.	sg.				archaic
38	pianger	piangere	verb					infinitive	apocope
38	senti'	sentire	verb		sg.	1	remote past	indicative	apocope
38	fra	fra	preposition						
38	'l	il	article	m.	sg.				elision
38	sonno	sonno	noun	m.	sg.				
38	i	il	article	m.	pl.				
38	miei	mio	adjective	m.	pl.				
38	figliuoli	figliuolo	noun	m.	pl.				
39	ch'	che	pronoun						elision
39	eran	essere	verb		pl.	3	imperfect	indicative	apocope
39	con	con	preposition						
39	meco	me	pronoun		sg.	1			archaic
39	e	e	conjunction						
39	dimandar	dimandare	verb					infinitive	apocope
39	del	di+il	preposition+article	m.	sg.				contraction
39	pane	pane	noun	m.	sg.				
40	Ben	bene	adverb						
40	se'	essere	verb		sg.	2	present	indicative	apocope
40	crudel	crudele	adjective	m.	sg.				apocope
40	se	se	conjunction						
40	tu	tu	pronoun		sg.	2			
40	già	già	adverb						
40	non	non	adverb						
40	ti	ti	pronoun		sg.	2			reflexive
40	duoli	dolersi	verb		sg.	2	present	indicative	
41	pensando	pensare	verb				present	gerund	
41	ciò	ciò	pronoun		sg.				
41	che	che	pronoun		sg.				relative
41	'l	lo	article	m.	sg.				elision
41	mio	mio	adjective	m.	sg.				possessive
41	cor	cuore	noun	m.	sg.				apocope
41	s'	si	pronoun		sg.	3			reflexive elision
41	annunziava	annunziarsi	verb		sg.	3	imperfect	indicative	
42	e	e	conjunction						
42	se	se	conjunction						
42	non	non	adverb						
42	piangi	piangere	verb		sg.	2	present	indicative	
42	di	di	preposition						
42	che	che	pronoun		sg.				interrogative
42	pianger	piangere	verb				present	infinitive	apocope
42	suoli	solere	verb		sg.	2	present	indicative	
43	Già	già	adverb						
43	eran	essere	verb		pl.	3	imperfect	indicative	apocope
43	desti	desto	adjective	m.	pl.				
43	e	e	conjunction						
43	l'	la	article	f.	sg.				elision
43	ora	ora	noun	f.	sg.				
43	s'	si	pronoun		sg.				elision
43	appressava	appressare	verb		sg.	3	imperfect	indicative	
44	che	che	conjunction						
44	'l	lo	article	m.	sg.				elision
44	cibo	cibo	noun	m.	sg.				
44	ne	ne	pronoun		sg.				
44	solëa	solere	verb		sg.	3	imperfect	indicative	archaic
44	essere	essere	verb					infinitive	
44	addotto	addurre	verb	m.	sg.		past participle		
45	e	e	conjunction						
45	per	per	preposition						
45	suo	suo	adjective	m.	sg.				
45	sogno	sogno	noun	m.	sg.				
45	ciascun	ciascuno	pronoun	m.	sg.				apocope
45	dubitava	dubitare	verb		sg.	3	imperfect	indicative	
46	e	e	conjunction						
46	io	io	pronoun		sg.	1			
46	senti'	sentire	verb		sg.	1	remote past	indicative	apocope
46	chiavar	chiavare	verb						apocope
46	l'	lo	article	m.	sg.				elision
46	uscio	uscio	noun	m.	sg.				
46	di	di	preposition						
46	sotto	sotto	adverb						
47	a	a	preposition						
47	l'	la	article	f.	sg.				elision
47	orribile	orribile	adjective	f.	sg.				
47	torre	torre	noun	f.	sg.				
47	ond'	onde	adverb						elision
47	io	io	pronoun		sg.	1			
47	guardai	guardare	verb		sg.	1	remote past	indicative	
48	nel	in+il	preposition+article	m.	sg.				contraction
48	viso	viso	noun	m.	sg.				
48	a'	a+i	preposition+article	m.	pl.				archaic contraction
48	mie'	mio	adjective	m.	pl.				apocope
48	figliuoi	figliuolo	noun	m.	pl.				
48	sanza	senza	preposition						archaic
48	far	fare	verb						apocope
48	motto	motto	noun	m.	sg.				
49	Io	io	pronoun		sg.	1			
49	non	non	adverb						
49	piangëa	piangere	verb		sg.	1	imperfect	indicative	archaic
49	sì	sì	adverb						
49	dentro	dentro	adverb						
49	impetrai	impetrare	verb		sg.	1	remote past	indicative	
50	piangevan	piangere	verb		pl.	3	imperfect	indicative	apocope
50	elli	ello	pronoun	m.	pl.	3			archaic
50	e	e	conjunction						
50	Anselmuccio	Anselmuccio	proper noun	m.	sg.				
50	mio	mio	adjective	m.	sg.				
51	disse	dire	verb		sg.	3	remote past	indicative	
51	Tu	tu	pronoun		sg.	2			
51	guardi	guardare	verb		sg.	2	present	indicative	
51	sì	sì	adverb						
51	padre	padre	noun	m.	sg.				
51	che	che	pronoun		sg.				
51	hai	avere	verb		sg.	2	present	indicative	
52	Perciò	perciò	adverb						
52	non	non	adverb						
52	lagrimai	lagrimare	verb		sg.	1	remote past	indicative	
52	né	né	conjunction						
52	rispuos'	rispuocere	verb		sg.	1	remote past	indicative	apocope
52	io	io	pronoun		sg.	1			
53	tutto	tutto	adjective	m.	sg.				
53	quel	quello	adjective	m.	sg.				
53	giorno	giorno	noun	m.	sg.				
53	né	né	conjunction						
53	la	lo	article	f.	sg.				
53	notte	notte	noun	f.	sg.				
53	appresso	appresso	adverb						
54	infin	infine	adverb						apocope
54	che	che	conjunction						
54	l'	lo	article	m.	sg.				elision
54	altro	altro	adjective	m.	sg.				
54	sol	sole	noun	m.	sg.				apocope
54	nel	in+il	preposition+article	m.	sg.				contraction
54	mondo	mondo	noun	m.	sg.				
54	uscìo	uscire	verb		sg.	3	remote past	indicative	archaic
55	Come	come	conjunction						
55	un	uno	article	m.	sg.				indefinite
55	poco	poco	noun	m.	sg.				
55	di	di	preposition						
55	raggio	raggio	noun	m.	sg.				
55	si	si	pronoun		sg.	3			reflexive
55	fu	essere	verb		sg.	3	remote past	indicative	
55	messo	mettere	verb	m.	sg.				past participle
56	nel	in+il	preposition+article	m.	sg.				contraction
56	doloroso	doloroso	adjective	m.	sg.				
56	carcere	carcere	noun	m.	sg.				
56	e	e	conjunction						
56	io	io	pronoun		sg.	1			
56	scorsi	scorgere	verb		sg.	1	remote past	indicative	
57	per	per	preposition						
57	quattro	quattro	numeral						
57	visi	viso	noun	m.	pl.				
57	il	il	article	m.	sg.				
57	mio	mio	adjective	m.	sg.				
57	aspetto	aspetto	noun	m.	sg.				
57	stesso	stesso	adjective	m.	sg.				
58	ambo	ambo	adjective	f.	pl.				
58	le	il	article	f.	pl.				
58	man	mano	noun	f.	pl.				apocope
58	per	per	preposition						
58	lo	il	article	m.	sg.				
58	dolor	dolore	noun	m.	sg.				apocope
58	mi	mi	pronoun		sg.	1			reflexive
58	morsi	mordere	verb		sg.	1	remote past	indicative	
59	ed	e	conjunction						euphonic
59	ei	egli	pronoun	m.	sg.				
59	pensando	pensare	verb		sg.		present		gerund
59	ch'	che	conjunction						elision
59	io	io	pronoun		sg.	1			
59	'l	lo	pronoun	m.	sg.				elision
59	fessi	fare	verb		sg.	1	imperfect	subjunctive	
59	per	per	preposition						
59	voglia	voglia	noun	f.	sg.				
60	di	di	preposition						
60	manicar	manicare	verb						archaic
60	di	di	preposition						
60	sùbito	subito	adverb						
60	levorsi	levarsi	verb		sg.	3	remote past	indicative	enclitic
61	e	e	conjunction						
61	disser	dire	verb		pl.	3	remote past	indicative	archaic
61	Padre	padre	noun	m.	sg.				
61	assai	assai	adverb						
61	ci	ci	pronoun		pl.	1			
61	fia	fare	verb		sg.	3	future	indicative	archaic
61	men	meno	adverb						apocope
61	doglia	doglia	noun	f.	sg.				
62	se	se	conjunction						
62	tu	tu	pronoun		sg.	2			
62	mangi	mangiare	verb		sg.	2	present	indicative	
62	di	di	preposition						
62	noi	noi	pronoun		pl.	1			
62	tu	tu	pronoun		sg.	2			
62	ne	ne	pronoun						
62	vestisti	vestire	verb		sg.	2	remote past	indicative	
63	queste	questo	adjective	f.	pl.				
63	misere	misero	adjective	f.	pl.				
63	carni	carne	noun	f.	pl.				
63	e	e	conjunction						
63	tu	tu	pronoun		sg.	2			
63	le	lo	pronoun	f.	pl.				
63	spoglia	spogliare	verb		sg.	2	present	indicative	archaic
64	Queta'	quetare	verb		sg.	1	remote past	indicative	apocope
64	mi	mi	pronoun		sg.	1			reflexive
64	allor	allora	adverb						apocope
64	per	per	preposition						
64	non	non	adverb						
64	farli	fare+li	verb+pronoun	m.	pl.				contraction
64	più	più	adverb						
64	tristi	triste	adjective	m.	pl.				
65	lo	lo	article	m.	sg.				
65	dì	dì	noun	m.	sg.				
65	e	e	conjunction						
65	l'	lo	article	m.	sg.				elision
65	altro	altro	adjective	m.	sg.				
65	stemmo	stare	verb		pl.	1	remote past	indicative	
